ITEM: TIMESTEP
40000
ITEM: NUMBER OF CELLS
300
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 8.257e-09 1.782 20.6564 273.189 101377 
5 7.4313e-08 1.78514 19.1789 273.076 101514 
9 1.40369e-07 1.77842 19.0202 273.431 101263 
13 2.06425e-07 1.77973 17.1101 273.28 101282 
17 2.72481e-07 1.78162 18.6159 272.876 101240 
21 3.38537e-07 1.77704 16.2501 273.313 101141 
25 4.04593e-07 1.78184 17.7373 273.532 101495 
29 4.70649e-07 1.77716 16.002 273.72 101298 
33 5.36705e-07 1.78039 15.9751 273.706 101477 
37 6.02761e-07 1.78012 14.8734 273.467 101373 
41 6.68817e-07 1.77859 13.6533 273.24 101202 
45 7.34873e-07 1.78361 14.4161 273.047 101416 
49 8.00929e-07 1.77822 13.2325 273.831 101400 
53 8.66985e-07 1.78051 13.2795 272.995 101220 
57 9.33041e-07 1.77935 12.3904 273.663 101402 
61 9.99097e-07 1.78007 11.9259 273.204 101273 
65 1.06515e-06 1.78536 11.3964 272.565 101336 
69 1.13121e-06 1.78152 11.515 272.736 101182 
73 1.19727e-06 1.78294 10.9652 272.891 101320 
2 2.4771e-08 1.78717 19.746 272.497 101414 
6 9.0827e-08 1.78491 19.3139 272.813 101403 
10 1.56883e-07 1.77814 18.3094 273.8 101384 
14 2.22939e-07 1.77977 17.1038 273.343 101308 
18 2.88995e-07 1.77955 18.0595 273.474 101343 
22 3.55051e-07 1.78066 17.0833 273.292 101339 
26 4.21107e-07 1.78117 16.7297 273.165 101321 
30 4.87163e-07 1.78204 15.9163 273.269 101409 
34 5.53219e-07 1.77628 15.2554 273.878 101306 
38 6.19275e-07 1.77549 15.161 274.151 101363 
42 6.85331e-07 1.78084 13.6296 273.32 101360 
46 7.51387e-07 1.77818 14.3649 273.461 101261 
50 8.17443e-07 1.7797 13.3842 273.666 101423 
54 8.83499e-07 1.77691 13.1031 273.274 101119 
58 9.49555e-07 1.78115 12.1854 273.652 101500 
62 1.01561e-06 1.78384 11.1762 272.723 101309 
66 1.08167e-06 1.78511 12.0826 272.291 101220 
70 1.14772e-06 1.78769 10.9701 272.115 101301 
74 1.21378e-06 1.7821 10.4712 273.11 101354 
3 4.1285e-08 1.78949 19.1483 272.3 101472 
7 1.07341e-07 1.78609 19.3861 272.755 101448 
11 1.73397e-07 1.77925 18.5154 273.618 101379 
15 2.39453e-07 1.78358 17.5717 273.106 101436 
19 3.05509e-07 1.77908 17.7666 273.273 101242 
23 3.71565e-07 1.77944 17.2001 273.442 101325 
27 4.37621e-07 1.78208 16.7838 273.105 101351 
31 5.03677e-07 1.77933 15.8103 273.382 101297 
35 5.69733e-07 1.77605 15.2629 273.587 101186 
39 6.35789e-07 1.77713 14.2254 273.537 101229 
43 7.01845e-07 1.78196 13.8764 272.957 101288 
47 7.67901e-07 1.77714 13.8657 273.248 101123 
51 8.33957e-07 1.77796 13.4382 273.415 101231 
55 9.00013e-07 1.77972 12.9485 273.23 101263 
59 9.66069e-07 1.77759 12.1543 273.772 101342 
63 1.03212e-06 1.77999 11.1852 273.01 101197 
67 1.09818e-06 1.78429 11.4326 272.392 101211 
71 1.16424e-06 1.78892 10.1448 271.986 101323 
75 1.23029e-06 1.78611 9.84301 272.689 101425 
4 5.7799e-08 1.78335 19.1769 272.695 101271 
8 1.23855e-07 1.78412 19.3539 272.853 101373 
12 1.89911e-07 1.78197 17.8846 273.344 101433 
16 2.55967e-07 1.78323 17.7728 272.99 101374 
20 3.22023e-07 1.77719 16.9184 273.642 101271 
24 3.88079e-07 1.78119 17.5325 273.24 101350 
28 4.54135e-07 1.78159 16.3749 273.026 101294 
32 5.20191e-07 1.77811 15.8696 273.813 101387 
36 5.86247e-07 1.77766 15.4091 273.747 101337 
40 6.52303e-07 1.77947 13.8233 273.848 101477 
44 7.18359e-07 1.78257 13.9342 272.765 101252 
48 7.84415e-07 1.7818 13.211 273.164 101356 
52 8.50471e-07 1.77821 13.5109 272.653 100963 
56 9.16527e-07 1.77561 12.5431 273.953 101296 
60 9.82583e-07 1.77897 12.2643 273.409 101286 
64 1.04864e-06 1.78498 11.5079 272.79 101398 
68 1.11469e-06 1.78432 12.3578 272.516 101259 
72 1.18075e-06 1.78696 10.5288 272.691 101474 
78 1.27983e-06 1.78466 10.2292 272.981 101451 
82 1.34589e-06 1.78416 9.41082 272.496 101242 
86 1.41195e-06 1.7865 9.29208 272.014 101196 
90 1.478e-06 1.78446 9.04663 272.224 101159 
94 1.54406e-06 1.78834 8.6425 272.166 101357 
98 1.61011e-06 1.7946 7.71299 271.207 101354 
102 1.67617e-06 1.78824 6.86296 272.044 101306 
106 1.74223e-06 1.78333 5.88243 272.392 101157 
110 1.80828e-06 1.78282 5.6815 273.104 101393 
114 1.87434e-06 1.78276 4.77938 272.825 101285 
118 1.94039e-06 1.78068 5.11669 272.965 101219 
122 2.00645e-06 1.77792 3.42099 273.264 101173 
126 2.07251e-06 1.78365 3.20511 273.002 101402 
130 2.13856e-06 1.78076 3.33865 273.77 101522 
134 2.20462e-06 1.79275 2.55635 272.109 101585 
138 2.27068e-06 1.78263 1.61311 272.925 101315 
142 2.33673e-06 1.78175 1.31264 272.771 101208 
146 2.40279e-06 1.7812 0.924608 272.688 101146 
150 2.46884e-06 1.78342 -0.07497 272.726 101286 
77 1.26332e-06 1.7827 9.78327 272.904 101312 
81 1.32938e-06 1.78422 9.17666 272.962 101420 
85 1.39543e-06 1.78682 9.11547 272.371 101347 
89 1.46149e-06 1.7884 8.73942 272.384 101442 
93 1.52754e-06 1.78548 8.87835 272.075 101161 
97 1.5936e-06 1.79008 8.04125 271.594 101242 
101 1.65966e-06 1.78421 7.55781 272.317 101179 
105 1.72571e-06 1.7866 5.93219 272.231 101283 
109 1.79177e-06 1.78253 5.90081 272.589 101185 
113 1.85782e-06 1.78319 5.13172 272.829 101311 
117 1.92388e-06 1.77924 5.55826 272.97 101139 
121 1.98994e-06 1.78372 4.14303 273.08 101435 
125 2.05599e-06 1.78829 3.4871 272.562 101502 
129 2.12205e-06 1.78572 3.03004 273.308 101633 
133 2.1881e-06 1.78668 2.94697 272.354 101333 
137 2.25416e-06 1.78554 1.78264 272.256 101232 
141 2.32022e-06 1.78099 1.07106 273.104 101288 
145 2.38627e-06 1.77796 0.523085 272.908 101043 
149 2.45233e-06 1.7853 0.381669 272.677 101375 
79 1.29635e-06 1.78519 9.82086 273.165 101550 
83 1.3624e-06 1.78252 10.0315 272.428 101124 
87 1.42846e-06 1.78553 9.36304 272.2 101210 
91 1.49452e-06 1.7871 8.78055 272.111 101266 
95 1.56057e-06 1.7859 8.20991 272.127 101204 
99 1.62663e-06 1.78818 7.02873 272.028 101297 
103 1.69269e-06 1.78657 5.8045 271.858 101142 
107 1.75874e-06 1.78503 5.93921 272.024 101117 
111 1.8248e-06 1.78276 5.67173 272.623 101210 
115 1.89085e-06 1.78439 5.23138 272.327 101193 
119 1.95691e-06 1.78137 5.32181 272.969 101260 
123 2.02297e-06 1.78514 3.70172 272.502 101301 
127 2.08902e-06 1.78165 2.91074 273.087 101320 
131 2.15508e-06 1.78152 3.65904 273.356 101412 
135 2.22113e-06 1.78289 2.68282 272.844 101300 
139 2.28719e-06 1.78239 1.73211 272.763 101241 
143 2.35324e-06 1.78312 0.966279 272.996 101369 
147 2.4193e-06 1.78338 0.471925 273.053 101405 
76 1.24681e-06 1.78322 9.57727 272.991 101373 
80 1.31286e-06 1.78773 9.1475 272.753 101541 
84 1.37892e-06 1.78473 9.60826 272.437 101253 
88 1.44498e-06 1.78379 9.07712 272.693 101295 
92 1.51103e-06 1.78837 8.37739 272.03 101308 
96 1.57709e-06 1.78956 7.96402 271.239 101081 
100 1.64314e-06 1.78291 7.8404 272.485 101168 
104 1.7092e-06 1.78583 6.21415 272.016 101159 
108 1.77525e-06 1.78414 5.54839 272.212 101136 
112 1.84131e-06 1.78323 5.4051 272.621 101236 
116 1.90737e-06 1.78337 5.41647 272.954 101368 
120 1.97342e-06 1.78286 4.90648 273.593 101576 
124 2.03948e-06 1.78436 3.13458 272.648 101310 
128 2.10553e-06 1.78476 2.98699 273.501 101650 
132 2.17159e-06 1.78413 3.43499 273.108 101468 
136 2.23765e-06 1.78651 1.95397 272.484 101372 
140 2.3037e-06 1.78115 1.20264 272.788 101180 
144 2.36976e-06 1.7821 1.01953 272.498 101127 
148 2.43581e-06 1.7857 0.858291 272.686 101401 
151 2.48536e-06 1.78552 -0.227297 272.552 101341 
155 2.55141e-06 1.78505 -0.493437 272.15 101165 
159 2.61747e-06 1.78704 -1.7092 272.921 101564 
163 2.68352e-06 1.78193 -2.20272 272.937 101280 
167 2.74958e-06 1.78492 -2.84554 272.709 101365 
171 2.81564e-06 1.78489 -4.38368 272.545 101302 
175 2.88169e-06 1.79047 -4.46434 271.952 101397 
179 2.94775e-06 1.79363 -4.3313 271.677 101474 
183 3.01381e-06 1.7877 -4.26034 272.765 101544 
187 3.07986e-06 1.78998 -4.62486 272.404 101539 
191 3.14592e-06 1.78991 -4.17232 272.262 101482 
195 3.21197e-06 1.78052 -6.05794 272.797 101148 
199 3.27803e-06 1.77967 -5.51464 273.441 101338 
203 3.34408e-06 1.78421 -6.62178 273.293 101542 
207 3.41014e-06 1.78174 -7.18661 273.314 101409 
211 3.4762e-06 1.78638 -8.23546 272.896 101518 
215 3.54225e-06 1.7854 -8.03965 273.004 101502 
219 3.60831e-06 1.78153 -8.43988 273.253 101375 
223 3.67437e-06 1.77969 -8.82326 273.349 101305 
153 2.51839e-06 1.77986 -0.0844665 273.001 101186 
157 2.58444e-06 1.78251 -0.845832 272.664 101212 
161 2.6505e-06 1.78572 -1.51354 272.702 101408 
165 2.71655e-06 1.78332 -2.04396 272.229 101096 
169 2.78261e-06 1.78611 -3.08897 272.876 101495 
173 2.84867e-06 1.78892 -3.96803 272.193 101400 
177 2.91472e-06 1.79234 -4.08381 271.602 101373 
181 2.98078e-06 1.78951 -4.6053 272.476 101539 
185 3.04683e-06 1.7859 -3.83066 272.548 101361 
189 3.11289e-06 1.78618 -4.78611 272.399 101321 
193 3.17894e-06 1.78845 -4.95412 272.29 101409 
197 3.245e-06 1.7833 -5.79515 272.186 101079 
201 3.31106e-06 1.77735 -6.64865 273.679 101294 
205 3.37711e-06 1.78145 -7.56983 273.565 101485 
209 3.44317e-06 1.78317 -8.15596 273.405 101524 
213 3.50923e-06 1.78359 -7.69001 272.748 101304 
217 3.57528e-06 1.77839 -8.29246 273.267 101201 
221 3.64134e-06 1.77896 -9.11971 273.434 101295 
225 3.70739e-06 1.77763 -9.35559 273.446 101224 
154 2.5349e-06 1.78375 -0.323431 272.35 101165 
158 2.60095e-06 1.78308 -1.42126 272.799 101294 
162 2.66701e-06 1.7828 -1.96544 272.771 101268 
166 2.73307e-06 1.78597 -2.36246 272.503 101348 
170 2.79912e-06 1.78722 -3.51188 272.54 101432 
174 2.86518e-06 1.79038 -3.93932 271.846 101353 
178 2.93123e-06 1.7965 -4.40616 271.347 101513 
182 2.99729e-06 1.78457 -4.65086 272.613 101310 
186 3.06335e-06 1.78731 -4.04912 272.312 101353 
190 3.1294e-06 1.78366 -4.72652 272.183 101098 
194 3.19546e-06 1.78964 -5.86636 272.261 101466 
198 3.26152e-06 1.77766 -5.69102 273.176 101126 
202 3.32757e-06 1.7828 -6.54359 273.249 101445 
206 3.39363e-06 1.78048 -7.469 273.358 101354 
210 3.45968e-06 1.78353 -8.01384 273.707 101657 
214 3.52574e-06 1.78762 -7.88117 272.804 101554 
218 3.59179e-06 1.78328 -8.59764 273.149 101435 
222 3.65785e-06 1.77896 -8.98228 273.519 101326 
152 2.50187e-06 1.78113 0.0616079 272.787 101178 
156 2.56793e-06 1.78136 -0.369876 272.28 101003 
160 2.63398e-06 1.7836 -1.94631 272.441 101190 
164 2.70004e-06 1.78368 -2.52896 272.714 101296 
168 2.7661e-06 1.78465 -2.50346 272.53 101283 
172 2.83215e-06 1.78697 -4.04995 272.424 101376 
176 2.89821e-06 1.79155 -4.14393 271.594 101325 
180 2.96426e-06 1.79243 -4.75125 271.637 101391 
184 3.03032e-06 1.78878 -4.28319 272.804 101619 
188 3.09638e-06 1.78522 -4.51402 272.755 101399 
192 3.16243e-06 1.7874 -4.94405 272.308 101357 
196 3.22849e-06 1.78016 -6.27865 272.647 101072 
200 3.29454e-06 1.78014 -5.62981 273.609 101427 
204 3.3606e-06 1.78314 -7.25021 273.644 101611 
208 3.42665e-06 1.78186 -7.58171 273.569 101511 
212 3.49271e-06 1.77827 -8.05086 272.699 100984 
216 3.55877e-06 1.78488 -8.00007 272.314 101216 
220 3.62482e-06 1.78253 -8.83089 273.13 101385 
224 3.69088e-06 1.77956 -9.11238 273.532 101366 
228 3.75694e-06 1.77934 -9.83805 273.296 101266 
232 3.82299e-06 1.7808 -10.63 273.131 101288 
236 3.88905e-06 1.78415 -11.5165 272.704 101319 
240 3.9551e-06 1.78342 -11.4772 273.404 101538 
244 4.02116e-06 1.78097 -11.2581 272.909 101215 
248 4.08721e-06 1.78176 -11.979 273.587 101511 
252 4.15327e-06 1.78369 -12.1298 273.218 101484 
256 4.21933e-06 1.77897 -13.1237 273.732 101406 
260 4.28538e-06 1.78104 -12.7708 272.886 101210 
264 4.35144e-06 1.78743 -14.3948 272.585 101461 
268 4.4175e-06 1.78364 -14.4899 272.924 101372 
272 4.48355e-06 1.7864 -15.1236 272.651 101428 
276 4.54961e-06 1.78635 -15.9937 272.723 101452 
280 4.61566e-06 1.78715 -15.6503 272.468 101402 
284 4.68172e-06 1.78563 -17.5462 272.854 101459 
288 4.74778e-06 1.78403 -17.234 273.277 101526 
292 4.81383e-06 1.78097 -18.4926 272.994 101246 
296 4.87989e-06 1.78374 -18.935 272.732 101306 
300 4.94594e-06 1.77468 -19.1145 273.339 101016 
229 3.77345e-06 1.78178 -9.96044 272.982 101288 
233 3.8395e-06 1.78251 -10.7013 273.509 101525 
237 3.90556e-06 1.7816 -11.7165 273.386 101427 
241 3.97162e-06 1.78285 -11.7544 273.108 101396 
245 4.03767e-06 1.77938 -12.1501 273.375 101297 
249 4.10373e-06 1.78309 -12.4671 273.282 101474 
253 4.16978e-06 1.78111 -12.6632 273.347 101385 
257 4.23584e-06 1.77668 -13.6445 273.61 101231 
261 4.3019e-06 1.78465 -12.6495 273.02 101465 
265 4.36795e-06 1.78738 -14.1626 272.951 101594 
269 4.43401e-06 1.78035 -15.3639 273.233 101300 
273 4.50006e-06 1.7846 -15.211 272.393 101230 
277 4.56612e-06 1.78543 -15.8336 272.728 101401 
281 4.63218e-06 1.79018 -15.9941 272.451 101568 
285 4.69823e-06 1.78369 -17.1454 273.238 101491 
289 4.76429e-06 1.78578 -17.3678 273.238 101611 
293 4.83034e-06 1.78386 -18.2992 272.706 101303 
297 4.8964e-06 1.78087 -19.4722 273.308 101357 
226 3.72391e-06 1.78312 -9.73722 272.566 101209 
230 3.78996e-06 1.78181 -10.0377 272.89 101256 
234 3.85602e-06 1.78297 -11.3799 273.583 101579 
238 3.92208e-06 1.77954 -11.6091 273.449 101334 
242 3.98813e-06 1.77959 -11.2176 273.018 101177 
246 4.05419e-06 1.78454 -13.1525 272.981 101444 
250 4.12024e-06 1.78458 -11.6862 273.327 101575 
254 4.1863e-06 1.77392 -12.8885 273.379 100988 
258 4.25236e-06 1.77493 -13.3555 273.58 101120 
262 4.31841e-06 1.78451 -13.9855 273.051 101469 
266 4.38447e-06 1.77974 -14.0036 273.244 101269 
270 4.45052e-06 1.77892 -14.7085 273.382 101274 
274 4.51658e-06 1.78192 -15.48 272.842 101244 
278 4.58263e-06 1.78734 -16.1389 272.452 101407 
282 4.64869e-06 1.7882 -16.7142 273.118 101703 
286 4.71475e-06 1.78406 -17.5453 272.758 101334 
290 4.7808e-06 1.78085 -17.68 273.3 101353 
294 4.84686e-06 1.7821 -18.6638 272.637 101178 
298 4.91292e-06 1.77752 -19.2068 273.986 101418 
227 3.74042e-06 1.77705 -9.23775 273.474 101201 
231 3.80648e-06 1.78453 -10.2592 272.866 101401 
235 3.87253e-06 1.7817 -11.0851 273.333 101414 
239 3.93859e-06 1.77783 -11.4503 273.838 101380 
243 4.00464e-06 1.78243 -11.9069 272.867 101282 
247 4.0707e-06 1.78088 -11.9056 273.582 101459 
251 4.13676e-06 1.78543 -12.0534 273.201 101577 
255 4.20281e-06 1.77951 -12.8598 273.272 101266 
259 4.26887e-06 1.77956 -13.0901 272.99 101165 
263 4.33492e-06 1.786 -14.1589 272.67 101412 
267 4.40098e-06 1.78051 -14.2953 273.042 101238 
271 4.46704e-06 1.78186 -14.8778 273.406 101450 
275 4.53309e-06 1.78287 -15.2983 272.813 101287 
279 4.59915e-06 1.78954 -16.1709 272.352 101494 
283 4.6652e-06 1.78869 -16.6681 272.956 101671 
287 4.73126e-06 1.77989 -17.0165 273.202 101262 
291 4.79732e-06 1.77904 -17.8724 272.953 101122 
295 4.86337e-06 1.7847 -18.6905 272.329 101211 
299 4.92943e-06 1.7764 -19.2186 273.691 101244 
