ITEM: TIMESTEP
75000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78286 19.8499 273.034 101369 
5 2.22939e-07 1.78507 18.3871 272.716 101376 
9 4.21107e-07 1.78096 17.3869 273.215 101328 
13 6.19275e-07 1.78334 15.8338 272.625 101244 
17 8.17443e-07 1.77846 14.6581 273.258 101202 
21 1.01561e-06 1.78294 13.1177 272.715 101255 
25 1.21378e-06 1.78733 11.0261 272.226 101322 
2 7.4313e-08 1.78334 18.9335 272.764 101296 
6 2.72481e-07 1.78239 18.2498 273.006 101332 
10 4.70649e-07 1.7807 16.9208 273.158 101292 
14 6.68817e-07 1.78115 15.2597 272.966 101246 
18 8.66985e-07 1.78023 14.3387 272.969 101195 
22 1.06515e-06 1.78561 12.5565 272.561 101349 
3 1.23855e-07 1.783 18.353 272.595 101213 
7 3.22023e-07 1.77917 17.8972 273.081 101176 
11 5.20191e-07 1.78139 16.8892 272.821 101206 
15 7.18359e-07 1.78257 14.9513 272.98 101332 
19 9.16527e-07 1.78146 13.9452 272.984 101270 
23 1.11469e-06 1.78591 12.0994 272.347 101286 
4 1.73397e-07 1.78298 18.6874 272.88 101318 
8 3.71565e-07 1.77955 17.5027 273.012 101172 
12 5.69733e-07 1.78252 16.0286 272.852 101282 
16 7.67901e-07 1.7798 14.3703 272.955 101165 
20 9.66069e-07 1.78284 13.7127 272.867 101305 
24 1.16424e-06 1.7869 11.8841 272.129 101262 
26 1.26332e-06 1.78719 10.6094 272.138 101282 
30 1.46149e-06 1.78887 9.39052 272.111 101367 
34 1.65966e-06 1.78119 8.27608 273.125 101307 
38 1.85782e-06 1.78513 5.78798 272.439 101277 
42 2.05599e-06 1.78499 4.28121 272.274 101207 
46 2.25416e-06 1.7837 2.13282 272.389 101177 
50 2.45233e-06 1.78492 -0.0368241 272.463 101274 
29 1.41195e-06 1.78732 10.0216 272.133 101287 
33 1.61012e-06 1.77905 8.9931 273.271 101240 
37 1.80828e-06 1.78496 6.57977 272.447 101270 
41 2.00645e-06 1.78483 4.67483 272.383 101239 
45 2.20462e-06 1.78332 2.52363 272.519 101203 
49 2.40279e-06 1.78532 0.77371 272.497 101309 
27 1.31286e-06 1.78587 10.2621 272.421 101312 
31 1.51103e-06 1.7838 9.14752 272.34 101164 
35 1.7092e-06 1.78494 7.53756 272.594 101323 
39 1.90737e-06 1.78148 4.99343 272.838 101217 
43 2.10553e-06 1.78336 3.23742 272.382 101155 
47 2.3037e-06 1.78381 1.68058 272.529 101235 
28 1.3624e-06 1.78942 10.012 272.153 101414 
32 1.56057e-06 1.78178 9.01255 272.706 101185 
36 1.75874e-06 1.78353 6.97788 272.649 101264 
40 1.95691e-06 1.78438 4.54231 272.644 101310 
44 2.15508e-06 1.78306 3.28774 272.528 101192 
48 2.35324e-06 1.78518 1.07665 272.454 101285 
51 2.50187e-06 1.78299 -0.0670699 272.793 101286 
55 2.70004e-06 1.78386 -1.29695 272.6 101264 
59 2.89821e-06 1.78614 -3.29636 272.232 101257 
63 3.09637e-06 1.78489 -4.6176 272.62 101330 
67 3.29454e-06 1.77905 -5.67201 272.98 101132 
71 3.49271e-06 1.78394 -6.699 272.757 101328 
75 3.69088e-06 1.77803 -9.15761 273.318 101199 
53 2.60096e-06 1.78303 -0.845288 273.019 101373 
57 2.79912e-06 1.78419 -2.81965 272.369 101197 
61 2.99729e-06 1.78432 -4.0824 272.403 101217 
65 3.19546e-06 1.78431 -5.3701 272.553 101272 
69 3.39363e-06 1.78053 -6.64012 273.102 101261 
73 3.5918e-06 1.78164 -8.03282 272.798 101212 
54 2.6505e-06 1.78319 -1.35988 272.806 101303 
58 2.84867e-06 1.78592 -2.62723 271.943 101137 
62 3.04683e-06 1.78182 -4.45396 272.577 101140 
66 3.245e-06 1.77988 -5.36821 272.809 101116 
70 3.44317e-06 1.78248 -6.748 272.872 101287 
74 3.64134e-06 1.77851 -8.40166 273.503 101295 
52 2.55141e-06 1.78449 -0.51432 272.785 101369 
56 2.74958e-06 1.78416 -2.03262 272.46 101229 
60 2.94775e-06 1.78335 -3.55264 272.504 101200 
64 3.14592e-06 1.78402 -5.03584 272.642 101289 
68 3.34408e-06 1.78257 -5.86396 272.726 101238 
72 3.54225e-06 1.78491 -7.23853 272.6 101324 
76 3.74042e-06 1.77634 -9.71236 273.275 101087 
80 3.93859e-06 1.78092 -11.1951 272.722 101142 
84 4.13676e-06 1.78392 -12.974 272.794 101340 
88 4.33492e-06 1.78278 -14.0326 272.788 101273 
92 4.53309e-06 1.78506 -16.1857 272.378 101250 
96 4.73126e-06 1.78539 -17.7463 272.178 101195 
100 4.92943e-06 1.78249 -19.1448 272.907 101300 
77 3.78996e-06 1.77642 -9.92658 273.357 101122 
81 3.98813e-06 1.78279 -11.5497 272.769 101266 
85 4.1863e-06 1.78387 -13.4437 272.819 101346 
89 4.38447e-06 1.78226 -14.9664 272.749 101229 
93 4.58263e-06 1.78604 -16.9616 272.403 101315 
97 4.7808e-06 1.78512 -18.332 272.132 101162 
78 3.8395e-06 1.77849 -10.1553 273.261 101204 
82 4.03767e-06 1.78234 -11.5752 272.547 101159 
86 4.23584e-06 1.78403 -13.6931 272.821 101356 
90 4.43401e-06 1.78447 -15.2486 272.808 101376 
94 4.63218e-06 1.7841 -17.0608 272.774 101343 
98 4.83034e-06 1.7851 -18.5321 272.4 101260 
79 3.88905e-06 1.78031 -10.7049 272.975 101202 
83 4.08721e-06 1.78176 -12.135 272.93 101268 
87 4.28538e-06 1.78358 -13.5544 272.717 101292 
91 4.48355e-06 1.78385 -15.6191 272.728 101311 
95 4.68172e-06 1.78257 -17.3064 272.638 101205 
99 4.87989e-06 1.78121 -18.6786 272.843 101204 
