ITEM: TIMESTEP
600
ITEM: NUMBER OF CELLS
59460
ITEM: BOX BOUNDS oo ro pp
-0.000625727 2.77778e-05 2.20031e+25 36.8711 -5.13655 261.688 
-0.000625727 3.14815e-05 2.17417e+25 34.6506 -8.98511 264.635 
-0.000551442 2.40741e-05 2.24897e+25 73.1678 -4.2246 269.611 
-0.000551442 2.77778e-05 2.14004e+25 61.8676 2.62398 283.002 
-0.000551442 3.14815e-05 2.04709e+25 48.9824 -3.08152 288.781 
-0.000774298 3.51852e-05 1.92509e+25 8.18128 5.29441 244.439 
-0.000774298 3.88889e-05 1.95995e+25 -0.334788 5.18706 247.485 
-0.000774298 4.25926e-05 1.95922e+25 16.763 2.32007 249.407 
-0.000700013 3.51852e-05 2.06888e+25 31.1388 -5.96258 243.933 
-0.000700013 3.88889e-05 1.99335e+25 43.6392 -9.32284 244.671 
-0.000700013 4.25926e-05 1.99771e+25 41.338 -9.13373 264.797 
-0.000625727 3.51852e-05 2.07977e+25 27.6084 -7.1156 261.027 
-0.000625727 3.88889e-05 2.10373e+25 39.747 -5.99026 264.993 
-0.000625727 4.25926e-05 1.99771e+25 40.5454 -7.41593 273.568 
-0.000551442 3.51852e-05 1.96067e+25 47.108 -2.84064 292.117 
-0.000551442 3.88889e-05 1.93381e+25 47.4303 1.35622 285.323 
-0.000551442 4.25926e-05 2.08848e+25 56.1807 -2.70764 274.079 
-0.000774298 4.62963e-05 1.91347e+25 29.1079 3.58699 252.456 
-0.000774298 5e-05 1.84158e+25 17.1917 6.09994 255.306 
-0.000774298 5.37037e-05 1.73847e+25 19.7068 2.38138 259.414 
-0.000700013 4.62963e-05 1.92582e+25 37.8291 -8.33034 263.516 
-0.000700013 5e-05 2.01804e+25 21.412 0.740164 260.592 
-0.000700013 5.37037e-05 1.95051e+25 17.8795 -5.01296 270.082 
-0.000625727 4.62963e-05 1.87499e+25 23.7202 -9.08192 286.119 
-0.000625727 5e-05 1.94906e+25 27.1635 -9.22847 281.243 
-0.000625727 5.37037e-05 2.03692e+25 21.6924 -9.21308 268.697 
-0.000551442 4.62963e-05 2.06234e+25 66.435 -6.61591 279.437 
-0.000551442 5e-05 2.22065e+25 48.1085 -1.81283 264.283 
-0.000551442 5.37037e-05 2.15239e+25 42.1107 -8.33765 266.935 
-0.000774298 6.11111e-05 1.72152e+25 12.28 2.96604 261.478 
-0.000700013 6.11111e-05 2.02071e+25 24.3698 -1.14206 268.164 
-0.000625727 6.11111e-05 2.07347e+25 40.4986 -13.2723 263.271 
-0.000551442 6.11111e-05 2.26397e+25 40.4345 -4.08093 260.665 
0.000414262 1.85185e-06 2.50095e+25 5.52492 -0.301398 270.711 
0.000414262 5.55556e-06 2.53072e+25 9.94753 -3.90334 267.065 
0.000414262 9.25926e-06 2.66216e+25 25.803 2.0382 263.17 
0.000488547 1.85185e-06 2.88582e+25 -6.6145 1.91466 263.807 
0.000488547 5.55556e-06 2.80159e+25 14.6886 2.72064 253.98 
0.000488547 9.25926e-06 3.00274e+25 12.16 -1.09939 248.737 
0.000562832 1.85185e-06 2.71299e+25 4.33336 -0.43773 270.092 
0.000562832 5.55556e-06 2.73696e+25 -2.07461 -1.82161 266.61 
0.000562832 9.25926e-06 2.83063e+25 2.32329 0.575134 256.737 
0.000637117 1.85185e-06 2.66797e+25 -3.3504 0.157337 268.898 
0.000637117 5.55556e-06 2.77908e+25 5.39266 -0.620974 262.566 
0.000637117 9.25926e-06 2.766e+25 16.2128 -1.57516 269.284 
0.000414262 1.2963e-05 2.61641e+25 18.4829 -3.04074 269.014 
0.000414262 1.66667e-05 2.64546e+25 16.0265 -1.10463 266.998 
0.000414262 2.03704e-05 2.57575e+25 13.2326 -4.17601 267.456 
0.000488547 1.2963e-05 2.9018e+25 13.8882 4.72159 252.098 
0.000488547 1.66667e-05 2.9185e+25 7.4216 2.70904 246.639 
0.000488547 2.03704e-05 2.98604e+25 11.0522 5.03393 251.057 
0.000562832 1.2963e-05 2.77399e+25 10.7613 -0.863076 259.897 
0.000562832 1.66667e-05 2.72316e+25 3.44893 -0.78566 268.404 
0.000562832 2.03704e-05 2.73623e+25 7.07981 -2.70005 259.357 
0.000637117 1.2963e-05 2.78561e+25 23.3474 -1.35361 263.497 
0.000637117 1.66667e-05 2.84879e+25 40.834 -2.12876 260.794 
0.000637117 2.03704e-05 2.86476e+25 32.9454 -5.56549 259.319 
0.000414262 2.40741e-05 2.55759e+25 44.1743 0.0757494 263.593 
0.000414262 2.77778e-05 2.64546e+25 33.0434 -0.197427 264.236 
0.000414262 3.14815e-05 2.60261e+25 26.8273 -1.62268 273.729 
0.000488547 2.40741e-05 2.81393e+25 17.8349 3.84448 254.615 
0.000488547 2.77778e-05 2.88582e+25 14.3002 7.29482 262.416 
0.000488547 3.14815e-05 2.79941e+25 21.905 7.06462 265.592 
0.000562832 2.40741e-05 2.82773e+25 9.97582 -0.164378 265.365 
0.000562832 2.77778e-05 2.7464e+25 30.2801 -3.87532 264.765 
0.000562832 3.14815e-05 2.70864e+25 43.4865 -5.1559 272.719 
0.000637117 2.40741e-05 2.7021e+25 35.3038 -7.2772 263.363 
0.000637117 2.77778e-05 2.78343e+25 42.4003 -5.4385 268.257 
0.000637117 3.14815e-05 2.61859e+25 47.8459 -8.36992 282.822 
0.000414262 3.51852e-05 2.64546e+25 41.2084 -1.02426 262.916 
0.000414262 3.88889e-05 2.7631e+25 62.1248 1.89979 264.967 
0.000414262 4.25926e-05 2.72679e+25 53.0009 0.180599 262.913 
0.000488547 3.51852e-05 2.64401e+25 43.3515 5.43222 271.865 
0.000488547 3.88889e-05 2.66652e+25 50.2273 6.25339 265.421 
0.000488547 4.25926e-05 2.66797e+25 54.3108 7.65019 279.124 
0.000562832 3.51852e-05 2.64618e+25 47.0726 -6.82293 274.091 
0.000562832 3.88889e-05 2.78416e+25 37.1903 -3.67198 278.385 
0.000562832 4.25926e-05 2.65635e+25 38.4952 -6.5547 272.468 
0.000637117 3.51852e-05 2.5329e+25 50.013 -3.3045 278.96 
0.000637117 3.88889e-05 2.54307e+25 41.2158 -8.23707 276.912 
0.000637117 4.25926e-05 2.61496e+25 38.312 -7.96468 273.833 
0.000414262 4.62963e-05 2.60044e+25 36.2057 0.68543 274.27 
0.000414262 5e-05 2.56267e+25 50.6075 3.48086 281.463 
0.000414262 5.37037e-05 2.50313e+25 51.7536 -1.61375 275.428 
0.000488547 4.62963e-05 2.71662e+25 65.6572 6.91853 274.867 
0.000488547 5e-05 2.6382e+25 70.946 5.03434 270.561 
0.000488547 5.37037e-05 2.74059e+25 75.799 5.86204 270.201 
0.000562832 4.62963e-05 2.6854e+25 41.2077 -4.28103 280.578 
0.000562832 5e-05 2.75802e+25 58.2396 -1.18285 265.494 
0.000562832 5.37037e-05 2.90979e+25 67.2377 -1.85196 262.913 
0.000637117 4.62963e-05 2.54089e+25 54.0815 -7.6127 282.086 
0.000637117 5e-05 2.59317e+25 66.2445 -8.87542 284.666 
0.000637117 5.37037e-05 2.58228e+25 66.447 -8.88736 276.831 
0.000414262 6.11111e-05 2.69435e+25 76.8174 -2.60363 257.831 
0.000488547 6.11111e-05 2.82047e+25 93.7111 3.38527 264.439 
0.000562832 6.11111e-05 2.8224e+25 80.5431 -1.47851 258.866 
0.000637117 6.11111e-05 2.45811e+25 84.0639 -7.91668 290.887 
0.00160282 1.85185e-06 2.75293e+25 -7.47724 -1.43425 259.372 
0.00160282 5.55556e-06 2.87929e+25 24.048 0.146038 258.381 
0.00160282 9.25926e-06 2.82482e+25 23.4237 -0.524483 253.53 
0.00167711 1.85185e-06 2.88219e+25 8.94797 -4.56518 271.091 
0.00167711 5.55556e-06 2.90035e+25 21.0507 0.630496 271.847 
0.00167711 9.25926e-06 2.86549e+25 27.981 0.0424678 270.625 
0.00175139 1.85185e-06 2.54815e+25 6.91506 -2.06183 289.223 
0.00175139 5.55556e-06 2.61786e+25 8.76883 3.76063 279.943 
0.00175139 9.25926e-06 2.73042e+25 13.3424 -2.3266 275.196 
0.00182568 1.85185e-06 2.89889e+25 9.84568 -3.19494 262.03 
0.00182568 5.55556e-06 2.88582e+25 4.60857 -0.125157 275.467 
0.00182568 9.25926e-06 2.77181e+25 13.0974 -0.953813 263.928 
0.00160282 1.2963e-05 3.00709e+25 31.9087 0.14746 247.337 
0.00160282 1.66667e-05 2.98676e+25 37.2062 -3.36572 247.696 
0.00160282 2.03704e-05 2.73914e+25 66.8153 -1.20746 261.324 
0.00167711 1.2963e-05 2.91124e+25 42.2869 -2.09175 269.739 
0.00167711 1.66667e-05 2.94174e+25 44.6785 1.18389 259.266 
0.00167711 2.03704e-05 2.96933e+25 53.338 0.220019 259.42 
0.00175139 1.2963e-05 2.59245e+25 26.4952 6.04102 281.107 
0.00175139 1.66667e-05 2.72243e+25 35.3076 2.3395 265.824 
0.00175139 2.03704e-05 2.69847e+25 26.0371 4.02043 265.677 
0.00182568 1.2963e-05 2.89526e+25 13.2703 -2.30132 269.729 
0.00182568 1.66667e-05 2.82628e+25 26.4816 -1.72203 273.242 
0.00182568 2.03704e-05 2.65345e+25 26.1749 -0.708725 274.52 
0.00160282 2.40741e-05 2.84951e+25 63.1512 -10.3272 257.426 
0.00160282 2.77778e-05 2.68612e+25 61.4052 -8.53994 274.008 
0.00160282 3.14815e-05 2.61641e+25 66.848 -10.8287 276.214 
0.00167711 2.40741e-05 3.10077e+25 53.8935 0.528994 257.018 
0.00167711 2.77778e-05 3.16903e+25 50.6381 5.86683 252.509 
0.00167711 3.14815e-05 3.16467e+25 55.1913 3.17822 246.104 
0.00175139 2.40741e-05 2.61932e+25 25.0733 5.32284 272.819 
0.00175139 2.77778e-05 2.85169e+25 36.9681 4.07352 259.694 
0.00175139 3.14815e-05 2.91705e+25 64.7951 6.79208 257.998 
0.00182568 2.40741e-05 2.72025e+25 38.0136 -2.82081 275.886 
0.00182568 2.77778e-05 2.75003e+25 39.4169 -2.87609 273.068 
0.00182568 3.14815e-05 2.75656e+25 44.2997 -4.14868 278.104 
0.00160282 3.51852e-05 2.5605e+25 68.4741 -10.8284 284.224 
0.00160282 3.88889e-05 2.47408e+25 52.3924 -11.6297 283.155 
0.00160282 4.25926e-05 2.47553e+25 49.4968 -16.2547 289.463 
0.00167711 3.51852e-05 3.12473e+25 67.5106 6.20824 245.339 
0.00167711 3.88889e-05 3.1182e+25 63.436 1.13692 249.395 
0.00167711 4.25926e-05 3.1487e+25 66.3703 5.80525 249.258 
0.00175139 3.51852e-05 2.96788e+25 60.5214 6.44155 253.342 
0.00175139 3.88889e-05 2.90035e+25 90.9823 7.60115 253.946 
0.00175139 4.25926e-05 2.9461e+25 74.779 8.22228 249.61 
0.00182568 3.51852e-05 2.86331e+25 52.663 -6.20032 264.39 
0.00182568 3.88889e-05 2.67668e+25 56.4064 -3.35542 274.08 
0.00182568 4.25926e-05 2.84951e+25 63.1635 -4.85785 270.741 
0.00160282 4.62963e-05 2.63021e+25 58.5535 -15.9862 278.387 
0.00160282 5e-05 2.63311e+25 61.6501 -12.4238 282.262 
0.00160282 5.37037e-05 2.6244e+25 54.7372 -16.8747 274.551 
0.00167711 4.62963e-05 2.92939e+25 59.1009 -0.384189 258.997 
0.00167711 5e-05 2.88945e+25 59.9642 4.78279 267.378 
0.00167711 5.37037e-05 2.82773e+25 68.4688 1.63551 279.32 
0.00175139 4.62963e-05 2.98749e+25 71.8601 11.2872 245.89 
0.00175139 5e-05 2.94392e+25 70.545 9.06364 245.032 
0.00175139 5.37037e-05 2.95408e+25 69.3046 9.10637 248.474 
0.00182568 4.62963e-05 2.92576e+25 70.0542 -4.46306 261.235 
0.00182568 5e-05 2.94392e+25 82.2175 -4.97311 259.049 
0.00182568 5.37037e-05 2.94392e+25 83.8747 -3.41097 261.157 
0.00160282 6.11111e-05 2.66168e+25 63.3608 -17.6886 271.509 
0.00167711 6.11111e-05 2.5588e+25 67.5096 2.71716 292.288 
0.00175139 6.11111e-05 2.86501e+25 72.9857 7.59539 260.588 
0.00182568 6.11111e-05 2.99669e+25 79.0801 -3.52692 263.246 
-0.00125715 0.0001 1.67212e+25 -40.4347 1.74207 207.113 
-0.000180018 6.85185e-05 2.61641e+25 79.2201 14.9391 246.918 
-0.000180018 7.22222e-05 2.62803e+25 79.6185 15.1345 255.331 
-0.000180018 7.59259e-05 2.49732e+25 82.0434 14.2969 261.63 
-0.000105732 6.85185e-05 2.70864e+25 79.5602 14.7432 260.793 
-0.000105732 7.22222e-05 2.54016e+25 82.1444 17.9051 274.341 
-0.000105732 7.59259e-05 2.39493e+25 70.1171 20.4362 293.094 
-3.14475e-05 6.85185e-05 2.59608e+25 28.1198 6.48517 271.793 
-3.14475e-05 7.22222e-05 2.62876e+25 48.964 11.9321 266.203 
-3.14475e-05 7.59259e-05 2.58083e+25 79.6073 9.85403 272.973 
4.28375e-05 6.85185e-05 2.70936e+25 31.6707 -3.90008 269.346 
4.28375e-05 7.22222e-05 2.65563e+25 39.3217 -6.21947 268.955 
4.28375e-05 7.59259e-05 2.56195e+25 50.2778 -4.33297 264.322 
-0.000180018 7.96296e-05 2.35862e+25 75.3066 18.033 260.842 
-0.000180018 8.33333e-05 2.47626e+25 76.1213 14.3134 261.993 
-0.000180018 8.7037e-05 2.32739e+25 75.0668 10.3625 283.214 
-0.000105732 7.96296e-05 2.42107e+25 72.5806 19.2386 285.206 
-0.000105732 8.33333e-05 2.50821e+25 84.5314 20.1505 286.923 
-0.000105732 8.7037e-05 2.52419e+25 86.4249 19.8946 283.426 
-3.14475e-05 7.96296e-05 2.47263e+25 77.1749 12.2297 280.439 
-3.14475e-05 8.33333e-05 2.5605e+25 89.0301 15.0622 269.445 
-3.14475e-05 8.7037e-05 2.72098e+25 104.631 9.70208 273.032 
4.28375e-05 7.96296e-05 2.52419e+25 70.144 -4.57137 266.309 
4.28375e-05 8.33333e-05 2.48933e+25 83.9199 -7.23886 269.112 
4.28375e-05 8.7037e-05 2.38331e+25 89.5906 -2.75425 276.534 
-0.000180018 9.07407e-05 2.2693e+25 83.0351 14.5863 280.977 
-0.000180018 9.44444e-05 2.40001e+25 71.0594 10.909 280.99 
-0.000180018 9.81481e-05 2.53145e+25 75.8635 9.52284 255.295 
-0.000105732 9.07407e-05 2.58736e+25 88.0786 15.5862 277.56 
-0.000105732 9.44444e-05 2.56195e+25 99.4253 16.5662 269.691 
-0.000105732 9.81481e-05 2.71299e+25 106.635 15.8823 257.43 
-3.14475e-05 9.07407e-05 2.72752e+25 93.5893 10.8594 266.684 
-3.14475e-05 9.44444e-05 2.59971e+25 87.7525 10.0186 277.731 
-3.14475e-05 9.81481e-05 2.71735e+25 94.6555 14.0326 275.977 
4.28375e-05 9.07407e-05 2.29907e+25 88.6098 -1.70932 280.919 
4.28375e-05 9.44444e-05 2.36806e+25 75.8865 -0.341185 276.633 
4.28375e-05 9.81481e-05 2.44358e+25 71.4583 4.25362 274.268 
-0.000180018 0.000101852 2.48207e+25 77.0531 10.2717 260.171 
-0.000180018 0.000105556 2.52056e+25 72.9673 13.3271 260.488 
-0.000180018 0.000109259 2.50458e+25 76.3196 7.8194 256.985 
-0.000105732 0.000101852 2.60479e+25 95.1164 12.4453 262.16 
-0.000105732 0.000105556 2.63602e+25 71.8389 14.9117 262.025 
-0.000105732 0.000109259 2.67305e+25 67.4326 14.8516 262.856 
-3.14475e-05 0.000101852 2.57284e+25 91.1634 15.0663 279.566 
-3.14475e-05 0.000105556 2.61641e+25 82.953 14.7607 266.805 
-3.14475e-05 0.000109259 2.68032e+25 73.755 14.4879 266.246 
4.28375e-05 0.000101852 2.43559e+25 62.8747 4.85318 274.662 
4.28375e-05 0.000105556 2.469e+25 75.6823 7.31389 270.517 
4.28375e-05 0.000109259 2.55614e+25 81.3545 4.13462 266.619 
-0.000180018 0.000112963 2.48207e+25 64.4654 12.8975 256.861 
-0.000180018 0.000116667 2.43777e+25 71.3053 9.3868 268.637 
-0.000180018 0.00012037 2.55106e+25 70.9451 11.3471 264.731 
-0.000105732 0.000112963 2.48715e+25 88.1234 10.0388 268.221 
-0.000105732 0.000116667 2.51475e+25 75.6233 8.02583 269.189 
-0.000105732 0.00012037 2.46174e+25 84.3152 10.1737 274.654 
-3.14475e-05 0.000112963 2.56703e+25 87.6522 15.134 275.233 
-3.14475e-05 0.000116667 2.58591e+25 82.8042 18.705 275.813 
-3.14475e-05 0.00012037 2.61351e+25 83.6336 18.2488 268.383 
4.28375e-05 0.000112963 2.72389e+25 82.4999 6.21182 261.606 
4.28375e-05 0.000116667 2.68249e+25 87.0916 5.28624 252.611 
4.28375e-05 0.00012037 2.63166e+25 76.4112 2.63904 258.643 
-0.000180018 0.000127778 2.60407e+25 64.2391 8.52063 262.358 
-0.000105732 0.000127778 2.49538e+25 86.5567 10.3436 267.914 
-3.14475e-05 0.000127778 2.5208e+25 90.7138 19.4724 271.181 
4.28375e-05 0.000127778 2.52298e+25 82.7618 4.97763 260.375 
0.00100854 6.85185e-05 2.89236e+25 65.5096 -11.0923 265.402 
0.00100854 7.22222e-05 2.85895e+25 78.8458 -11.2548 264.298 
0.00100854 7.59259e-05 2.91777e+25 103.45 -11.3306 264.918 
0.00108283 6.85185e-05 2.75511e+25 98.1791 -0.0414072 268.988 
0.00108283 7.22222e-05 2.89163e+25 106.421 -3.94197 266.049 
0.00108283 7.59259e-05 2.74277e+25 113.818 -2.01652 274.004 
0.00115711 6.85185e-05 2.93448e+25 84.2063 -9.08312 272.28 
0.00115711 7.22222e-05 2.9824e+25 89.6027 -10.1645 270.451 
0.00115711 7.59259e-05 3.06011e+25 103.988 -6.2888 268.258 
0.0012314 6.85185e-05 2.68976e+25 82.1051 6.7358 271.622 
0.0012314 7.22222e-05 2.79215e+25 84.566 3.77681 268.435 
0.0012314 7.59259e-05 2.89744e+25 98.5855 5.49012 261.872 
0.00100854 7.96296e-05 2.86113e+25 96.2646 -11.4345 257.722 
0.00100854 8.33333e-05 3.07172e+25 91.1534 -14.8905 243.645 
0.00100854 8.7037e-05 2.8546e+25 84.0908 -9.20539 255.553 
0.00108283 7.96296e-05 2.68976e+25 103.372 2.74204 270.96 
0.00108283 8.33333e-05 2.79432e+25 104.297 -2.21073 261.207 
0.00108283 8.7037e-05 2.64836e+25 95.4854 -2.89846 274.475 
0.00115711 7.96296e-05 3.13998e+25 96.4125 -10.0177 259.952 
0.00115711 8.33333e-05 3.00492e+25 87.881 -8.78973 266.91 
0.00115711 8.7037e-05 2.93811e+25 87.6151 -6.70658 269.962 
0.0012314 7.96296e-05 2.81248e+25 100.035 8.78681 267.72 
0.0012314 8.33333e-05 2.86622e+25 81.8539 9.81904 273.532 
0.0012314 8.7037e-05 2.85315e+25 80.8561 9.27551 278.039 
0.00100854 9.07407e-05 2.90688e+25 86.5762 -20.1615 263.125 
0.00100854 9.44444e-05 2.94174e+25 82.7231 -12.8648 258.455 
0.00100854 9.81481e-05 2.98168e+25 92.6186 -16.6392 262.659 
0.00108283 9.07407e-05 2.71735e+25 91.467 0.146217 278.729 
0.00108283 9.44444e-05 2.7493e+25 85.4206 -3.92922 274.266 
0.00108283 9.81481e-05 2.73841e+25 98.3853 0.102738 273.022 
0.00115711 9.07407e-05 2.9962e+25 92.4159 -7.64166 268.919 
0.00115711 9.44444e-05 2.8074e+25 84.7175 -5.83482 277.176 
0.00115711 9.81481e-05 2.74422e+25 87.5031 -7.62437 280.05 
0.0012314 9.07407e-05 2.79796e+25 68.2868 13.2403 278.755 
0.0012314 9.44444e-05 2.80812e+25 80.1215 9.45229 272.654 
0.0012314 9.81481e-05 2.90035e+25 79.9749 8.95667 265.173 
0.00100854 0.000101852 2.95554e+25 100.964 -12.7495 258.366 
0.00100854 0.000105556 2.90035e+25 98.0816 -15.1579 257.003 
0.00100854 0.000109259 2.82555e+25 108.34 -15.6109 253.511 
0.00108283 0.000101852 2.68395e+25 110.895 -1.03093 287.604 
0.00108283 0.000105556 2.70573e+25 108.126 -1.19105 280.775 
0.00108283 0.000109259 2.86694e+25 113.475 -4.92259 261.196 
0.00115711 0.000101852 2.75075e+25 98.1865 -4.28773 276.139 
0.00115711 0.000105556 2.99765e+25 92.3368 -1.80115 261.661 
0.00115711 0.000109259 2.96788e+25 97.4771 -1.99441 256.577 
0.0012314 0.000101852 2.91923e+25 68.8272 11.3524 256.368 
0.0012314 0.000105556 2.86985e+25 78.4416 11.3189 261.484 
0.0012314 0.000109259 2.99184e+25 91.3509 10.7766 260.332 
0.00100854 0.000112963 2.85823e+25 114.083 -19.1582 251.365 
0.00100854 0.000116667 2.9824e+25 107.61 -15.3358 252.809 
0.00100854 0.00012037 2.96933e+25 99.9916 -18.3932 253.756 
0.00108283 0.000112963 3.00419e+25 110.722 2.18832 248.965 
0.00108283 0.000116667 3.05284e+25 95.6891 -2.39929 254.181 
0.00108283 0.00012037 2.94319e+25 77.3781 -0.569099 255.218 
0.00115711 0.000112963 3.06591e+25 89.4267 -0.292938 256.509 
0.00115711 0.000116667 2.92721e+25 79.3179 -1.89194 259.598 
0.00115711 0.00012037 2.99039e+25 77.0337 0.728279 262.034 
0.0012314 0.000112963 2.80304e+25 75.9476 12.9774 263.422 
0.0012314 0.000116667 2.84588e+25 73.3513 11.2443 272.908 
0.0012314 0.00012037 2.78779e+25 72.9517 15.7262 272.443 
0.00100854 0.000127778 2.90712e+25 83.2783 -15.7194 255.314 
0.00108283 0.000127778 2.86041e+25 69.8103 -1.99845 267.929 
0.00115711 0.000127778 2.86065e+25 95.1591 0.92186 266.273 
0.0012314 0.000127778 2.71977e+25 90.273 14.993 272.559 
0.0021971 6.85185e-05 2.39057e+25 73.742 -1.91358 303.602 
0.0021971 7.22222e-05 2.46319e+25 80.806 -2.47667 285.976 
0.0021971 7.59259e-05 2.56994e+25 91.4562 0.00549139 280.107 
0.00227139 6.85185e-05 2.58954e+25 77.9873 -4.16575 274.9 
0.00227139 7.22222e-05 2.6382e+25 94.0936 -6.26253 280.359 
0.00227139 7.59259e-05 2.70936e+25 101.597 -3.83781 278.956 
0.00234567 6.85185e-05 2.73623e+25 79.2366 0.73431 270.341 
0.00234567 7.22222e-05 2.76963e+25 80.8032 -1.70839 276.839 
0.00234567 7.59259e-05 2.73914e+25 93.0492 2.03602 279.648 
0.00241996 6.85185e-05 2.64618e+25 73.2171 5.33984 268.255 
0.00241996 7.22222e-05 2.58882e+25 85.617 7.04695 272.52 
0.00241996 7.59259e-05 2.4857e+25 87.5522 8.09354 286.632 
0.0021971 7.96296e-05 2.62367e+25 99.8708 -2.98041 280.964 
0.0021971 8.33333e-05 2.75802e+25 106.417 -1.09944 267.539 
0.0021971 8.7037e-05 2.84225e+25 113.571 -2.37548 265.967 
0.00227139 7.96296e-05 2.57211e+25 111.204 -4.94431 279.651 
0.00227139 8.33333e-05 2.57139e+25 103.51 -6.39392 277.098 
0.00227139 8.7037e-05 2.53944e+25 97.9225 -5.35349 271.729 
0.00234567 7.96296e-05 2.63094e+25 98.7626 1.47517 282.867 
0.00234567 8.33333e-05 2.6992e+25 104.846 5.23439 274.369 
0.00234567 8.7037e-05 2.75947e+25 92.3851 3.44807 283.747 
0.00241996 7.96296e-05 2.68177e+25 84.2315 5.87024 270.757 
0.00241996 8.33333e-05 2.69121e+25 86.979 6.88468 265.613 
0.00241996 8.7037e-05 2.55832e+25 82.9933 12.623 282.134 
0.0021971 9.07407e-05 2.82846e+25 120.33 -3.06427 262.509 
0.0021971 9.44444e-05 2.83862e+25 116.959 0.153048 255.74 
0.0021971 9.81481e-05 2.88001e+25 103.597 1.49096 260.62 
0.00227139 9.07407e-05 2.73042e+25 85.8276 -5.23234 259.53 
0.00227139 9.44444e-05 2.60552e+25 91.6868 -1.6914 264.15 
0.00227139 9.81481e-05 2.53435e+25 103.594 -4.36442 277.546 
0.00234567 9.07407e-05 2.66652e+25 88.9227 2.13135 288.023 
0.00234567 9.44444e-05 2.60552e+25 86.8755 4.99377 289.147 
0.00234567 9.81481e-05 2.65998e+25 76.1609 3.43303 279.512 
0.00241996 9.07407e-05 2.58373e+25 76.0789 7.8839 277.291 
0.00241996 9.44444e-05 2.63457e+25 93.979 11.9247 275.89 
0.00241996 9.81481e-05 2.75656e+25 76.5524 10.3248 265.627 
0.0021971 0.000101852 2.73986e+25 94.7086 -1.54211 266.484 
0.0021971 0.000105556 2.80522e+25 92.5475 2.37088 262.671 
0.0021971 0.000109259 2.88074e+25 77.2433 0.739493 266.393 
0.00227139 0.000101852 2.40655e+25 111.124 -2.96776 277.061 
0.00227139 0.000105556 2.56195e+25 111.568 -3.2478 277.082 
0.00227139 0.000109259 2.61496e+25 96.9358 -3.50877 278.703 
0.00234567 0.000101852 2.72316e+25 74.0901 1.85772 275.973 
0.00234567 0.000105556 2.82337e+25 89.1015 5.63094 266.437 
0.00234567 0.000109259 2.7355e+25 90.6019 8.54543 269.851 
0.00241996 0.000101852 2.71372e+25 75.0627 13.1207 255.137 
0.00241996 0.000105556 2.69266e+25 75.1833 9.783 252.657 
0.00241996 0.000109259 2.69774e+25 62.5899 10.6205 254.912 
