ITEM: TIMESTEP
200000
ITEM: NUMBER OF CELLS
300
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 8.257e-09 1.78568 19.4397 273.097 101553 
5 7.4313e-08 1.78581 18.8711 272.956 101508 
9 1.40369e-07 1.78565 18.2089 273.088 101548 
13 2.06425e-07 1.78694 17.8673 273.135 101638 
17 2.72481e-07 1.78527 17.2293 273.108 101533 
21 3.38537e-07 1.78448 16.6026 273.052 101467 
25 4.04593e-07 1.78459 16.3707 273.116 101498 
29 4.70649e-07 1.78569 15.698 272.987 101512 
33 5.36705e-07 1.78516 15.1629 273.155 101544 
37 6.02761e-07 1.78511 14.1323 273.243 101575 
41 6.68817e-07 1.78274 13.8457 273.557 101556 
45 7.34873e-07 1.78322 13.3387 273.671 101626 
49 8.00929e-07 1.78238 12.6326 273.466 101502 
53 8.66985e-07 1.78323 12.4367 273.513 101568 
57 9.33041e-07 1.78322 12.0298 273.49 101559 
61 9.99097e-07 1.78248 11.5717 273.393 101480 
65 1.06515e-06 1.77999 11.2573 273.618 101422 
69 1.13121e-06 1.78155 10.7888 273.69 101538 
73 1.19727e-06 1.78117 10.4094 273.798 101556 
2 2.4771e-08 1.78654 19.3472 272.971 101555 
6 9.0827e-08 1.78619 18.6759 273.111 101587 
10 1.56883e-07 1.78673 18.3203 273.089 101609 
14 2.22939e-07 1.7855 17.5877 273.147 101561 
18 2.88995e-07 1.78348 17.1828 273.227 101476 
22 3.55051e-07 1.78397 16.4411 273.213 101499 
26 4.21107e-07 1.78413 16.14 273.315 101545 
30 4.87163e-07 1.78506 15.7433 273.087 101514 
34 5.53219e-07 1.78451 14.9226 273.243 101540 
38 6.19275e-07 1.78568 14.0108 273.146 101571 
42 6.85331e-07 1.78357 13.6698 273.468 101570 
46 7.51387e-07 1.78257 13.1532 273.704 101601 
50 8.17443e-07 1.78293 12.6118 273.538 101560 
54 8.83499e-07 1.78363 12.3333 273.417 101554 
58 9.49555e-07 1.78241 11.7558 273.37 101468 
62 1.01561e-06 1.78247 11.4403 273.505 101522 
66 1.08167e-06 1.77989 11.2297 273.52 101380 
70 1.14772e-06 1.78241 10.8396 273.579 101546 
74 1.21378e-06 1.7817 10.2233 273.803 101588 
3 4.1285e-08 1.78661 19.282 272.996 101568 
7 1.07341e-07 1.78534 18.6325 273.103 101535 
11 1.73397e-07 1.78545 18.1849 273.285 101610 
15 2.39453e-07 1.78412 17.4602 273.19 101498 
19 3.05509e-07 1.78412 17.0451 273.282 101533 
23 3.71565e-07 1.78478 16.6178 273.293 101574 
27 4.37621e-07 1.7849 15.8042 273.172 101536 
31 5.03677e-07 1.78421 15.6488 273.295 101542 
35 5.69733e-07 1.78432 14.7577 273.372 101577 
39 6.35789e-07 1.78473 14.1294 273.366 101599 
43 7.01845e-07 1.7838 13.5375 273.39 101554 
47 7.67901e-07 1.78354 12.9131 273.592 101614 
51 8.33957e-07 1.78413 12.674 273.397 101576 
55 9.00013e-07 1.78368 12.2625 273.496 101587 
59 9.66069e-07 1.7838 11.7854 273.381 101551 
63 1.03212e-06 1.78271 11.397 273.471 101522 
67 1.09818e-06 1.77991 10.9229 273.563 101397 
71 1.16424e-06 1.78234 10.5414 273.689 101582 
75 1.23029e-06 1.78331 10.0254 273.635 101617 
4 5.7799e-08 1.78571 19.158 272.931 101492 
8 1.23855e-07 1.78561 18.3361 273.219 101594 
12 1.89911e-07 1.78617 17.8889 273.109 101585 
16 2.55967e-07 1.78416 17.2356 273.197 101503 
20 3.22023e-07 1.78353 16.8187 273.265 101492 
24 3.88079e-07 1.78361 16.3623 273.312 101515 
28 4.54135e-07 1.78548 15.8956 273.007 101507 
32 5.20191e-07 1.78445 15.4959 273.282 101552 
36 5.86247e-07 1.78432 14.2887 273.362 101573 
40 6.52303e-07 1.78241 14.1786 273.513 101521 
44 7.18359e-07 1.78349 13.4581 273.529 101588 
48 7.84415e-07 1.78343 12.9131 273.539 101589 
52 8.50471e-07 1.78329 12.5624 273.468 101554 
56 9.16527e-07 1.78234 12.1306 273.596 101548 
60 9.82583e-07 1.78232 11.7031 273.467 101499 
64 1.04864e-06 1.78265 11.379 273.542 101546 
68 1.11469e-06 1.7809 10.7184 273.616 101473 
72 1.18075e-06 1.78159 10.3627 273.724 101552 
78 1.27983e-06 1.78052 9.79496 273.709 101486 
82 1.34589e-06 1.78086 9.10598 273.837 101553 
86 1.41195e-06 1.78075 8.49857 273.912 101575 
90 1.478e-06 1.77928 8.07862 273.762 101435 
94 1.54406e-06 1.78099 7.87703 273.85 101565 
98 1.61011e-06 1.77867 7.0814 274.093 101523 
102 1.67617e-06 1.7808 6.20258 273.816 101542 
106 1.74223e-06 1.7811 5.17131 273.803 101554 
110 1.80828e-06 1.78114 4.99487 273.543 101459 
114 1.87434e-06 1.78203 4.46577 273.627 101542 
118 1.94039e-06 1.78159 4.046 273.566 101494 
122 2.00645e-06 1.78315 3.62255 273.672 101622 
126 2.07251e-06 1.78392 3.14662 273.259 101513 
130 2.13856e-06 1.78359 2.52928 273.392 101543 
134 2.20462e-06 1.78281 2.03404 273.344 101481 
138 2.27068e-06 1.78275 1.61295 273.337 101475 
142 2.33673e-06 1.78413 1.29581 273.377 101568 
146 2.40279e-06 1.78208 0.792161 273.572 101524 
150 2.46884e-06 1.78376 0.694857 273.474 101583 
77 1.26332e-06 1.78171 9.75813 273.639 101528 
81 1.32938e-06 1.78261 9.26619 273.627 101575 
85 1.39543e-06 1.78035 8.54347 273.913 101552 
89 1.46149e-06 1.78072 8.1393 273.657 101478 
93 1.52754e-06 1.78234 7.81886 273.657 101570 
97 1.5936e-06 1.77963 7.231 273.926 101515 
101 1.65966e-06 1.77902 6.44218 273.853 101453 
105 1.72571e-06 1.78138 5.4715 273.733 101544 
109 1.79177e-06 1.78324 5.05823 273.466 101551 
113 1.85782e-06 1.78234 4.49319 273.633 101561 
117 1.92388e-06 1.78207 4.17828 273.636 101547 
121 1.98994e-06 1.78271 3.81238 273.516 101539 
125 2.05599e-06 1.7847 3.41498 273.295 101570 
129 2.12205e-06 1.78322 2.62666 273.397 101524 
133 2.1881e-06 1.78307 2.17068 273.32 101487 
137 2.25416e-06 1.78371 1.81344 273.267 101504 
141 2.32022e-06 1.7842 1.38492 273.315 101549 
145 2.38627e-06 1.78366 0.947829 273.447 101568 
149 2.45233e-06 1.78313 0.90546 273.449 101538 
79 1.29635e-06 1.78171 9.56714 273.757 101571 
83 1.3624e-06 1.77926 8.85943 273.959 101507 
87 1.42846e-06 1.78222 8.39873 273.657 101564 
91 1.49452e-06 1.78002 7.91959 273.892 101525 
95 1.56057e-06 1.78082 7.47669 273.711 101504 
99 1.62663e-06 1.77924 6.72404 274.059 101543 
103 1.69269e-06 1.78103 6.05326 273.889 101582 
107 1.75874e-06 1.78146 5.12159 273.735 101549 
111 1.8248e-06 1.78002 4.83545 273.799 101491 
115 1.89085e-06 1.78109 4.25668 273.698 101515 
119 1.95691e-06 1.78111 3.87169 273.619 101486 
123 2.02297e-06 1.78449 3.52906 273.599 101671 
127 2.08902e-06 1.78302 2.85762 273.411 101518 
131 2.15508e-06 1.78209 2.53078 273.418 101467 
135 2.22113e-06 1.78368 2.18277 273.365 101538 
139 2.28719e-06 1.78319 1.49128 273.284 101480 
143 2.35324e-06 1.78365 1.21381 273.38 101542 
147 2.4193e-06 1.78136 0.622586 273.481 101450 
76 1.24681e-06 1.782 9.9365 273.839 101619 
80 1.31286e-06 1.78196 9.43076 273.754 101584 
84 1.37892e-06 1.77953 8.48227 273.897 101499 
88 1.44498e-06 1.78092 8.25125 273.741 101521 
92 1.51103e-06 1.78016 7.83832 273.887 101531 
96 1.57709e-06 1.78051 7.32643 273.811 101523 
100 1.64314e-06 1.77987 6.43042 273.913 101524 
104 1.7092e-06 1.78128 5.74593 273.726 101536 
108 1.77525e-06 1.7827 5.09539 273.69 101603 
112 1.84131e-06 1.78071 4.80248 273.728 101504 
116 1.90737e-06 1.78173 4.34275 273.589 101510 
120 1.97342e-06 1.78179 4.01393 273.477 101472 
124 2.03948e-06 1.78474 3.38546 273.411 101616 
128 2.10553e-06 1.78349 2.71666 273.272 101493 
132 2.17159e-06 1.78279 2.35304 273.408 101504 
136 2.23765e-06 1.78351 2.03562 273.299 101504 
140 2.3037e-06 1.78442 1.38168 273.327 101566 
144 2.36976e-06 1.783 1.04636 273.376 101504 
148 2.43581e-06 1.78273 0.674243 273.565 101558 
151 2.48536e-06 1.78379 0.29378 273.426 101567 
155 2.55141e-06 1.78398 -0.331784 273.512 101610 
159 2.61747e-06 1.78261 -0.527366 273.62 101572 
163 2.68352e-06 1.7827 -1.03193 273.297 101457 
167 2.74958e-06 1.78301 -1.44958 273.205 101441 
171 2.81564e-06 1.78378 -2.21554 273.493 101591 
175 2.88169e-06 1.78281 -2.83228 273.376 101492 
179 2.94775e-06 1.78216 -3.57608 273.427 101474 
183 3.01381e-06 1.78314 -3.96333 273.516 101563 
187 3.07986e-06 1.78258 -4.62871 273.443 101505 
191 3.14592e-06 1.78468 -5.05199 273.405 101610 
195 3.21197e-06 1.78358 -5.97793 273.367 101533 
199 3.27803e-06 1.78446 -6.26067 273.335 101571 
203 3.34408e-06 1.78303 -6.92388 273.364 101501 
207 3.41014e-06 1.78433 -7.2874 273.307 101554 
211 3.4762e-06 1.78356 -7.74812 273.489 101577 
215 3.54225e-06 1.78359 -8.27751 273.271 101498 
219 3.60831e-06 1.78303 -8.85115 273.351 101496 
223 3.67437e-06 1.78295 -9.45754 273.335 101486 
153 2.51839e-06 1.7846 0.111051 273.46 101626 
157 2.58444e-06 1.78439 -0.323922 273.456 101612 
161 2.6505e-06 1.78458 -0.784363 273.294 101563 
165 2.71655e-06 1.78395 -1.16666 273.308 101533 
169 2.78261e-06 1.78432 -2.28553 273.401 101588 
173 2.84867e-06 1.78251 -2.55283 273.386 101479 
177 2.91472e-06 1.78168 -3.3119 273.441 101452 
181 2.98078e-06 1.78324 -3.78158 273.515 101569 
185 3.04683e-06 1.78211 -4.44693 273.487 101494 
189 3.11289e-06 1.78251 -5.01751 273.448 101502 
193 3.17894e-06 1.78449 -5.55495 273.324 101569 
197 3.245e-06 1.78386 -6.08333 273.454 101582 
201 3.31106e-06 1.78415 -6.53896 273.539 101629 
205 3.37711e-06 1.78392 -7.10562 273.486 101597 
209 3.44317e-06 1.78365 -7.91804 273.382 101543 
213 3.50923e-06 1.78273 -7.97954 273.291 101457 
217 3.57528e-06 1.7839 -8.69563 273.171 101479 
221 3.64134e-06 1.78305 -9.12774 273.353 101498 
225 3.70739e-06 1.7831 -9.91765 273.43 101530 
154 2.5349e-06 1.78325 -0.0521318 273.56 101586 
158 2.60095e-06 1.7831 -0.412162 273.561 101578 
162 2.66701e-06 1.78301 -0.848501 273.231 101451 
166 2.73307e-06 1.78378 -1.32882 273.459 101579 
170 2.79912e-06 1.78453 -2.36594 273.431 101611 
174 2.86518e-06 1.7828 -2.6953 273.442 101517 
178 2.93123e-06 1.78101 -3.50403 273.46 101421 
182 2.99729e-06 1.78421 -3.77316 273.523 101627 
186 3.06335e-06 1.78231 -4.60345 273.525 101519 
190 3.1294e-06 1.78417 -5.01913 273.426 101589 
194 3.19546e-06 1.78451 -5.62711 273.378 101590 
198 3.26152e-06 1.78392 -6.22647 273.439 101579 
202 3.32757e-06 1.78413 -6.73224 273.378 101569 
206 3.39363e-06 1.78371 -7.39326 273.451 101571 
210 3.45968e-06 1.78429 -7.88773 273.317 101555 
214 3.52574e-06 1.78283 -8.16109 273.263 101452 
218 3.59179e-06 1.78458 -8.87081 273.19 101525 
222 3.65785e-06 1.78123 -9.10574 273.424 101421 
152 2.50187e-06 1.78354 0.213614 273.483 101574 
156 2.56793e-06 1.78216 -0.298416 273.607 101542 
160 2.63398e-06 1.78416 -0.714247 273.519 101623 
164 2.70004e-06 1.78282 -1.12426 273.323 101474 
168 2.7661e-06 1.78275 -1.86463 273.41 101502 
172 2.83215e-06 1.78303 -2.24101 273.236 101453 
176 2.89821e-06 1.78427 -2.96474 273.41 101588 
180 2.96426e-06 1.78329 -3.58693 273.491 101563 
184 3.03032e-06 1.78197 -4.16333 273.605 101530 
188 3.09638e-06 1.78313 -4.89883 273.304 101484 
192 3.16243e-06 1.78302 -5.45894 273.507 101553 
196 3.22849e-06 1.78325 -6.01138 273.37 101516 
200 3.29454e-06 1.78377 -6.34636 273.447 101574 
204 3.3606e-06 1.78348 -7.18726 273.328 101513 
208 3.42665e-06 1.78439 -7.79871 273.274 101545 
212 3.49271e-06 1.7839 -7.70504 273.334 101539 
216 3.55877e-06 1.78416 -8.56838 273.259 101526 
220 3.62482e-06 1.7836 -8.97244 273.265 101496 
224 3.69088e-06 1.78336 -9.81229 273.354 101516 
228 3.75694e-06 1.78205 -10.1318 273.626 101542 
232 3.82299e-06 1.78278 -10.6187 273.196 101424 
236 3.88905e-06 1.78278 -10.8381 273.389 101496 
240 3.9551e-06 1.78315 -11.2506 273.511 101563 
244 4.02116e-06 1.78234 -11.7595 273.445 101492 
248 4.08721e-06 1.78321 -12.3967 273.326 101497 
252 4.15327e-06 1.78365 -12.9895 273.548 101605 
256 4.21933e-06 1.78381 -13.505 273.483 101589 
260 4.28538e-06 1.78071 -14.3237 273.538 101433 
264 4.35144e-06 1.7836 -14.673 273.558 101606 
268 4.4175e-06 1.78287 -15.584 273.348 101486 
272 4.48355e-06 1.78229 -15.9486 273.606 101548 
276 4.54961e-06 1.78292 -16.1455 273.501 101546 
280 4.61566e-06 1.78148 -16.4016 273.544 101479 
284 4.68172e-06 1.78321 -17.0759 273.156 101434 
288 4.74778e-06 1.78244 -17.4333 273.181 101399 
292 4.81383e-06 1.78371 -18.039 273.286 101511 
296 4.87989e-06 1.78591 -18.6912 273.123 101575 
300 4.94594e-06 1.78611 -19.436 272.887 101499 
229 3.77345e-06 1.78282 -10.1214 273.343 101481 
233 3.8395e-06 1.78305 -10.7231 273.293 101476 
237 3.90556e-06 1.78307 -10.944 273.328 101489 
241 3.97162e-06 1.78276 -11.4829 273.446 101516 
245 4.03767e-06 1.7842 -11.9029 273.148 101487 
249 4.10373e-06 1.78465 -12.549 273.327 101579 
253 4.16978e-06 1.78238 -13.0751 273.521 101522 
257 4.23584e-06 1.78295 -13.6621 273.47 101536 
261 4.3019e-06 1.78129 -14.5083 273.546 101469 
265 4.36795e-06 1.78271 -14.9362 273.369 101484 
269 4.43401e-06 1.78209 -15.561 273.53 101509 
273 4.50006e-06 1.78284 -15.9726 273.458 101525 
277 4.56612e-06 1.78319 -16.2761 273.666 101622 
281 4.63218e-06 1.78265 -16.6339 273.377 101484 
285 4.69823e-06 1.78323 -17.0625 273.115 101420 
289 4.76429e-06 1.7838 -17.6536 273.267 101508 
293 4.83034e-06 1.78386 -18.3264 273.205 101489 
297 4.8964e-06 1.78547 -18.8341 273.285 101611 
226 3.72391e-06 1.78498 -10.0143 273.272 101578 
230 3.78996e-06 1.783 -10.2157 273.387 101508 
234 3.85602e-06 1.78158 -10.8648 273.403 101433 
238 3.92208e-06 1.78284 -11.0463 273.371 101492 
242 3.98813e-06 1.78268 -11.6397 273.356 101478 
246 4.05419e-06 1.78378 -11.9709 273.32 101527 
250 4.12024e-06 1.78353 -12.8448 273.402 101544 
254 4.1863e-06 1.78363 -13.2679 273.315 101517 
258 4.25236e-06 1.78179 -13.8046 273.489 101477 
262 4.31841e-06 1.78197 -14.5377 273.518 101498 
266 4.38447e-06 1.78292 -15.1836 273.368 101496 
270 4.45052e-06 1.78322 -15.8344 273.25 101469 
274 4.51658e-06 1.78308 -16.1281 273.429 101528 
278 4.58263e-06 1.78344 -16.1843 273.505 101576 
282 4.64869e-06 1.78292 -16.85 273.284 101465 
286 4.71475e-06 1.78352 -17.3184 273.195 101466 
290 4.7808e-06 1.78428 -17.8603 273.14 101489 
294 4.84686e-06 1.7851 -18.371 273.27 101584 
298 4.91292e-06 1.78732 -18.9089 273.108 101650 
227 3.74042e-06 1.78428 -10.1108 273.318 101555 
231 3.80648e-06 1.78374 -10.4926 273.337 101531 
235 3.87253e-06 1.78259 -10.8665 273.394 101487 
239 3.93859e-06 1.78241 -11.0907 273.522 101524 
243 4.00464e-06 1.78266 -11.7602 273.288 101452 
247 4.0707e-06 1.78403 -12.1815 273.359 101556 
251 4.13676e-06 1.78364 -12.9972 273.488 101581 
255 4.20281e-06 1.78273 -13.3527 273.327 101470 
259 4.26887e-06 1.78228 -13.9897 273.53 101520 
263 4.33492e-06 1.7817 -14.7929 273.463 101462 
267 4.40098e-06 1.78184 -15.4175 273.321 101417 
271 4.46704e-06 1.78376 -15.9148 273.429 101567 
275 4.53309e-06 1.78187 -16.2212 273.541 101500 
279 4.59915e-06 1.78247 -16.3545 273.509 101523 
283 4.6652e-06 1.78307 -16.8943 273.142 101421 
287 4.73126e-06 1.78323 -17.2799 273.12 101422 
291 4.79732e-06 1.78438 -17.8757 273.108 101483 
295 4.86337e-06 1.78555 -18.4635 273.298 101620 
299 4.92943e-06 1.78614 -19.2083 272.99 101539 
