ITEM: TIMESTEP
2000000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.723 0.0111482 282.282 101284 
5 2.22939e-07 1.72641 0.0096061 281.724 101283 
9 4.21107e-07 1.73088 0.0158184 281.059 101306 
13 6.19275e-07 1.73575 -0.00141594 280.376 101344 
17 8.17443e-07 1.74042 -0.00363831 279.638 101349 
21 1.01561e-06 1.74542 0.00293946 278.864 101359 
25 1.21378e-06 1.75001 0.00841164 278.086 101342 
2 7.4313e-08 1.72385 0.0162733 282.161 101290 
6 2.72481e-07 1.72757 -0.001541 281.56 101292 
10 4.70649e-07 1.73195 -0.00860297 280.886 101306 
14 6.68817e-07 1.7369 0.00810071 280.217 101354 
18 8.66985e-07 1.74159 0.0099287 279.436 101344 
22 1.06515e-06 1.7465 -0.0130881 278.677 101354 
3 1.23855e-07 1.72472 0.00405479 282.034 101296 
7 3.22023e-07 1.72861 0.00533196 281.405 101298 
11 5.20191e-07 1.73314 0.0094928 280.713 101313 
15 7.18359e-07 1.73805 0.0117877 280.013 101347 
19 9.16527e-07 1.74278 0.000633324 279.238 101342 
23 1.11469e-06 1.74782 0.00710182 278.478 101358 
4 1.73397e-07 1.72549 0.0281511 281.877 101284 
8 3.71565e-07 1.7297 0.0160468 281.233 101300 
12 5.69733e-07 1.73433 -0.00269834 280.557 101326 
16 7.67901e-07 1.73936 -0.00504744 279.83 101357 
20 9.66069e-07 1.7441 -0.0135611 279.07 101357 
24 1.16424e-06 1.74904 -0.0182433 278.273 101354 
26 1.26332e-06 1.75147 0.00949798 277.89 101355 
30 1.46149e-06 1.75639 -0.0212372 277.119 101358 
34 1.65966e-06 1.76145 -0.00524292 276.322 101357 
38 1.85782e-06 1.76638 -0.0107309 275.545 101355 
42 2.05599e-06 1.77119 -0.0115661 274.772 101346 
46 2.25416e-06 1.77607 -0.011404 274.006 101342 
50 2.45233e-06 1.78134 -0.0132108 273.196 101343 
29 1.41195e-06 1.75509 -0.00627182 277.296 101347 
33 1.61012e-06 1.76008 -0.00582862 276.531 101355 
37 1.80828e-06 1.76515 -0.017495 275.737 101355 
41 2.00645e-06 1.76991 -0.0206197 274.962 101343 
45 2.20462e-06 1.77506 0.0047034 274.195 101354 
49 2.40279e-06 1.78004 -0.00738224 273.41 101348 
27 1.31286e-06 1.75274 0.0300414 277.695 101357 
31 1.51103e-06 1.75756 -0.00342425 276.898 101345 
35 1.7092e-06 1.76261 0.00652635 276.119 101350 
39 1.90737e-06 1.76744 0.000298187 275.357 101347 
43 2.10553e-06 1.77236 -0.0108896 274.574 101340 
47 2.3037e-06 1.77747 -0.00869242 273.794 101344 
28 1.3624e-06 1.75382 -0.0110356 277.493 101346 
32 1.56057e-06 1.75868 -0.0123883 276.703 101338 
36 1.75874e-06 1.76373 -0.00647597 275.947 101351 
40 1.95691e-06 1.76874 -0.00516605 275.155 101347 
44 2.15508e-06 1.77379 -0.0223111 274.38 101350 
48 2.35324e-06 1.77883 -0.000909907 273.597 101348 
51 2.50187e-06 1.78259 -0.0300014 273.01 101344 
55 2.70004e-06 1.78779 -0.0347269 272.226 101348 
59 2.89821e-06 1.79309 -0.0403147 271.429 101351 
63 3.09637e-06 1.79835 -0.0147005 270.633 101350 
67 3.29454e-06 1.80373 -0.0369289 269.848 101358 
71 3.49271e-06 1.80882 -0.0223568 269.056 101347 
75 3.69088e-06 1.81419 -0.00559908 268.257 101345 
53 2.60096e-06 1.78543 -0.0276395 272.619 101360 
57 2.79912e-06 1.79039 -0.016907 271.828 101347 
61 2.99729e-06 1.79562 -0.0243076 271.033 101346 
65 3.19546e-06 1.80102 -0.0207892 270.227 101348 
69 3.39363e-06 1.80632 -0.037956 269.44 101351 
73 3.5918e-06 1.81167 -0.0189241 268.651 101353 
54 2.6505e-06 1.78655 -0.0112837 272.42 101350 
58 2.84867e-06 1.79169 -0.020953 271.631 101347 
62 3.04683e-06 1.79709 -0.0177279 270.826 101351 
66 3.245e-06 1.80217 -0.0323214 270.035 101341 
70 3.44317e-06 1.80769 -0.0170673 269.242 101353 
74 3.64134e-06 1.81295 -0.00950991 268.462 101353 
52 2.55141e-06 1.78408 -0.0126107 272.814 101356 
56 2.74958e-06 1.7891 -0.0181223 272.034 101351 
60 2.94775e-06 1.79448 -0.00378642 271.224 101353 
64 3.14592e-06 1.79959 -0.0207403 270.424 101342 
68 3.34408e-06 1.80494 -0.00979139 269.635 101347 
72 3.54225e-06 1.81001 -0.00934955 268.86 101339 
76 3.74042e-06 1.81554 -0.0336701 268.046 101341 
80 3.93859e-06 1.821 0.011215 267.248 101343 
84 4.13676e-06 1.82648 0.010821 266.444 101342 
88 4.33492e-06 1.8321 -0.016895 265.652 101352 
92 4.53309e-06 1.83762 0.0311388 264.969 101396 
96 4.73126e-06 1.84284 0.00833762 264.257 101411 
100 4.92943e-06 1.84677 0.00508182 263.71 101417 
77 3.78996e-06 1.81693 -0.0120406 267.85 101344 
81 3.98813e-06 1.82238 0.00325615 267.03 101337 
85 4.1863e-06 1.82779 0.00528352 266.256 101344 
89 4.38447e-06 1.83356 0.0164517 265.499 101374 
93 4.58263e-06 1.8391 0.00700897 264.779 101405 
97 4.7808e-06 1.844 0.0123497 264.113 101419 
78 3.8395e-06 1.81831 -0.00364689 267.64 101342 
82 4.03767e-06 1.82369 -0.00954722 266.836 101337 
86 4.23584e-06 1.82929 0.0119295 266.054 101350 
90 4.43401e-06 1.83489 0.00780018 265.308 101375 
94 4.63218e-06 1.84034 0.00537576 264.607 101407 
98 4.83034e-06 1.84496 0.0100886 263.956 101411 
79 3.88905e-06 1.81969 -0.00211144 267.411 101332 
83 4.08721e-06 1.82513 -0.00662885 266.638 101341 
87 4.28538e-06 1.83083 0.00251699 265.855 101359 
91 4.48355e-06 1.83629 0.0225639 265.122 101381 
95 4.68172e-06 1.84165 -0.00140848 264.428 101411 
99 4.87989e-06 1.84604 -0.00850103 263.83 101423 
