ITEM: TIMESTEP
3000000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.72304 0.00490549 282.274 101283 
5 2.22939e-07 1.72642 0.00462313 281.705 101277 
9 4.21107e-07 1.73096 0.000595409 281.065 101313 
13 6.19275e-07 1.73552 -0.000276006 280.374 101330 
17 8.17443e-07 1.7405 -0.00427827 279.644 101356 
21 1.01561e-06 1.74522 0.000698113 278.863 101347 
25 1.21378e-06 1.75008 -0.0237834 278.074 101341 
2 7.4313e-08 1.72372 0.00678772 282.164 101283 
6 2.72481e-07 1.72741 -0.00312963 281.55 101279 
10 4.70649e-07 1.73198 -0.00361969 280.885 101307 
14 6.68817e-07 1.73681 0.0142548 280.189 101338 
18 8.66985e-07 1.74167 0.00544479 279.459 101357 
22 1.06515e-06 1.74643 0.0031247 278.679 101351 
3 1.23855e-07 1.72457 -0.010121 282.012 101279 
7 3.22023e-07 1.72845 -0.00271437 281.389 101282 
11 5.20191e-07 1.73314 0.00442009 280.695 101307 
15 7.18359e-07 1.73803 0.0169645 280.012 101345 
19 9.16527e-07 1.74276 -0.00856022 279.244 101343 
23 1.11469e-06 1.7478 -0.00279209 278.478 101356 
4 1.73397e-07 1.72542 0.00655436 281.874 101279 
8 3.71565e-07 1.72972 0.0156024 281.225 101298 
12 5.69733e-07 1.7343 0.0195988 280.559 101325 
16 7.67901e-07 1.73921 0.00623314 279.82 101345 
20 9.66069e-07 1.74408 0.00623794 279.066 101355 
24 1.16424e-06 1.749 -0.00601903 278.286 101356 
26 1.26332e-06 1.75137 -0.0124693 277.893 101350 
30 1.46149e-06 1.75625 -0.012748 277.094 101340 
34 1.65966e-06 1.76135 -0.0183582 276.308 101346 
38 1.85782e-06 1.76614 -0.00907495 275.54 101340 
42 2.05599e-06 1.77132 -0.0435301 274.735 101340 
46 2.25416e-06 1.77643 -0.0504335 273.966 101348 
50 2.45233e-06 1.78154 -0.0389165 273.182 101349 
29 1.41195e-06 1.75488 -0.0120012 277.297 101336 
33 1.61012e-06 1.75995 -0.0190149 276.511 101341 
37 1.80828e-06 1.76502 -0.0205826 275.729 101345 
41 2.00645e-06 1.77006 -0.0303168 274.935 101342 
45 2.20462e-06 1.77517 -0.0445238 274.151 101344 
49 2.40279e-06 1.78011 -0.0322162 273.385 101342 
27 1.31286e-06 1.75264 -0.0128799 277.699 101353 
31 1.51103e-06 1.75763 -0.0210623 276.91 101353 
35 1.7092e-06 1.76255 -0.0182608 276.121 101347 
39 1.90737e-06 1.76746 -0.0198259 275.323 101336 
43 2.10553e-06 1.7725 -0.0208837 274.546 101337 
47 2.3037e-06 1.77758 -0.0268583 273.778 101344 
28 1.3624e-06 1.75369 -0.0132346 277.488 101337 
32 1.56057e-06 1.75876 -0.022026 276.708 101344 
36 1.75874e-06 1.76378 -0.00365266 275.924 101345 
40 1.95691e-06 1.76887 -0.0202823 275.145 101351 
44 2.15508e-06 1.77371 -0.0418023 274.35 101335 
48 2.35324e-06 1.77894 -0.0408389 273.574 101346 
51 2.50187e-06 1.78253 -0.0510212 272.992 101334 
55 2.70004e-06 1.78795 -0.0363176 272.195 101346 
59 2.89821e-06 1.79314 -0.0397138 271.415 101349 
63 3.09637e-06 1.79847 -0.04952 270.623 101353 
67 3.29454e-06 1.80365 -0.0532958 269.811 101340 
71 3.49271e-06 1.80884 -0.0539224 269.037 101340 
75 3.69088e-06 1.81427 -0.0383929 268.23 101339 
53 2.60096e-06 1.78528 -0.0636872 272.601 101345 
57 2.79912e-06 1.79064 -0.0456761 271.802 101351 
61 2.99729e-06 1.79579 -0.0441363 270.997 101342 
65 3.19546e-06 1.801 -0.0324868 270.21 101341 
69 3.39363e-06 1.80631 -0.04545 269.439 101350 
73 3.5918e-06 1.81152 -0.0422199 268.635 101339 
54 2.6505e-06 1.78661 -0.0462971 272.395 101344 
58 2.84867e-06 1.79186 -0.0367664 271.609 101348 
62 3.04683e-06 1.79718 -0.0482171 270.798 101346 
66 3.245e-06 1.80227 -0.0343249 270.023 101342 
70 3.44317e-06 1.80762 -0.0606193 269.23 101345 
74 3.64134e-06 1.81293 -0.0457585 268.438 101343 
52 2.55141e-06 1.78398 -0.0457682 272.78 101338 
56 2.74958e-06 1.78928 -0.0450465 271.992 101346 
60 2.94775e-06 1.79446 -0.0521928 271.204 101344 
64 3.14592e-06 1.79966 -0.0558866 270.406 101339 
68 3.34408e-06 1.805 -0.0322541 269.631 101348 
72 3.54225e-06 1.81025 -0.0407289 268.832 101342 
76 3.74042e-06 1.81559 -0.0339771 268.015 101332 
80 3.93859e-06 1.82101 -0.0275661 267.21 101329 
84 4.13676e-06 1.82647 -0.0220129 266.423 101334 
88 4.33492e-06 1.83201 -0.0276481 265.67 101354 
92 4.53309e-06 1.83765 -0.0206615 264.951 101391 
96 4.73126e-06 1.84276 -0.0233414 264.292 101420 
100 4.92943e-06 1.84661 0.0115892 263.708 101407 
77 3.78996e-06 1.81705 -0.0477119 267.825 101342 
81 3.98813e-06 1.82238 -0.0172284 267.025 101335 
85 4.1863e-06 1.82793 -0.0296355 266.218 101337 
89 4.38447e-06 1.83352 -0.0207125 265.475 101363 
93 4.58263e-06 1.83901 -0.00398282 264.776 101398 
97 4.7808e-06 1.84395 -0.0022372 264.105 101413 
78 3.8395e-06 1.81835 -0.0308899 267.623 101338 
82 4.03767e-06 1.82381 -0.0304201 266.813 101334 
86 4.23584e-06 1.82937 -0.0492916 266.039 101349 
90 4.43401e-06 1.83488 -0.0356928 265.292 101368 
94 4.63218e-06 1.84036 -0.00510665 264.614 101411 
98 4.83034e-06 1.84491 -0.00231183 263.963 101412 
79 3.88905e-06 1.81967 -0.050545 267.396 101325 
83 4.08721e-06 1.82527 -0.0298314 266.631 101346 
87 4.28538e-06 1.83056 -0.0448026 265.833 101336 
91 4.48355e-06 1.83636 -0.0306361 265.12 101384 
95 4.68172e-06 1.84151 0.00237528 264.445 101410 
99 4.87989e-06 1.84597 -0.00326265 263.822 101416 
