ITEM: TIMESTEP
3000000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_4[1] f_4[2] f_4[3] 
1 2.4771e-08 10580.6 60284.4 -2192.49 
5 2.22939e-07 2295.2 60139.9 5259.55 
9 4.21107e-07 -3982.55 59993.8 -7317.28 
13 6.19275e-07 -7411.66 60097 -2515.08 
17 8.17443e-07 6703.95 59237.7 -2841.67 
21 1.01561e-06 -789.988 58800.5 -1221.46 
25 1.21378e-06 1338.54 58566.3 -813.043 
2 7.4313e-08 2832.41 60959.3 3003.98 
6 2.72481e-07 8657.17 59676.3 -4045.98 
10 4.70649e-07 -989.233 59529.1 -3001.73 
14 6.68817e-07 -6521.98 60424.4 -2260.13 
18 8.66985e-07 8190.66 60457.6 -131.002 
22 1.06515e-06 -6025.33 58216.5 -213.257 
3 1.23855e-07 1984.53 60800.3 -1400.88 
7 3.22023e-07 1263.14 58577.4 2915.57 
11 5.20191e-07 -6997.26 59349.4 -765.203 
15 7.18359e-07 6332.66 60347 -57.0301 
19 9.16527e-07 4340.52 60348.5 -1184.72 
23 1.11469e-06 -1671.39 59350 5182.5 
4 1.73397e-07 -1080.33 59833.4 2799.99 
8 3.71565e-07 1613.97 59339.7 7093.86 
12 5.69733e-07 -6363.7 59394.1 -7951.79 
16 7.67901e-07 7264.28 60114.1 4991.24 
20 9.66069e-07 2494.13 58869.7 3230.78 
24 1.16424e-06 1548.36 58712.5 5302.18 
26 1.26332e-06 -3407.6 59321.1 5365.87 
30 1.46149e-06 -3644.32 62235.7 -7611.52 
34 1.65966e-06 3366.99 58222.6 4599.23 
38 1.85782e-06 3184.96 59775.6 673.166 
42 2.05599e-06 2981.41 58296.5 2833.13 
46 2.25416e-06 763.075 60596.7 4013.4 
50 2.45233e-06 6575.36 59498.3 -2474.92 
29 1.41195e-06 -5145.85 59337 -10.0221 
33 1.61012e-06 7989.68 59157.3 -718.789 
37 1.80828e-06 7843.53 59037.5 -3242.06 
41 2.00645e-06 -3144.23 59990.3 5744.76 
45 2.20462e-06 2001.52 59768.8 2364.64 
49 2.40279e-06 4719.74 60643.5 -2761.63 
27 1.31286e-06 -3675.91 58262.1 4775.54 
31 1.51103e-06 -2259.34 59210.3 -6669.92 
35 1.7092e-06 6150.93 59333.2 -5975 
39 1.90737e-06 7070.07 59761.4 2698.49 
43 2.10553e-06 1774.52 61019.4 2999.91 
47 2.3037e-06 5214.43 60254 8145.22 
28 1.3624e-06 4897.63 59469.4 2309.39 
32 1.56057e-06 5414.1 60102.2 -5457.67 
36 1.75874e-06 3608.9 60639.3 -3778.1 
40 1.95691e-06 -5400.5 60267.9 -523.638 
44 2.15508e-06 2108 60142.7 -1292.12 
48 2.35324e-06 -6229.96 60249.9 2832 
51 2.50187e-06 -236.051 60137.6 7553.64 
55 2.70004e-06 866.188 59914.3 -2577.55 
59 2.89821e-06 4023.07 60386.3 4185.96 
63 3.09637e-06 4799.32 60200.2 2773.28 
67 3.29454e-06 2271.91 60133.8 4769.53 
71 3.49271e-06 1857.44 61935.1 944.351 
75 3.69088e-06 7608.48 60224.4 5745.23 
53 2.60096e-06 -5908.05 60356.4 -5176.01 
57 2.79912e-06 8423.52 59476 -2949.64 
61 2.99729e-06 10042.9 60774 -2282.44 
65 3.19546e-06 10263.2 59600.7 3025.99 
69 3.39363e-06 2152.11 60000 5071.49 
73 3.5918e-06 -4273.38 59429.7 3351.89 
54 2.6505e-06 -3671.94 59258.3 -3003.22 
58 2.84867e-06 7916.61 59065.2 3881.19 
62 3.04683e-06 6765.11 59754.2 -3417.33 
66 3.245e-06 2152.03 60057.9 -3350.73 
70 3.44317e-06 5563.55 58187.4 -6678.82 
74 3.64134e-06 1827.29 59877.4 5671.77 
52 2.55141e-06 -3934.21 60131.3 4322.59 
56 2.74958e-06 2046.09 61278 9656.03 
60 2.94775e-06 3638.49 60034.9 2262.35 
64 3.14592e-06 6391.94 59358.9 1078.86 
68 3.34408e-06 494.536 59629.4 9839.53 
72 3.54225e-06 647.644 60091.3 370.162 
76 3.74042e-06 9128.59 59944.3 1447.62 
80 3.93859e-06 -2936.72 59212.4 -7458.75 
84 4.13676e-06 -1464.39 60966.6 2515.73 
88 4.33492e-06 916.757 60487.9 -7130.53 
92 4.53309e-06 2151.81 59198.3 7870.62 
96 4.73126e-06 2369.76 61090.1 -4916.82 
100 4.92943e-06 -6190.77 61917.9 500.915 
77 3.78996e-06 3175.9 57993.5 2977.46 
81 3.98813e-06 9058.06 60226.1 -3387.87 
85 4.1863e-06 5275.15 59652.6 -1955.43 
89 4.38447e-06 5648.21 61477.9 9460.74 
93 4.58263e-06 1506.84 60714.9 8749.72 
97 4.7808e-06 1348.19 59423.1 -8343.45 
78 3.8395e-06 8661.37 60122.1 116.562 
82 4.03767e-06 8823.73 61210.3 -5419.24 
86 4.23584e-06 10408.9 58728.1 -5893.46 
90 4.43401e-06 1507.94 60566.9 838.369 
94 4.63218e-06 -21.5734 59722.8 7601.27 
98 4.83034e-06 2461.63 59136.7 -2961.66 
79 3.88905e-06 -3349.09 59829.3 -5350.56 
83 4.08721e-06 5045.54 60028 -8257.9 
87 4.28538e-06 5317.14 59480.5 -4254.38 
91 4.48355e-06 9159.42 60507.1 1799.53 
95 4.68172e-06 2475.27 60016.8 -297.133 
99 4.87989e-06 -4307.58 58903.3 -1672.45 
