ITEM: TIMESTEP
100000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_2[1] f_2[2] f_2[3] 
1 2.4771e-08 -36.431 8.80857 -30.286 
5 2.22939e-07 -48.3801 -25.2453 -1.69998 
9 4.21107e-07 -13.5149 -8.11752 -25.1784 
13 6.19275e-07 -4.32309 -3.64225 21.0253 
17 8.17443e-07 -3.82508 -13.5122 59.8365 
21 1.01561e-06 41.4992 -0.917377 1.61458 
25 1.21378e-06 11.1294 80.7134 -23.3668 
2 7.4313e-08 17.3245 -28.3575 -10.5209 
6 2.72481e-07 -2.48896 -18.2521 72.8428 
10 4.70649e-07 -26.2249 45.084 20.2375 
14 6.68817e-07 38.2521 62.4288 -9.37088 
18 8.66985e-07 21.4048 -67.0115 36.0929 
22 1.06515e-06 -26.3827 23.798 10.1027 
3 1.23855e-07 16.8799 30.8108 21.4927 
7 3.22023e-07 9.13698 -0.0262763 2.9621 
11 5.20191e-07 17.0873 -12.9595 7.42187 
15 7.18359e-07 18.4771 -16.0335 -6.14676 
19 9.16527e-07 23.1942 -17.4786 10.6804 
23 1.11469e-06 -61.4978 15.4633 24.4159 
4 1.73397e-07 -0.538607 -0.328507 -51.8095 
8 3.71565e-07 32.5906 56.1832 7.70991 
12 5.69733e-07 -19.2802 -13.5473 -8.17232 
16 7.67901e-07 16.9479 -23.6365 -19.9373 
20 9.66069e-07 -0.14521 64.0831 15.6755 
24 1.16424e-06 0.710231 4.65844 -25.9815 
26 1.26332e-06 24.7374 -38.6244 -34.8548 
30 1.46149e-06 13.9473 12.9035 -66.8838 
34 1.65966e-06 14.227 -2.37009 17.0219 
38 1.85782e-06 16.2483 -56.4831 25.6682 
42 2.05599e-06 1.24564 -7.94718 -11.2114 
46 2.25416e-06 46.8732 16.095 10.1847 
50 2.45233e-06 30.186 -17.7139 -4.8608 
29 1.41195e-06 -8.00702 5.75113 -40.9663 
33 1.61012e-06 51.2697 7.91374 32.8963 
37 1.80828e-06 -37.3572 -3.81763 14.1358 
41 2.00645e-06 29.981 43.8982 -6.08764 
45 2.20462e-06 40.6286 5.50456 -21.3751 
49 2.40279e-06 30.9686 -0.421288 -5.74901 
27 1.31286e-06 -12.1944 1.88245 -76.3367 
31 1.51103e-06 20.0125 7.37816 -42.9105 
35 1.7092e-06 44.0603 -64.1462 21.7701 
39 1.90737e-06 56.5325 26.8653 12.0872 
43 2.10553e-06 13.6131 30.6978 10.9133 
47 2.3037e-06 1.38635 53.934 17.7897 
28 1.3624e-06 15.4384 24.1045 -46.2905 
32 1.56057e-06 41.0845 -3.45895 53.3777 
36 1.75874e-06 6.20205 -25.4198 9.67317 
40 1.95691e-06 -17.3559 -6.76444 -17.338 
44 2.15508e-06 0.0226506 -42.33 59.0176 
48 2.35324e-06 27.7527 -23.5402 33.1041 
51 2.50187e-06 52.0103 19.2475 14.1728 
55 2.70004e-06 15.9911 -11.3414 61.2483 
59 2.89821e-06 -9.37825 -0.473831 -32.3253 
63 3.09637e-06 -3.79515 10.05 2.01363 
67 3.29454e-06 8.87933 36.0304 -20.1085 
71 3.49271e-06 10.2604 48.4135 -31.9235 
75 3.69088e-06 -29.1584 -8.11199 33.561 
53 2.60096e-06 -18.1871 -10.3458 0.823821 
57 2.79912e-06 -52.5834 18.1864 35.5908 
61 2.99729e-06 -14.3301 28.3168 -14.4232 
65 3.19546e-06 4.16644 41.7015 32.9513 
69 3.39363e-06 -29.2815 -7.06415 9.65961 
73 3.5918e-06 -21.5116 -6.92992 -35.5859 
54 2.6505e-06 -23.4288 5.65047 -9.34354 
58 2.84867e-06 -8.78389 -6.62785 -27.9116 
62 3.04683e-06 -4.15734 5.37138 6.79778 
66 3.245e-06 9.56924 -26.8047 -5.63074 
70 3.44317e-06 -9.29034 23.7235 -4.67077 
74 3.64134e-06 1.47867 -32.8819 42.4881 
52 2.55141e-06 -27.7696 -31.4804 5.51355 
56 2.74958e-06 55.6964 -57.0404 -7.32713 
60 2.94775e-06 16.0001 -16.6319 -25.3275 
64 3.14592e-06 -12.9968 -32.6664 6.35517 
68 3.34408e-06 -11.0612 1.30329 18.6933 
72 3.54225e-06 -0.883012 5.76664 27.9774 
76 3.74042e-06 -23.1267 29.7413 43.4658 
80 3.93859e-06 -14.9985 -24.3069 35.5678 
84 4.13676e-06 19.0354 -10.654 27.6112 
88 4.33492e-06 -6.96402 25.5251 -9.05927 
92 4.53309e-06 -20.3324 10.3578 16.7898 
96 4.73126e-06 -56.1165 -7.11459 40.3897 
100 4.92943e-06 40.212 2.2484 0.839856 
77 3.78996e-06 -29.073 -23.133 45.845 
81 3.98813e-06 -32.7452 -15.5749 -4.57851 
85 4.1863e-06 29.9083 -37.5474 37.1221 
89 4.38447e-06 -23.78 14.4841 12.434 
93 4.58263e-06 43.4923 -3.33553 -9.75161 
97 4.7808e-06 9.3968 -40.0542 36.4292 
78 3.8395e-06 -13.3343 -15.7239 26.1205 
82 4.03767e-06 31.485 21.9888 -31.2253 
86 4.23584e-06 -11.5502 41.2521 20.5304 
90 4.43401e-06 38.0377 4.95277 -17.236 
94 4.63218e-06 -17.8964 43.7546 -5.57726 
98 4.83034e-06 -3.07772 4.76814 3.14895 
79 3.88905e-06 48.2822 -37.9293 -5.59381 
83 4.08721e-06 39.4803 16.8892 31.3642 
87 4.28538e-06 -6.19463 33.8925 -33.9937 
91 4.48355e-06 30.8911 32.8811 40.7548 
95 4.68172e-06 17.7418 5.40067 -15.673 
99 4.87989e-06 12.3235 29.6665 -2.80143 
