TITLE = "cavity_20000"
 VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
 ZONE  F=POINT
-3.76432 0.402475 1.58593e+20 -51.6506 3.30243 259.778 
-3.57492 0.402475 1.73193e+20 -58.7194 2.03906 236.778 
-3.38552 0.402475 1.59293e+20 -57.3269 -1.68845 248.724 
-3.19612 0.402475 1.68238e+20 -54.1177 -3.29461 250.642 
-3.00672 0.402475 1.71233e+20 -38.8918 3.96063 249.99 
-2.81732 0.402475 1.80263e+20 -27.6929 2.2882 264.387 
-2.62793 0.402475 1.89398e+20 -4.89536 -4.42683 266.027 
-2.43853 0.402475 2.03548e+20 -1.57446 3.71788 263.495 
-2.24913 0.402475 2.00973e+20 8.32319 1.42307 272.366 
-2.05972 0.402475 2.06883e+20 15.3635 2.33443 279.374 
-3.76432 0.449825 1.58258e+20 -62.2025 2.86923 266.419 
-3.57492 0.449825 1.67163e+20 -63.9853 -1.67854 242.029 
-3.38552 0.449825 1.64968e+20 -48.0545 -9.45054 240.856 
-3.19612 0.449825 1.64913e+20 -65.429 -5.46792 248.303 
-3.00672 0.449825 1.75648e+20 -39.6071 1.7323 252.226 
-2.81732 0.449825 1.73928e+20 -31.6359 -1.20605 266.167 
-2.62793 0.449825 2.05398e+20 -16.1684 -14.1261 252.406 
-2.43853 0.449825 2.07318e+20 9.24042 1.0965 263.402 
-2.24913 0.449825 1.92068e+20 6.21464 0.0218157 275.859 
-2.05972 0.449825 2.08158e+20 3.90548 6.00974 268.575 
-3.76432 0.497175 1.53278e+20 -54.9363 0.802447 263.881 
-3.57492 0.497175 1.58483e+20 -57.7976 2.77827 249.236 
-3.38552 0.497175 1.64648e+20 -57.6533 -5.359 243.357 
-3.19612 0.497175 1.70203e+20 -69.8835 -11.0325 237.326 
-3.00672 0.497175 1.74293e+20 -48.0225 -6.03727 255.248 
-2.81732 0.497175 1.87333e+20 -24.1452 -2.54097 253.415 
-2.62793 0.497175 2.01978e+20 -8.72727 -20.2479 248.949 
-2.43853 0.497175 1.98043e+20 3.86905 4.27469 258.79 
-2.24913 0.497175 1.92133e+20 0.392729 2.9914 285.977 
-2.05972 0.497175 2.15368e+20 2.91728 7.60041 267.684 
-3.76432 0.544525 1.56863e+20 -60.7352 1.81827 264.802 
-3.57492 0.544525 1.69213e+20 -60.8597 1.88554 252.922 
-3.38552 0.544525 1.70438e+20 -60.9923 -12.9793 237.253 
-3.19612 0.544525 1.73168e+20 -55.3729 -6.44646 243.001 
-3.00672 0.544525 1.75188e+20 -51.3507 -9.98179 253.933 
-2.81732 0.544525 1.85708e+20 -27.6094 -2.55072 257.082 
-2.62793 0.544525 1.99563e+20 -2.66785 -16.2977 258.63 
-2.43853 0.544525 1.94193e+20 -15.482 8.99959 275.805 
-2.24913 0.544525 2.02188e+20 7.7653 -4.72672 274.853 
-2.05972 0.544525 2.08818e+20 5.84847 8.78081 271.903 
-3.76432 0.591875 1.59488e+20 -62.3706 -0.501591 254.682 
-3.57492 0.591875 1.68173e+20 -52.8977 9.00761 238.496 
-3.38552 0.591875 1.60833e+20 -58.826 -7.89739 252.879 
-3.19612 0.591875 1.75788e+20 -45.4392 -0.285365 230.624 
-3.00672 0.591875 1.75383e+20 -36.2212 0.679814 254.454 
-2.81732 0.591875 1.79243e+20 -33.0054 -4.14322 254.17 
-2.62793 0.591875 1.82373e+20 -2.53918 -8.34245 277.087 
-2.43853 0.591875 1.90088e+20 -11.3328 4.75649 275.286 
-2.24913 0.591875 2.01788e+20 6.96871 -13.2206 272.403 
-2.05972 0.591875 1.98468e+20 1.27973 11.6033 269.624 
-3.76432 0.639225 1.58673e+20 -57.8967 0.0506635 258.305 
-3.57492 0.639225 1.64978e+20 -53.3488 3.22946 248.308 
-3.38552 0.639225 1.69858e+20 -49.7859 5.55437 239.257 
-3.19612 0.639225 1.69903e+20 -51.0194 -2.92212 248.255 
-3.00672 0.639225 1.77138e+20 -40.4136 5.43964 245.44 
-2.81732 0.639225 1.84203e+20 -34.505 0.0956169 263.129 
-2.62793 0.639225 1.91598e+20 -15.1215 -6.735 270.98 
-2.43853 0.639225 2.02768e+20 -4.94975 3.65922 272.051 
-2.24913 0.639225 1.98678e+20 -4.15914 -14.723 279.808 
-2.05972 0.639225 2.02968e+20 -6.89328 7.55271 268.981 
-3.76432 0.686575 1.52028e+20 -63.3928 -4.07992 261.232 
-3.57492 0.686575 1.63383e+20 -45.4466 2.7626 247.086 
-3.38552 0.686575 1.67288e+20 -51.8897 6.76622 238.461 
-3.19612 0.686575 1.56538e+20 -54.4923 -4.30523 261.823 
-3.00672 0.686575 1.64543e+20 -43.2905 7.75755 257.441 
-2.81732 0.686575 1.87238e+20 -25.4138 7.29399 254.866 
-2.62793 0.686575 1.92413e+20 -13.0371 -4.55488 268.08 
-2.43853 0.686575 1.93628e+20 -3.47076 2.60678 268.956 
-2.24913 0.686575 1.87898e+20 -8.85327 -16.5141 279.868 
-2.05972 0.686575 2.04263e+20 -5.84251 1.28086 269.051 
-3.76432 0.733925 1.58223e+20 -56.3862 -1.23298 259.146 
-3.57492 0.733925 1.64408e+20 -54.0943 3.90758 241.307 
-3.38552 0.733925 1.63928e+20 -65.7628 11.7827 242.62 
-3.19612 0.733925 1.69223e+20 -60.7344 -4.87622 246.993 
-3.00672 0.733925 1.74688e+20 -36.1664 3.4862 248.345 
-2.81732 0.733925 1.86763e+20 -20.3466 7.31389 250.203 
-2.62793 0.733925 1.97198e+20 -18.3745 -5.06912 265.727 
-2.43853 0.733925 2.01548e+20 3.36323 4.75522 266.338 
-2.24913 0.733925 2.07153e+20 5.50796 -13.235 273.261 
-2.05972 0.733925 1.97873e+20 -1.37687 -5.88954 274.169 
-3.76432 0.781275 1.52593e+20 -63.3064 -2.8487 265.172 
-3.57492 0.781275 1.67638e+20 -62.0979 5.39777 245.266 
-3.38552 0.781275 1.66318e+20 -58.7385 10.3429 245.505 
-3.19612 0.781275 1.58153e+20 -61.4153 -3.5755 256.596 
-3.00672 0.781275 1.74063e+20 -36.8123 1.52581 251.732 
-2.81732 0.781275 1.86823e+20 -28.482 -0.387066 249.714 
-2.62793 0.781275 1.98513e+20 -15.7912 -8.57271 260.267 
-2.43853 0.781275 2.02953e+20 5.36421 8.03777 260.883 
-2.24913 0.781275 1.98748e+20 1.33533 -3.00144 275.876 
-2.05972 0.781275 2.02793e+20 -5.21281 -5.61637 273.87 
-3.76432 0.828625 1.58098e+20 -63.1879 0.554962 272.908 
-3.57492 0.828625 1.63818e+20 -59.343 6.29623 249.843 
-3.38552 0.828625 1.68738e+20 -53.2831 11.1281 236.565 
-3.19612 0.828625 1.54573e+20 -48.8865 -14.2732 258.968 
-3.00672 0.828625 1.66153e+20 -45.2409 -4.85009 257.435 
-2.81732 0.828625 1.79923e+20 -19.1997 1.1365 253.759 
-2.62793 0.828625 1.91733e+20 -9.86258 -11.4187 265.439 
-2.43853 0.828625 2.08248e+20 3.49301 8.95335 264.289 
-2.24913 0.828625 1.94718e+20 7.70407 4.26233 276.262 
-2.05972 0.828625 2.00243e+20 -7.88197 -8.50349 270.219 
-3.76432 0.875975 1.52923e+20 -63.2601 -2.01259 263.872 
-3.57492 0.875975 1.80653e+20 -56.3726 8.24579 235.46 
-3.38552 0.875975 1.72533e+20 -45.778 8.53541 242.262 
-3.19612 0.875975 1.65838e+20 -48.3355 -10.4299 252.398 
-3.00672 0.875975 1.82698e+20 -44.1331 -8.71429 245.946 
-2.81732 0.875975 1.84263e+20 -18.7051 2.05426 252.209 
-2.62793 0.875975 1.86743e+20 -8.14513 -1.56399 262.188 
-2.43853 0.875975 1.98198e+20 -12.0827 -1.357 265.739 
-2.24913 0.875975 1.98773e+20 8.00581 5.38016 270.847 
-2.05972 0.875975 2.01218e+20 9.32519 -9.05929 275.023 
-3.76432 0.923325 1.55693e+20 -64.6414 -3.00593 256.872 
-3.57492 0.923325 1.71133e+20 -52.7873 3.89718 233.15 
-3.38552 0.923325 1.71268e+20 -43.2613 5.59712 234.875 
-3.19612 0.923325 1.70018e+20 -51.7382 -2.72241 235.109 
-3.00672 0.923325 1.81318e+20 -50.3705 -10.9056 245.917 
-2.81732 0.923325 1.83593e+20 -26.4244 5.78778 257.069 
-2.62793 0.923325 1.93003e+20 -14.2062 -3.11207 271.367 
-2.43853 0.923325 1.98728e+20 0.980764 -7.20802 268.182 
-2.24913 0.923325 2.01193e+20 -5.6064 0.416273 270.319 
-2.05972 0.923325 1.95898e+20 11.4684 -5.32213 272.531 
-3.76432 0.970675 1.53588e+20 -65.3302 0.224801 257.15 
-3.57492 0.970675 1.69688e+20 -44.6346 -2.09261 245.776 
-3.38552 0.970675 1.65378e+20 -34.9153 0.0563196 248.779 
-3.19612 0.970675 1.66038e+20 -52.668 2.88276 247.83 
-3.00672 0.970675 1.80178e+20 -42.9587 -0.970761 235.474 
-2.81732 0.970675 1.85643e+20 -32.7102 5.39301 255.446 
-2.62793 0.970675 1.93148e+20 -23.9113 -3.06006 274.283 
-2.43853 0.970675 2.02823e+20 -5.4677 -4.67689 266.378 
-2.24913 0.970675 1.91873e+20 -0.425246 -4.0371 285.178 
-2.05972 0.970675 2.08788e+20 -0.257983 -3.31184 260.401 
-3.76432 1.01803 1.49663e+20 -56.8068 4.72771 270.169 
-3.57492 1.01803 1.65528e+20 -55.0075 -2.92937 242.52 
-3.38552 1.01803 1.72163e+20 -44.8263 -7.33356 247.03 
-3.19612 1.01803 1.77208e+20 -49.802 1.95227 242.505 
-3.00672 1.01803 1.84238e+20 -38.0281 8.307 235.365 
-2.81732 1.01803 1.91578e+20 -33.5231 1.17331 248.087 
-2.62793 1.01803 1.81543e+20 -22.0236 -9.14302 279.476 
-2.43853 1.01803 1.88758e+20 -5.08749 -4.01706 275.948 
-2.24913 1.01803 1.92113e+20 0.508868 -8.47194 281.886 
-2.05972 1.01803 2.04948e+20 -4.19557 0.0791356 260.64 
-3.76432 1.06537 1.55013e+20 -62.1256 5.87368 268.991 
-3.57492 1.06537 1.61993e+20 -54.8281 -3.49597 237.583 
-3.38552 1.06537 1.76438e+20 -39.2117 -2.31448 237.553 
-3.19612 1.06537 1.79818e+20 -49.5195 -3.95796 234.992 
-3.00672 1.06537 1.71628e+20 -26.3002 9.29607 250.251 
-2.81732 1.06537 1.85483e+20 -27.2959 1.48943 252.078 
-2.62793 1.06537 1.91158e+20 -21.2649 -6.23835 268.558 
-2.43853 1.06537 1.94693e+20 -10.7041 -2.85666 268.569 
-2.24913 1.06537 1.99343e+20 1.97383 -10.1447 278.108 
-2.05972 1.06537 1.98958e+20 -9.15815 5.25293 271.02 
-3.76432 1.11272 1.52533e+20 -55.5301 4.67849 274.474 
-3.57492 1.11272 1.72998e+20 -52.4284 -0.150747 238.513 
-3.38552 1.11272 1.66028e+20 -51.1343 2.71711 239.075 
-3.19612 1.11272 1.75323e+20 -50.8433 -8.67809 238.7 
-3.00672 1.11272 1.67848e+20 -39.339 1.21387 256.376 
-2.81732 1.11272 1.87828e+20 -30.5863 8.80703 257.032 
-2.62793 1.11272 1.97403e+20 -8.45621 -5.1176 255.299 
-2.43853 1.11272 2.03648e+20 -13.5526 -3.33941 273.591 
-2.24913 1.11272 1.91368e+20 -5.68799 -7.08404 274.769 
-2.05972 1.11272 1.98603e+20 -5.17766 8.88052 272.674 
-3.76432 1.16007 1.49169e+20 -60.2312 -6.54655 266.846 
-3.57492 1.16007 1.71953e+20 -68.0668 0.188485 230.852 
-3.38552 1.16007 1.69618e+20 -64.7326 3.44877 242.565 
-3.19612 1.16007 1.72663e+20 -52.1913 -11.5452 240.923 
-3.00672 1.16007 1.75998e+20 -40.7524 -9.79394 253.469 
-2.81732 1.16007 1.84208e+20 -18.7039 12.1333 256.449 
-2.62793 1.16007 1.86703e+20 -6.57282 -6.39829 264.25 
-2.43853 1.16007 2.01293e+20 -5.21469 -4.6833 277.042 
-2.24913 1.16007 1.99433e+20 -13.0905 -4.80943 274.99 
-2.05972 1.16007 1.97488e+20 -4.83342 4.56769 276.048 
-3.76432 1.20742 1.48839e+20 -53.9521 -4.576 274.519 
-3.57492 1.20742 1.58423e+20 -68.0404 1.97466 255.872 
-3.38552 1.20742 1.61388e+20 -72.7205 7.36177 245.578 
-3.19612 1.20742 1.68758e+20 -57.2781 -10.7042 238.379 
-3.00672 1.20742 1.67493e+20 -48.3881 -6.98375 259.924 
-2.81732 1.20742 1.89468e+20 -14.114 10.5828 260.518 
-2.62793 1.20742 1.90853e+20 -22.0593 -5.53327 272.514 
-2.43853 1.20742 2.00023e+20 -1.4237 -1.36123 271.396 
-2.24913 1.20742 1.95413e+20 -1.37455 -2.18137 275.148 
-2.05972 1.20742 2.08563e+20 2.50693 -2.88742 263.292 
-3.76432 1.25477 1.49718e+20 -61.257 -1.185 268.007 
-3.57492 1.25477 1.56218e+20 -56.0971 0.129791 254.73 
-3.38552 1.25477 1.62698e+20 -65.0326 5.44644 241.042 
-3.19612 1.25477 1.63988e+20 -60.5948 -7.96948 248.524 
-3.00672 1.25477 1.72048e+20 -40.7068 2.90639 258.027 
-2.81732 1.25477 1.81153e+20 -24.0259 11.1046 272.372 
-2.62793 1.25477 1.85868e+20 2.85474 -5.92717 269.951 
-2.43853 1.25477 2.14683e+20 2.76716 1.74731 258.341 
-2.24913 1.25477 1.87073e+20 -1.75318 -3.39819 286.054 
-2.05972 1.25477 2.03708e+20 -1.40365 -3.02908 271.938 
-3.76432 1.30212 1.46754e+20 -64.2989 4.59599 272.628 
-3.57492 1.30212 1.72158e+20 -53.8481 -0.922273 237.643 
-3.38552 1.30212 1.62643e+20 -48.7174 2.27539 243.942 
-3.19612 1.30212 1.59258e+20 -50.0031 -4.94955 249.262 
-3.00672 1.30212 1.77898e+20 -32.8927 3.09011 251.819 
-2.81732 1.30212 1.79863e+20 -21.7662 11.0617 258.184 
-2.62793 1.30212 1.97823e+20 -6.21585 -6.05549 260.02 
-2.43853 1.30212 1.97873e+20 -5.8521 11.5236 267.18 
-2.24913 1.30212 1.87448e+20 -11.3242 -7.96579 291.306 
-2.05972 1.30212 1.99123e+20 -3.57448 -1.97187 273.885 
-3.76432 1.34947 1.47744e+20 -63.0787 -2.89439 269.917 
-3.57492 1.34947 1.69373e+20 -57.1009 0.15272 241.77 
-3.38552 1.34947 1.66153e+20 -51.9986 -0.955861 239.571 
-3.19612 1.34947 1.75913e+20 -45.5912 0.0911885 237.443 
-3.00672 1.34947 1.76108e+20 -43.4497 -4.4216 250.859 
-2.81732 1.34947 1.89423e+20 -21.4641 15.2333 256.586 
-2.62793 1.34947 1.89698e+20 -10.1892 -6.16096 268.495 
-2.43853 1.34947 1.96318e+20 -0.336576 10.7094 273.309 
-2.24913 1.34947 1.98078e+20 -1.42038 -0.479142 271.953 
-2.05972 1.34947 2.05903e+20 -0.871787 -5.8799 278.783 
-3.76432 1.39682 1.49803e+20 -63.7536 -2.11127 269.73 
-3.57492 1.39682 1.71778e+20 -44.0678 3.83773 238.876 
-3.38552 1.39682 1.65378e+20 -48.703 -0.982154 238.478 
-3.19612 1.39682 1.74678e+20 -47.5937 7.56829 234.888 
-3.00672 1.39682 1.74753e+20 -50.2105 -5.59836 254.516 
-2.81732 1.39682 1.85068e+20 -35.8566 13.5543 257.262 
-2.62793 1.39682 1.94598e+20 -21.3811 -2.68863 265.937 
-2.43853 1.39682 1.94368e+20 3.38389 5.08774 275.302 
-2.24913 1.39682 1.97393e+20 7.96186 6.23469 277.392 
-2.05972 1.39682 1.88433e+20 -5.36548 -7.20494 284.932 
-3.76432 1.44417 1.58078e+20 -51.106 2.2204 264.904 
-3.57492 1.44417 1.69383e+20 -55.5296 0.576336 240.858 
-3.38552 1.44417 1.76793e+20 -56.8385 6.80406 242.238 
-3.19612 1.44417 1.76133e+20 -50.0009 8.92671 239.079 
-3.00672 1.44417 1.67318e+20 -43.9793 -3.37988 251.076 
-2.81732 1.44417 1.88973e+20 -35.075 11.6567 256.037 
-2.62793 1.44417 1.99988e+20 -8.13802 -1.04092 269.738 
-2.43853 1.44417 1.98508e+20 3.7549 -3.37159 271.885 
-2.24913 1.44417 1.91353e+20 -6.2234 6.15233 277.318 
-2.05972 1.44417 1.98323e+20 -4.45842 -4.67349 275.348 
-3.76432 1.49152 1.50628e+20 -61.4131 -12.384 264.225 
-3.57492 1.49152 1.65503e+20 -59.6394 -9.26225 236.059 
-3.38552 1.49152 1.74543e+20 -53.5481 5.88807 241.603 
-3.19612 1.49152 1.72528e+20 -56.8646 14.378 241.075 
-3.00672 1.49152 1.75103e+20 -44.8865 -4.23853 246.807 
-2.81732 1.49152 1.85648e+20 -13.9086 1.01537 257.231 
-2.62793 1.49152 1.93538e+20 -3.79826 1.66163 274.258 
-2.43853 1.49152 1.98138e+20 -2.56818 0.80288 269.683 
-2.24913 1.49152 2.06633e+20 -0.828684 9.53096 268.029 
-2.05972 1.49152 1.83738e+20 11.4146 -1.8059 286.03 
-3.76432 1.53887 1.53578e+20 -64.9652 -5.57302 259.089 
-3.57492 1.53887 1.73618e+20 -54.26 2.09093 238.017 
-3.38552 1.53887 1.65488e+20 -52.9226 -1.69387 237.726 
-3.19612 1.53887 1.75903e+20 -53.4852 14.4318 231.481 
-3.00672 1.53887 1.76253e+20 -48.3807 -8.29742 246.998 
-2.81732 1.53887 1.85643e+20 -20.0636 -6.67362 259.718 
-2.62793 1.53887 1.86863e+20 -14.2755 0.684385 269.62 
-2.43853 1.53887 1.89343e+20 -17.1657 -1.60629 275.507 
-2.24913 1.53887 2.04238e+20 2.89017 7.50211 271.341 
-2.05972 1.53887 2.02213e+20 2.87118 1.48692 275.385 
-3.76432 1.58622 1.53728e+20 -63.227 3.6535 264.043 
-3.57492 1.58622 1.64498e+20 -49.1503 8.62246 235.101 
-3.38552 1.58622 1.66443e+20 -67.2746 -2.09862 238.498 
-3.19612 1.58622 1.69538e+20 -55.3702 7.42614 245.984 
-3.00672 1.58622 1.71043e+20 -37.7408 -6.11803 246.599 
-2.81732 1.58622 1.78878e+20 -24.5597 -3.11966 263.142 
-2.62793 1.58622 1.90233e+20 -8.48013 1.09301 273.144 
-2.43853 1.58622 1.91158e+20 -7.36694 5.4593 274.46 
-2.24913 1.58622 2.00178e+20 -1.58514 -1.01142 271.381 
-2.05972 1.58622 2.13818e+20 -2.723 0.442475 263.226 
-3.76432 1.63357 1.59198e+20 -60.3039 4.30184 255.983 
-3.57492 1.63357 1.73883e+20 -44.0652 4.13266 228.09 
-3.38552 1.63357 1.71398e+20 -57.575 1.94819 232.001 
-3.19612 1.63357 1.66908e+20 -55.0965 -0.589376 244.075 
-3.00672 1.63357 1.75268e+20 -36.6553 1.24325 243.182 
-2.81732 1.63357 1.75578e+20 -26.9981 -1.79083 263.535 
-2.62793 1.63357 2.03163e+20 -10.8419 -1.69724 266.074 
-2.43853 1.63357 1.89798e+20 -5.7543 12.7625 269.215 
-2.24913 1.63357 2.01058e+20 -1.1115 -3.71758 274.978 
-2.05972 1.63357 2.21913e+20 -14.5856 2.81369 252.949 
-3.76432 1.68092 1.42149e+20 -54.218 5.13379 277.983 
-3.57492 1.68092 1.69408e+20 -53.8237 9.31089 237.176 
-3.38552 1.68092 1.72383e+20 -48.9261 2.43675 231.424 
-3.19612 1.68092 1.69683e+20 -47.8387 -3.69928 248.271 
-3.00672 1.68092 1.73738e+20 -41.63 2.30538 253.891 
-2.81732 1.68092 1.83753e+20 -22.1401 -6.25979 265.793 
-2.62793 1.68092 1.95428e+20 -15.2662 -1.44022 264.158 
-2.43853 1.68092 2.03158e+20 3.15866 14.7904 264.334 
-2.24913 1.68092 2.08968e+20 3.35546 4.11229 267.365 
-2.05972 1.68092 2.06893e+20 0.171106 -0.736967 262.984 
-3.76432 1.72828 1.45239e+20 -59.6773 2.74393 271.942 
-3.57492 1.72828 1.74243e+20 -47.1966 9.26768 234.733 
-3.38552 1.72828 1.68533e+20 -55.4249 -2.50794 242.512 
-3.19612 1.72828 1.68503e+20 -49.6792 1.91811 247.025 
-3.00672 1.72828 1.81153e+20 -44.1873 2.70185 242.759 
-2.81732 1.72828 1.76803e+20 -22.513 -6.08088 269.274 
-2.62793 1.72828 1.91053e+20 -15.1548 -2.13126 272.903 
-2.43853 1.72828 2.04348e+20 -4.64153 11.2504 268.736 
-2.24913 1.72828 2.04823e+20 0.0613309 7.2931 264.414 
-2.05972 1.72828 2.04323e+20 6.20761 -0.155405 273.312 
-3.76432 1.77563 1.49538e+20 -72.6015 -0.523857 266.375 
-3.57492 1.77563 1.65263e+20 -58.4011 6.35714 244.327 
-3.38552 1.77563 1.66078e+20 -58.7344 -4.19866 251.386 
-3.19612 1.77563 1.64263e+20 -54.7485 -1.63016 246.915 
-3.00672 1.77563 1.83168e+20 -38.8021 -1.51647 242.463 
-2.81732 1.77563 1.78398e+20 -24.7358 -5.20122 265.754 
-2.62793 1.77563 1.91478e+20 -11.1995 1.96993 259.997 
-2.43853 1.77563 2.05718e+20 -5.57741 0.776124 264.502 
-2.24913 1.77563 1.97818e+20 7.86197 1.40533 268.237 
-2.05972 1.77563 1.99383e+20 4.37299 -0.944607 272.687 
-3.76432 1.82298 1.45719e+20 -62.537 5.67292 274.258 
-3.57492 1.82298 1.67943e+20 -56.2258 1.02436 245.708 
-3.38552 1.82298 1.66328e+20 -53.1711 -3.54159 245.858 
-3.19612 1.82298 1.71813e+20 -47.5276 -5.1558 245.271 
-3.00672 1.82298 1.85438e+20 -32.4044 3.36161 239.155 
-2.81732 1.82298 1.78978e+20 -28.3659 -2.12432 268.237 
-2.62793 1.82298 2.02343e+20 -14.0631 2.72743 261.733 
-2.43853 1.82298 1.99088e+20 -2.37817 -0.267407 271.093 
-2.24913 1.82298 1.94428e+20 2.26641 0.561797 271.879 
-2.05972 1.82298 2.02763e+20 13.0191 -3.92085 280.822 
-3.76432 1.87032 1.52418e+20 -60.9569 5.70788 270.485 
-3.57492 1.87032 1.70908e+20 -53.186 2.64235 233.954 
-3.38552 1.87032 1.68478e+20 -41.0873 -1.10166 245.454 
