ITEM: TIMESTEP
640000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68365e+25 0.0604721 -0.0656669 272.952 
-1.50517e-05 -1.69631e-05 2.6845e+25 -0.0620389 -0.00293665 272.802 
-1.31404e-05 -1.69631e-05 2.68406e+25 0.0193001 0.0208989 272.874 
-1.12291e-05 -1.69631e-05 2.6837e+25 -0.0279094 0.0486465 272.823 
-9.31775e-06 -1.69631e-05 2.6848e+25 -0.111097 -0.00390489 272.799 
-7.40642e-06 -1.69631e-05 2.68618e+25 -0.0376668 0.0102305 272.763 
-5.49508e-06 -1.69631e-05 2.68467e+25 -0.188594 -0.00908927 272.835 
-3.58375e-06 -1.69631e-05 2.68549e+25 -0.155614 0.0465056 272.85 
-1.67242e-06 -1.69631e-05 2.68488e+25 -0.216173 -0.0140635 272.83 
-1.69631e-05 -1.64852e-05 2.68398e+25 -0.00230772 -0.0916967 272.813 
-1.50517e-05 -1.64852e-05 2.68766e+25 -0.0041146 0.0368513 272.487 
-1.31404e-05 -1.64852e-05 2.68697e+25 0.000614461 0.0314817 272.497 
-1.12291e-05 -1.64852e-05 2.68642e+25 -0.0604895 0.0621446 272.568 
-9.31775e-06 -1.64852e-05 2.68745e+25 -0.310727 -0.0601245 272.521 
-7.40642e-06 -1.64852e-05 2.68884e+25 -0.168811 -0.0263379 272.345 
-5.49508e-06 -1.64852e-05 2.68782e+25 -0.364086 0.0265941 272.386 
-3.58375e-06 -1.64852e-05 2.68733e+25 -0.404387 0.0810147 272.548 
-1.67242e-06 -1.64852e-05 2.6863e+25 -0.436599 -0.0680501 272.716 
-1.69631e-05 -1.60074e-05 2.68539e+25 -0.0390012 -0.067369 272.724 
-1.50517e-05 -1.60074e-05 2.6891e+25 0.0517499 0.135541 272.435 
-1.31404e-05 -1.60074e-05 2.68989e+25 -0.109126 -0.0181911 272.24 
-1.12291e-05 -1.60074e-05 2.68941e+25 0.0551397 0.0627229 272.331 
-9.31775e-06 -1.60074e-05 2.68806e+25 -0.383121 -0.0897304 272.391 
-7.40642e-06 -1.60074e-05 2.69075e+25 -0.438931 -0.037759 272.168 
-5.49508e-06 -1.60074e-05 2.69047e+25 -0.672102 0.0885183 272.162 
-3.58375e-06 -1.60074e-05 2.68858e+25 -0.724557 0.0734054 272.363 
-1.67242e-06 -1.60074e-05 2.68826e+25 -0.761019 -0.0729555 272.489 
-1.69631e-05 -1.55296e-05 2.68499e+25 -0.00859114 -0.0214545 272.801 
-1.50517e-05 -1.55296e-05 2.69105e+25 -0.0208519 0.210913 272.277 
