ITEM: TIMESTEP
60000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.67991e+25 0.057495 -0.0299248 273.205 
-1.50517e-05 -1.69631e-05 2.68177e+25 0.0337939 -0.0455813 273.155 
-1.31404e-05 -1.69631e-05 2.68413e+25 0.0486154 0.0404409 272.583 
-1.12291e-05 -1.69631e-05 2.68492e+25 0.126088 0.0890708 272.634 
-9.31775e-06 -1.69631e-05 2.68669e+25 -0.0207333 -0.136852 272.837 
-7.40642e-06 -1.69631e-05 2.68726e+25 0.0240051 -0.00109624 272.705 
-5.49508e-06 -1.69631e-05 2.68422e+25 -0.454733 -0.00582813 273.083 
-3.58375e-06 -1.69631e-05 2.68986e+25 0.0484329 -0.0749607 272.492 
-1.67242e-06 -1.69631e-05 2.68128e+25 -0.454598 -0.0427818 273.197 
-1.69631e-05 -1.64852e-05 2.68369e+25 0.0147957 -0.00466201 272.744 
-1.50517e-05 -1.64852e-05 2.69179e+25 -0.0191437 0.0633637 272.144 
-1.31404e-05 -1.64852e-05 2.68754e+25 -0.503358 0.180881 272.342 
-1.12291e-05 -1.64852e-05 2.68631e+25 -0.140524 0.102113 272.43 
-9.31775e-06 -1.64852e-05 2.68647e+25 -0.659321 -0.180716 272.815 
-7.40642e-06 -1.64852e-05 2.69216e+25 0.220487 -0.0814931 272.127 
-5.49508e-06 -1.64852e-05 2.6857e+25 -0.261939 0.0481841 272.552 
-3.58375e-06 -1.64852e-05 2.68993e+25 -0.157062 -0.116136 272.294 
-1.67242e-06 -1.64852e-05 2.68141e+25 -0.502039 0.0136912 273.174 
-1.69631e-05 -1.60074e-05 2.69173e+25 0.0170635 -0.0455589 272.369 
-1.50517e-05 -1.60074e-05 2.69326e+25 0.119585 0.342988 272.052 
-1.31404e-05 -1.60074e-05 2.69668e+25 -0.591186 0.159717 272.044 
-1.12291e-05 -1.60074e-05 2.69218e+25 -0.663458 -0.0631666 271.953 
-9.31775e-06 -1.60074e-05 2.68259e+25 -0.452174 -0.231555 272.6 
-7.40642e-06 -1.60074e-05 2.69718e+25 -0.138608 -0.282558 271.531 
-5.49508e-06 -1.60074e-05 2.68847e+25 -0.580567 0.00577344 272.292 
-3.58375e-06 -1.60074e-05 2.69008e+25 -0.231614 -0.158864 272.128 
-1.67242e-06 -1.60074e-05 2.68005e+25 -0.670421 0.167881 273.195 
-1.69631e-05 -1.55296e-05 2.68869e+25 -0.0643568 -0.0636009 272.637 
-1.50517e-05 -1.55296e-05 2.69681e+25 0.197658 0.491688 271.823 
-1.31404e-05 -1.55296e-05 2.69508e+25 -0.623022 0.241278 271.883 
