ITEM: TIMESTEP
740000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68349e+25 0.0411242 -0.0455777 272.972 
-1.50517e-05 -1.69631e-05 2.68422e+25 -0.0197911 -0.0112567 272.816 
-1.31404e-05 -1.69631e-05 2.68373e+25 -0.0147934 0.0223794 272.889 
-1.12291e-05 -1.69631e-05 2.68405e+25 -0.033149 0.0461785 272.787 
-9.31775e-06 -1.69631e-05 2.68471e+25 -0.086032 0.00114245 272.779 
-7.40642e-06 -1.69631e-05 2.68533e+25 -0.0365552 -0.00443158 272.795 
-5.49508e-06 -1.69631e-05 2.68479e+25 -0.174006 -0.0114132 272.808 
-3.58375e-06 -1.69631e-05 2.68481e+25 -0.142608 0.0459566 272.883 
-1.67242e-06 -1.69631e-05 2.68445e+25 -0.226018 -0.00504286 272.832 
-1.69631e-05 -1.64852e-05 2.68384e+25 -0.00715167 -0.0604451 272.851 
-1.50517e-05 -1.64852e-05 2.68755e+25 0.0163077 0.0338148 272.485 
-1.31404e-05 -1.64852e-05 2.6867e+25 0.0099963 0.0385803 272.492 
-1.12291e-05 -1.64852e-05 2.68668e+25 -0.0478464 0.0373072 272.506 
-9.31775e-06 -1.64852e-05 2.68757e+25 -0.240489 -0.0133127 272.516 
-7.40642e-06 -1.64852e-05 2.68837e+25 -0.155682 -0.0571205 272.378 
-5.49508e-06 -1.64852e-05 2.68744e+25 -0.381383 0.0339677 272.417 
-3.58375e-06 -1.64852e-05 2.68674e+25 -0.410316 0.0874989 272.59 
-1.67242e-06 -1.64852e-05 2.68612e+25 -0.454332 -0.0530678 272.69 
-1.69631e-05 -1.60074e-05 2.68509e+25 -0.0227785 -0.0408507 272.76 
-1.50517e-05 -1.60074e-05 2.68886e+25 0.0333248 0.115339 272.435 
-1.31404e-05 -1.60074e-05 2.69035e+25 -0.0575018 0.0057466 272.199 
-1.12291e-05 -1.60074e-05 2.68988e+25 0.0767133 0.0221368 272.274 
-9.31775e-06 -1.60074e-05 2.68832e+25 -0.315522 -0.0289366 272.35 
-7.40642e-06 -1.60074e-05 2.68997e+25 -0.38528 -0.0410162 272.196 
-5.49508e-06 -1.60074e-05 2.68984e+25 -0.622786 0.0753218 272.187 
-3.58375e-06 -1.60074e-05 2.6884e+25 -0.75469 0.0985376 272.377 
-1.67242e-06 -1.60074e-05 2.68822e+25 -0.777657 -0.0666041 272.473 
-1.69631e-05 -1.55296e-05 2.68442e+25 -0.0173699 0.00147739 272.826 
-1.50517e-05 -1.55296e-05 2.69055e+25 -0.0434664 0.165176 272.248 
