ITEM: TIMESTEP
920000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68301e+25 0.0286829 -0.0189296 272.988 
-1.50517e-05 -1.69631e-05 2.68348e+25 0.0056444 -0.0165629 272.828 
-1.31404e-05 -1.69631e-05 2.68385e+25 -0.00493625 0.0160788 272.883 
-1.12291e-05 -1.69631e-05 2.6838e+25 -0.0493117 0.0368867 272.803 
-9.31775e-06 -1.69631e-05 2.68467e+25 -0.105764 0.00503143 272.806 
-7.40642e-06 -1.69631e-05 2.68519e+25 -0.0703941 -0.0196754 272.8 
-5.49508e-06 -1.69631e-05 2.68427e+25 -0.148271 -0.011836 272.862 
-3.58375e-06 -1.69631e-05 2.68458e+25 -0.156299 0.0273071 272.875 
-1.67242e-06 -1.69631e-05 2.68429e+25 -0.236117 -0.0106158 272.843 
-1.69631e-05 -1.64852e-05 2.68395e+25 -0.00264316 -0.0312844 272.813 
-1.50517e-05 -1.64852e-05 2.68668e+25 0.0363205 0.0103298 272.534 
-1.31404e-05 -1.64852e-05 2.68629e+25 0.0233232 0.0286118 272.518 
-1.12291e-05 -1.64852e-05 2.6859e+25 -0.0609931 0.045557 272.549 
-9.31775e-06 -1.64852e-05 2.68716e+25 -0.242913 -0.0358044 272.529 
-7.40642e-06 -1.64852e-05 2.6881e+25 -0.183675 -0.0654259 272.422 
-5.49508e-06 -1.64852e-05 2.6868e+25 -0.417186 0.033989 272.474 
-3.58375e-06 -1.64852e-05 2.68646e+25 -0.439771 0.0794499 272.58 
-1.67242e-06 -1.64852e-05 2.68663e+25 -0.490479 -0.049758 272.648 
-1.69631e-05 -1.60074e-05 2.68505e+25 -0.0184985 -0.0249869 272.761 
-1.50517e-05 -1.60074e-05 2.68852e+25 0.0594209 0.069509 272.45 
-1.31404e-05 -1.60074e-05 2.68975e+25 -0.0454872 0.0258563 272.277 
-1.12291e-05 -1.60074e-05 2.68932e+25 0.0461618 0.019701 272.337 
-9.31775e-06 -1.60074e-05 2.68825e+25 -0.339705 -0.0517358 272.373 
-7.40642e-06 -1.60074e-05 2.68967e+25 -0.406224 -0.0347268 272.207 
-5.49508e-06 -1.60074e-05 2.68944e+25 -0.693424 0.0800825 272.245 
-3.58375e-06 -1.60074e-05 2.68841e+25 -0.754567 0.0862739 272.393 
-1.67242e-06 -1.60074e-05 2.68855e+25 -0.821058 -0.0419789 272.434 
-1.69631e-05 -1.55296e-05 2.68453e+25 -0.0159811 0.0152937 272.793 
-1.50517e-05 -1.55296e-05 2.69008e+25 -0.0140001 0.0900081 272.25 
