ITEM: TIMESTEP
790000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68337e+25 0.0355111 -0.0378749 272.971 
-1.50517e-05 -1.69631e-05 2.68389e+25 -0.000101234 -0.0172762 272.814 
-1.31404e-05 -1.69631e-05 2.68362e+25 -0.00229038 0.0265407 272.882 
-1.12291e-05 -1.69631e-05 2.68382e+25 -0.0508937 0.0451882 272.802 
-9.31775e-06 -1.69631e-05 2.68454e+25 -0.101303 0.0017795 272.789 
-7.40642e-06 -1.69631e-05 2.68518e+25 -0.042351 -0.0193741 272.807 
-5.49508e-06 -1.69631e-05 2.68454e+25 -0.163498 -0.0043103 272.827 
-3.58375e-06 -1.69631e-05 2.68486e+25 -0.144119 0.0348593 272.857 
-1.67242e-06 -1.69631e-05 2.68462e+25 -0.225225 -0.0101747 272.825 
-1.69631e-05 -1.64852e-05 2.68394e+25 -0.00195952 -0.0539239 272.831 
-1.50517e-05 -1.64852e-05 2.68738e+25 0.034674 0.0202455 272.502 
-1.31404e-05 -1.64852e-05 2.68653e+25 0.024618 0.047885 272.5 
-1.12291e-05 -1.64852e-05 2.68633e+25 -0.0472017 0.0365254 272.511 
-9.31775e-06 -1.64852e-05 2.68759e+25 -0.253681 -0.0114421 272.487 
-7.40642e-06 -1.64852e-05 2.6881e+25 -0.175893 -0.0677178 272.385 
-5.49508e-06 -1.64852e-05 2.68746e+25 -0.389891 0.0295932 272.429 
-3.58375e-06 -1.64852e-05 2.68667e+25 -0.425639 0.0844665 272.594 
-1.67242e-06 -1.64852e-05 2.68621e+25 -0.485618 -0.0521468 272.68 
-1.69631e-05 -1.60074e-05 2.68506e+25 -0.015479 -0.0499896 272.748 
-1.50517e-05 -1.60074e-05 2.68829e+25 0.0972025 0.0912602 272.478 
-1.31404e-05 -1.60074e-05 2.69029e+25 -0.0222871 0.0291821 272.21 
-1.12291e-05 -1.60074e-05 2.68963e+25 0.101232 0.0156525 272.285 
-9.31775e-06 -1.60074e-05 2.68806e+25 -0.344796 -0.0184977 272.368 
-7.40642e-06 -1.60074e-05 2.68977e+25 -0.387543 -0.05145 272.197 
-5.49508e-06 -1.60074e-05 2.6901e+25 -0.647353 0.0568195 272.187 
-3.58375e-06 -1.60074e-05 2.68833e+25 -0.761311 0.112072 272.391 
-1.67242e-06 -1.60074e-05 2.68834e+25 -0.788612 -0.0597627 272.457 
-1.69631e-05 -1.55296e-05 2.68422e+25 -0.014964 -0.0165408 272.818 
-1.50517e-05 -1.55296e-05 2.69003e+25 -0.0105835 0.124164 272.294 
