ITEM: TIMESTEP
980000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68336e+25 0.0282086 -0.0155215 272.988 
-1.50517e-05 -1.69631e-05 2.68367e+25 0.0372314 -0.0146501 272.825 
-1.31404e-05 -1.69631e-05 2.68356e+25 0.00201352 0.0217983 272.893 
-1.12291e-05 -1.69631e-05 2.68404e+25 -0.0566712 0.0284419 272.8 
-9.31775e-06 -1.69631e-05 2.68442e+25 -0.136744 0.0142764 272.822 
-7.40642e-06 -1.69631e-05 2.68525e+25 -0.0817675 -0.0277267 272.781 
-5.49508e-06 -1.69631e-05 2.68425e+25 -0.156587 -0.01357 272.852 
-3.58375e-06 -1.69631e-05 2.68455e+25 -0.151935 0.0160024 272.875 
-1.67242e-06 -1.69631e-05 2.68417e+25 -0.228704 -0.013182 272.849 
-1.69631e-05 -1.64852e-05 2.68404e+25 -0.00787733 -0.025976 272.819 
-1.50517e-05 -1.64852e-05 2.68665e+25 0.0488276 0.0119359 272.53 
-1.31404e-05 -1.64852e-05 2.6862e+25 0.011336 0.0389596 272.514 
-1.12291e-05 -1.64852e-05 2.68576e+25 -0.0919988 0.0381382 272.554 
-9.31775e-06 -1.64852e-05 2.68711e+25 -0.279884 -0.0274387 272.541 
-7.40642e-06 -1.64852e-05 2.68803e+25 -0.204903 -0.0704299 272.42 
-5.49508e-06 -1.64852e-05 2.68695e+25 -0.422447 0.0425363 272.458 
-3.58375e-06 -1.64852e-05 2.68637e+25 -0.432226 0.0574406 272.597 
-1.67242e-06 -1.64852e-05 2.68662e+25 -0.487096 -0.0452847 272.638 
-1.69631e-05 -1.60074e-05 2.68504e+25 -0.0138734 -0.0148035 272.764 
-1.50517e-05 -1.60074e-05 2.68842e+25 0.0279119 0.0714673 272.458 
-1.31404e-05 -1.60074e-05 2.68975e+25 -0.0462723 0.0476535 272.277 
-1.12291e-05 -1.60074e-05 2.68925e+25 -0.0090266 0.0293047 272.348 
-9.31775e-06 -1.60074e-05 2.68831e+25 -0.373133 -0.058329 272.373 
-7.40642e-06 -1.60074e-05 2.68968e+25 -0.457499 -0.0404783 272.207 
-5.49508e-06 -1.60074e-05 2.68965e+25 -0.701991 0.0741388 272.221 
-3.58375e-06 -1.60074e-05 2.68797e+25 -0.779992 0.076994 272.437 
-1.67242e-06 -1.60074e-05 2.68847e+25 -0.810102 -0.0336789 272.44 
-1.69631e-05 -1.55296e-05 2.68446e+25 -0.0154762 0.0250627 272.803 
-1.50517e-05 -1.55296e-05 2.68986e+25 -0.0164905 0.0914607 272.268 
