ITEM: TIMESTEP
40000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68665e+25 0.173916 -0.101677 273.089 
-1.50517e-05 -1.69631e-05 2.68324e+25 -0.0705876 -0.0875154 273.155 
-1.31404e-05 -1.69631e-05 2.68921e+25 -0.0182235 -0.0252682 272.418 
-1.12291e-05 -1.69631e-05 2.68833e+25 0.161421 0.0475698 272.427 
-9.31775e-06 -1.69631e-05 2.68557e+25 0.0520266 -0.0730414 272.675 
-7.40642e-06 -1.69631e-05 2.69126e+25 0.163492 -0.121827 272.68 
-5.49508e-06 -1.69631e-05 2.6832e+25 -0.144352 -0.0511341 273.406 
-3.58375e-06 -1.69631e-05 2.68816e+25 0.0603692 -0.150423 272.766 
-1.67242e-06 -1.69631e-05 2.67885e+25 -0.407374 -0.0254927 273.222 
-1.69631e-05 -1.64852e-05 2.68517e+25 -0.0128449 -0.153099 272.65 
-1.50517e-05 -1.64852e-05 2.69521e+25 -0.0593123 -0.0387894 271.786 
-1.31404e-05 -1.64852e-05 2.69218e+25 -0.452066 0.0958761 272.104 
-1.12291e-05 -1.64852e-05 2.68785e+25 0.0512619 0.0194276 272.182 
-9.31775e-06 -1.64852e-05 2.68855e+25 -0.6537 -0.0364912 272.581 
-7.40642e-06 -1.64852e-05 2.6983e+25 0.186178 -0.370755 271.721 
-5.49508e-06 -1.64852e-05 2.68473e+25 -0.364144 -0.0483867 272.8 
-3.58375e-06 -1.64852e-05 2.689e+25 -0.367229 -0.265565 272.439 
-1.67242e-06 -1.64852e-05 2.68498e+25 -0.715585 -0.0177073 272.885 
-1.69631e-05 -1.60074e-05 2.69015e+25 -0.0306581 -0.108479 272.611 
-1.50517e-05 -1.60074e-05 2.70016e+25 -0.142767 0.170435 271.664 
-1.31404e-05 -1.60074e-05 2.70331e+25 -0.380888 0.105691 271.936 
-1.12291e-05 -1.60074e-05 2.69562e+25 -0.205802 -0.300631 271.617 
-9.31775e-06 -1.60074e-05 2.68418e+25 -0.345543 -0.0239716 272.34 
-7.40642e-06 -1.60074e-05 2.70224e+25 -0.0399898 -0.694264 271.159 
-5.49508e-06 -1.60074e-05 2.68705e+25 -0.473123 -0.0189774 272.434 
-3.58375e-06 -1.60074e-05 2.68766e+25 -0.0467523 -0.310845 272.436 
-1.67242e-06 -1.60074e-05 2.68036e+25 -0.949531 0.346991 273.029 
-1.69631e-05 -1.55296e-05 2.68829e+25 -0.204551 0.0140289 272.785 
-1.50517e-05 -1.55296e-05 2.69743e+25 -0.344857 0.262954 271.653 
-1.31404e-05 -1.55296e-05 2.69485e+25 -0.464596 0.232721 271.804 
