ITEM: TIMESTEP
760000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68346e+25 0.0380176 -0.0428861 272.976 
-1.50517e-05 -1.69631e-05 2.68405e+25 -0.00465967 -0.0124032 272.827 
-1.31404e-05 -1.69631e-05 2.68355e+25 -0.00469935 0.025339 272.896 
-1.12291e-05 -1.69631e-05 2.68392e+25 -0.0365712 0.0412788 272.793 
-9.31775e-06 -1.69631e-05 2.68464e+25 -0.093805 0.00101388 272.781 
-7.40642e-06 -1.69631e-05 2.68517e+25 -0.0340644 -0.0117866 272.813 
-5.49508e-06 -1.69631e-05 2.68473e+25 -0.170544 -0.0107847 272.813 
-3.58375e-06 -1.69631e-05 2.68492e+25 -0.150327 0.0395289 272.862 
-1.67242e-06 -1.69631e-05 2.68451e+25 -0.244798 -0.00459959 272.826 
-1.69631e-05 -1.64852e-05 2.68396e+25 -0.00341138 -0.0614118 272.846 
-1.50517e-05 -1.64852e-05 2.6874e+25 0.0316049 0.0261373 272.502 
-1.31404e-05 -1.64852e-05 2.68676e+25 0.0226939 0.0445555 272.486 
-1.12291e-05 -1.64852e-05 2.68661e+25 -0.045142 0.0324345 272.514 
-9.31775e-06 -1.64852e-05 2.6877e+25 -0.240303 -0.0136622 272.497 
-7.40642e-06 -1.64852e-05 2.68832e+25 -0.155839 -0.0541954 272.38 
-5.49508e-06 -1.64852e-05 2.6874e+25 -0.393192 0.0288971 272.425 
-3.58375e-06 -1.64852e-05 2.68696e+25 -0.428892 0.0835251 272.569 
-1.67242e-06 -1.64852e-05 2.68612e+25 -0.491373 -0.0527327 272.69 
-1.69631e-05 -1.60074e-05 2.68512e+25 -0.0191754 -0.0473387 272.756 
-1.50517e-05 -1.60074e-05 2.68857e+25 0.0758852 0.0973387 272.463 
-1.31404e-05 -1.60074e-05 2.69052e+25 -0.0519217 0.0243329 272.19 
-1.12291e-05 -1.60074e-05 2.68959e+25 0.0866383 0.00847786 272.29 
-9.31775e-06 -1.60074e-05 2.68833e+25 -0.328689 -0.0250566 272.352 
-7.40642e-06 -1.60074e-05 2.68973e+25 -0.386877 -0.0301075 272.206 
-5.49508e-06 -1.60074e-05 2.68997e+25 -0.650539 0.0682356 272.179 
-3.58375e-06 -1.60074e-05 2.68858e+25 -0.766583 0.0988467 272.358 
-1.67242e-06 -1.60074e-05 2.68825e+25 -0.796949 -0.0611256 272.474 
-1.69631e-05 -1.55296e-05 2.68433e+25 -0.0172133 -0.00676859 272.824 
-1.50517e-05 -1.55296e-05 2.69022e+25 -0.0237735 0.142315 272.278 
