ITEM: TIMESTEP
610000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68347e+25 0.0624199 -0.0651127 272.958 
-1.50517e-05 -1.69631e-05 2.68481e+25 -0.0424826 -0.00053516 272.769 
-1.31404e-05 -1.69631e-05 2.68416e+25 0.0139198 0.0176792 272.871 
-1.12291e-05 -1.69631e-05 2.68392e+25 -0.015892 0.0404039 272.832 
-9.31775e-06 -1.69631e-05 2.68494e+25 -0.104103 -0.0104123 272.785 
-7.40642e-06 -1.69631e-05 2.68618e+25 -0.0398428 0.00111454 272.761 
-5.49508e-06 -1.69631e-05 2.68458e+25 -0.202686 -0.00868086 272.844 
-3.58375e-06 -1.69631e-05 2.6856e+25 -0.133789 0.051537 272.84 
-1.67242e-06 -1.69631e-05 2.68494e+25 -0.21989 -0.0163674 272.82 
-1.69631e-05 -1.64852e-05 2.68387e+25 0.00883446 -0.102772 272.812 
-1.50517e-05 -1.64852e-05 2.68816e+25 -0.00247117 0.028112 272.447 
-1.31404e-05 -1.64852e-05 2.68702e+25 0.0235113 0.020846 272.479 
-1.12291e-05 -1.64852e-05 2.68615e+25 -0.030008 0.0487176 272.602 
-9.31775e-06 -1.64852e-05 2.68747e+25 -0.288971 -0.0614857 272.512 
-7.40642e-06 -1.64852e-05 2.68851e+25 -0.161277 -0.0379301 272.367 
-5.49508e-06 -1.64852e-05 2.68789e+25 -0.356973 0.0372756 272.391 
-3.58375e-06 -1.64852e-05 2.6875e+25 -0.367181 0.0941069 272.52 
-1.67242e-06 -1.64852e-05 2.6864e+25 -0.417876 -0.0625602 272.698 
-1.69631e-05 -1.60074e-05 2.6854e+25 -0.0447888 -0.080546 272.722 
-1.50517e-05 -1.60074e-05 2.68919e+25 0.0870428 0.136175 272.431 
-1.31404e-05 -1.60074e-05 2.69003e+25 -0.0320235 -0.0244472 272.223 
-1.12291e-05 -1.60074e-05 2.68915e+25 0.0725522 0.0596133 272.345 
-9.31775e-06 -1.60074e-05 2.68774e+25 -0.367524 -0.0885736 272.415 
-7.40642e-06 -1.60074e-05 2.69063e+25 -0.428175 -0.0332801 272.175 
-5.49508e-06 -1.60074e-05 2.69061e+25 -0.62199 0.0937478 272.162 
-3.58375e-06 -1.60074e-05 2.68886e+25 -0.685862 0.0884022 272.348 
-1.67242e-06 -1.60074e-05 2.68825e+25 -0.695848 -0.083139 272.468 
-1.69631e-05 -1.55296e-05 2.68513e+25 -0.0123913 -0.0249154 272.783 
-1.50517e-05 -1.55296e-05 2.69124e+25 0.0286911 0.194953 272.246 
