ITEM: TIMESTEP
380000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68271e+25 0.0393682 -0.0457157 272.996 
-1.50517e-05 -1.69631e-05 2.6841e+25 -0.0528342 0.0164215 272.834 
-1.31404e-05 -1.69631e-05 2.68369e+25 -0.0430896 0.0172025 272.835 
-1.12291e-05 -1.69631e-05 2.68525e+25 -0.108819 0.0392538 272.708 
-9.31775e-06 -1.69631e-05 2.68552e+25 -0.151615 -0.0156808 272.765 
-7.40642e-06 -1.69631e-05 2.68552e+25 -0.0473495 -0.0105464 272.802 
-5.49508e-06 -1.69631e-05 2.68412e+25 -0.265381 0.0207378 272.933 
-3.58375e-06 -1.69631e-05 2.68545e+25 -0.122686 0.00895355 272.924 
-1.67242e-06 -1.69631e-05 2.68502e+25 -0.160492 0.0152695 272.829 
-1.69631e-05 -1.64852e-05 2.68344e+25 0.0179459 -0.0792075 272.862 
-1.50517e-05 -1.64852e-05 2.68893e+25 -0.0307436 0.0592823 272.452 
-1.31404e-05 -1.64852e-05 2.68731e+25 -0.146725 0.0763935 272.419 
-1.12291e-05 -1.64852e-05 2.6873e+25 -0.0911656 0.0028696 272.488 
-9.31775e-06 -1.64852e-05 2.68793e+25 -0.320998 -0.0469144 272.547 
-7.40642e-06 -1.64852e-05 2.68919e+25 -0.173418 -0.0803931 272.333 
-5.49508e-06 -1.64852e-05 2.68654e+25 -0.383238 0.077214 272.494 
-3.58375e-06 -1.64852e-05 2.68716e+25 -0.325356 0.0620726 272.613 
-1.67242e-06 -1.64852e-05 2.68624e+25 -0.266872 0.0070795 272.713 
-1.69631e-05 -1.60074e-05 2.68617e+25 -0.0291688 -0.0751671 272.722 
-1.50517e-05 -1.60074e-05 2.68945e+25 -0.0288107 0.187721 272.376 
-1.31404e-05 -1.60074e-05 2.69037e+25 -0.234177 0.105181 272.291 
-1.12291e-05 -1.60074e-05 2.68939e+25 -0.014061 -0.0759002 272.356 
-9.31775e-06 -1.60074e-05 2.68923e+25 -0.275877 -0.0726123 272.343 
-7.40642e-06 -1.60074e-05 2.69129e+25 -0.368989 -0.0816208 272.136 
-5.49508e-06 -1.60074e-05 2.69083e+25 -0.674379 0.154729 272.214 
-3.58375e-06 -1.60074e-05 2.68827e+25 -0.596788 -0.00835355 272.457 
-1.67242e-06 -1.60074e-05 2.68631e+25 -0.570214 -0.0477765 272.652 
-1.69631e-05 -1.55296e-05 2.6855e+25 -0.0410977 -0.011574 272.736 
-1.50517e-05 -1.55296e-05 2.69181e+25 -0.0956233 0.301547 272.216 
