ITEM: TIMESTEP
370000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.683e+25 0.0381536 -0.0446931 272.974 
-1.50517e-05 -1.69631e-05 2.6844e+25 -0.0283267 0.0198268 272.819 
-1.31404e-05 -1.69631e-05 2.68375e+25 -0.0242574 0.0171005 272.83 
-1.12291e-05 -1.69631e-05 2.68553e+25 -0.086078 0.0383484 272.692 
-9.31775e-06 -1.69631e-05 2.68556e+25 -0.152903 -0.019467 272.743 
-7.40642e-06 -1.69631e-05 2.68542e+25 -0.0522015 -0.0247112 272.795 
-5.49508e-06 -1.69631e-05 2.68405e+25 -0.254186 0.0265415 272.922 
-3.58375e-06 -1.69631e-05 2.68553e+25 -0.117086 -0.00123606 272.938 
-1.67242e-06 -1.69631e-05 2.68484e+25 -0.186032 0.0199994 272.858 
-1.69631e-05 -1.64852e-05 2.68396e+25 0.0230383 -0.078177 272.846 
-1.50517e-05 -1.64852e-05 2.68931e+25 -0.00681187 0.0469974 272.429 
-1.31404e-05 -1.64852e-05 2.68744e+25 -0.0908888 0.0701609 272.422 
-1.12291e-05 -1.64852e-05 2.68739e+25 -0.0457304 0.0107453 272.492 
-9.31775e-06 -1.64852e-05 2.68801e+25 -0.315407 -0.0517259 272.533 
-7.40642e-06 -1.64852e-05 2.68952e+25 -0.156252 -0.114389 272.307 
-5.49508e-06 -1.64852e-05 2.68648e+25 -0.351531 0.106529 272.494 
-3.58375e-06 -1.64852e-05 2.68713e+25 -0.31786 0.03627 272.628 
-1.67242e-06 -1.64852e-05 2.68612e+25 -0.266558 0.0162512 272.748 
-1.69631e-05 -1.60074e-05 2.68622e+25 -0.0291335 -0.0815619 272.718 
-1.50517e-05 -1.60074e-05 2.6901e+25 0.000736659 0.168033 272.336 
-1.31404e-05 -1.60074e-05 2.69009e+25 -0.171537 0.104641 272.326 
-1.12291e-05 -1.60074e-05 2.68932e+25 0.0509021 -0.056375 272.362 
-9.31775e-06 -1.60074e-05 2.68931e+25 -0.265315 -0.0708643 272.332 
-7.40642e-06 -1.60074e-05 2.69173e+25 -0.35348 -0.116159 272.102 
-5.49508e-06 -1.60074e-05 2.69089e+25 -0.640354 0.176863 272.197 
-3.58375e-06 -1.60074e-05 2.68825e+25 -0.557535 -0.0162135 272.45 
-1.67242e-06 -1.60074e-05 2.68606e+25 -0.572377 -0.0341943 272.68 
-1.69631e-05 -1.55296e-05 2.68569e+25 -0.0421111 -0.0203128 272.717 
-1.50517e-05 -1.55296e-05 2.69221e+25 -0.0732405 0.269723 272.194 
