ITEM: TIMESTEP
110000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68084e+25 0.0215213 -0.0239028 273.138 
-1.50517e-05 -1.69631e-05 2.68423e+25 0.0263154 0.0468922 272.895 
-1.31404e-05 -1.69631e-05 2.68062e+25 -0.0260331 0.0412419 272.925 
-1.12291e-05 -1.69631e-05 2.68403e+25 -0.172043 -0.00477005 272.615 
-9.31775e-06 -1.69631e-05 2.6857e+25 -0.113574 -0.031081 272.681 
-7.40642e-06 -1.69631e-05 2.68449e+25 0.0383454 -0.0328072 272.738 
-5.49508e-06 -1.69631e-05 2.68229e+25 -0.365126 -0.0199345 273.06 
-3.58375e-06 -1.69631e-05 2.68576e+25 0.131575 -0.00074733 272.851 
-1.67242e-06 -1.69631e-05 2.68335e+25 -0.217172 0.0218892 272.808 
-1.69631e-05 -1.64852e-05 2.68516e+25 -0.0236413 0.0671844 272.727 
-1.50517e-05 -1.64852e-05 2.69092e+25 -0.17245 -0.00536449 272.274 
-1.31404e-05 -1.64852e-05 2.68333e+25 -0.26228 0.1993 272.665 
-1.12291e-05 -1.64852e-05 2.68582e+25 -0.147178 -0.112389 272.57 
-9.31775e-06 -1.64852e-05 2.68789e+25 -0.446354 -0.0727289 272.473 
-7.40642e-06 -1.64852e-05 2.69248e+25 0.250071 -0.0650519 272.14 
-5.49508e-06 -1.64852e-05 2.6838e+25 -0.297168 0.120414 272.589 
-3.58375e-06 -1.64852e-05 2.68969e+25 0.00940633 0.103607 272.362 
-1.67242e-06 -1.64852e-05 2.68505e+25 -0.440413 0.0953335 272.847 
-1.69631e-05 -1.60074e-05 2.68962e+25 -0.0118664 0.0624659 272.495 
-1.50517e-05 -1.60074e-05 2.69053e+25 -0.0912961 0.0426222 272.188 
-1.31404e-05 -1.60074e-05 2.68922e+25 -0.306894 0.217576 272.389 
-1.12291e-05 -1.60074e-05 2.68971e+25 -0.26742 -0.216303 272.284 
-9.31775e-06 -1.60074e-05 2.68425e+25 -0.430957 0.0031955 272.618 
-7.40642e-06 -1.60074e-05 2.69374e+25 -0.159779 -0.127759 271.798 
-5.49508e-06 -1.60074e-05 2.68904e+25 -0.518525 -0.0552977 272.313 
-3.58375e-06 -1.60074e-05 2.69074e+25 -0.215036 0.082492 272.247 
-1.67242e-06 -1.60074e-05 2.68238e+25 -0.906579 0.1396 272.959 
-1.69631e-05 -1.55296e-05 2.68587e+25 0.0283589 -0.000744277 272.757 
-1.50517e-05 -1.55296e-05 2.69381e+25 -0.10254 0.208399 272.046 
-1.31404e-05 -1.55296e-05 2.69029e+25 -0.285017 0.138199 272.201 
