ITEM: TIMESTEP
990000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68327e+25 0.0272271 -0.0146038 272.995 
-1.50517e-05 -1.69631e-05 2.68362e+25 0.0444846 -0.0107535 272.832 
-1.31404e-05 -1.69631e-05 2.68349e+25 0.0057624 0.0232693 272.891 
-1.12291e-05 -1.69631e-05 2.68398e+25 -0.0508158 0.0276398 272.802 
-9.31775e-06 -1.69631e-05 2.68439e+25 -0.123913 0.0115196 272.823 
-7.40642e-06 -1.69631e-05 2.68519e+25 -0.0852675 -0.0301991 272.788 
-5.49508e-06 -1.69631e-05 2.68423e+25 -0.154812 -0.0152546 272.851 
-3.58375e-06 -1.69631e-05 2.68455e+25 -0.151127 0.0131874 272.878 
-1.67242e-06 -1.69631e-05 2.68412e+25 -0.22507 -0.0115515 272.854 
-1.69631e-05 -1.64852e-05 2.68404e+25 -0.00726513 -0.0241754 272.818 
-1.50517e-05 -1.64852e-05 2.68656e+25 0.0579316 0.0174817 272.534 
-1.31404e-05 -1.64852e-05 2.68612e+25 0.0220142 0.0390157 272.521 
-1.12291e-05 -1.64852e-05 2.6857e+25 -0.0768978 0.0373449 272.554 
-9.31775e-06 -1.64852e-05 2.68704e+25 -0.261062 -0.0285108 272.548 
-7.40642e-06 -1.64852e-05 2.68797e+25 -0.205565 -0.0727202 272.426 
-5.49508e-06 -1.64852e-05 2.6869e+25 -0.423524 0.0401719 272.461 
-3.58375e-06 -1.64852e-05 2.6864e+25 -0.43845 0.054199 272.585 
-1.67242e-06 -1.64852e-05 2.68661e+25 -0.478283 -0.0455972 272.639 
-1.69631e-05 -1.60074e-05 2.68506e+25 -0.0103898 -0.0195564 272.767 
-1.50517e-05 -1.60074e-05 2.68839e+25 0.0211491 0.0787027 272.461 
-1.31404e-05 -1.60074e-05 2.68956e+25 -0.0326266 0.0439754 272.286 
-1.12291e-05 -1.60074e-05 2.68924e+25 0.020426 0.0344466 272.347 
-9.31775e-06 -1.60074e-05 2.6883e+25 -0.360328 -0.0596671 272.374 
-7.40642e-06 -1.60074e-05 2.68959e+25 -0.444349 -0.0406836 272.216 
-5.49508e-06 -1.60074e-05 2.68972e+25 -0.687146 0.0658877 272.218 
-3.58375e-06 -1.60074e-05 2.68811e+25 -0.770351 0.0796089 272.427 
-1.67242e-06 -1.60074e-05 2.68852e+25 -0.800349 -0.0344682 272.439 
-1.69631e-05 -1.55296e-05 2.68435e+25 -0.0165948 0.017698 272.81 
-1.50517e-05 -1.55296e-05 2.6898e+25 -0.0136039 0.0930136 272.271 
