ITEM: TIMESTEP
420000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68274e+25 0.0507439 -0.0537336 272.997 
-1.50517e-05 -1.69631e-05 2.68444e+25 -0.0554122 0.0245127 272.773 
-1.31404e-05 -1.69631e-05 2.68409e+25 -0.027843 0.0211537 272.848 
-1.12291e-05 -1.69631e-05 2.68473e+25 -0.125905 0.0407118 272.747 
-9.31775e-06 -1.69631e-05 2.68557e+25 -0.153373 -0.0365599 272.775 
-7.40642e-06 -1.69631e-05 2.68563e+25 -0.0613003 -0.000411946 272.794 
-5.49508e-06 -1.69631e-05 2.68471e+25 -0.263927 -0.00509868 272.888 
-3.58375e-06 -1.69631e-05 2.68636e+25 -0.0991096 0.0177863 272.819 
-1.67242e-06 -1.69631e-05 2.68473e+25 -0.15497 0.012843 272.849 
-1.69631e-05 -1.64852e-05 2.6836e+25 0.0304251 -0.110414 272.833 
-1.50517e-05 -1.64852e-05 2.68905e+25 -0.0578819 0.100796 272.419 
-1.31404e-05 -1.64852e-05 2.6875e+25 -0.109066 0.0591504 272.396 
-1.12291e-05 -1.64852e-05 2.68693e+25 -0.0668893 0.0263661 272.524 
-9.31775e-06 -1.64852e-05 2.68771e+25 -0.309683 -0.0942574 272.559 
-7.40642e-06 -1.64852e-05 2.68927e+25 -0.176618 -0.0556131 272.316 
-5.49508e-06 -1.64852e-05 2.68727e+25 -0.381357 0.0272521 272.451 
-3.58375e-06 -1.64852e-05 2.68789e+25 -0.289317 0.0414677 272.516 
-1.67242e-06 -1.64852e-05 2.68646e+25 -0.252359 0.0122551 272.708 
-1.69631e-05 -1.60074e-05 2.68635e+25 -0.0365616 -0.107 272.674 
-1.50517e-05 -1.60074e-05 2.69009e+25 0.0318868 0.215177 272.337 
-1.31404e-05 -1.60074e-05 2.69039e+25 -0.170669 0.0861635 272.282 
-1.12291e-05 -1.60074e-05 2.68928e+25 0.0773983 -0.0171711 272.368 
-9.31775e-06 -1.60074e-05 2.68869e+25 -0.29742 -0.0946264 272.353 
-7.40642e-06 -1.60074e-05 2.69166e+25 -0.371553 -0.0885038 272.093 
-5.49508e-06 -1.60074e-05 2.69114e+25 -0.635464 0.111378 272.175 
-3.58375e-06 -1.60074e-05 2.68913e+25 -0.581402 -0.0119232 272.332 
-1.67242e-06 -1.60074e-05 2.68724e+25 -0.582591 -0.0214225 272.569 
-1.69631e-05 -1.55296e-05 2.686e+25 -0.0445495 -0.0473606 272.702 
-1.50517e-05 -1.55296e-05 2.69194e+25 0.0292761 0.311584 272.238 
