ITEM: TIMESTEP
630000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68361e+25 0.0585693 -0.0615627 272.952 
-1.50517e-05 -1.69631e-05 2.68465e+25 -0.0591781 -0.00319414 272.794 
-1.31404e-05 -1.69631e-05 2.6842e+25 0.0167078 0.0219401 272.874 
-1.12291e-05 -1.69631e-05 2.68395e+25 -0.0278699 0.0449728 272.819 
-9.31775e-06 -1.69631e-05 2.68466e+25 -0.112791 -0.00445767 272.802 
-7.40642e-06 -1.69631e-05 2.68614e+25 -0.043988 0.00459179 272.768 
-5.49508e-06 -1.69631e-05 2.68464e+25 -0.181993 -0.00904426 272.831 
-3.58375e-06 -1.69631e-05 2.68553e+25 -0.14173 0.0465759 272.852 
-1.67242e-06 -1.69631e-05 2.68473e+25 -0.222268 -0.011496 272.828 
-1.69631e-05 -1.64852e-05 2.68402e+25 0.000911767 -0.0880489 272.805 
-1.50517e-05 -1.64852e-05 2.68789e+25 0.00254989 0.0394879 272.481 
-1.31404e-05 -1.64852e-05 2.68703e+25 0.00931588 0.0326579 272.481 
-1.12291e-05 -1.64852e-05 2.68642e+25 -0.0592973 0.0584778 272.572 
-9.31775e-06 -1.64852e-05 2.68736e+25 -0.315832 -0.0531748 272.519 
-7.40642e-06 -1.64852e-05 2.68859e+25 -0.167398 -0.0411066 272.364 
-5.49508e-06 -1.64852e-05 2.68783e+25 -0.351173 0.0308462 272.385 
-3.58375e-06 -1.64852e-05 2.68736e+25 -0.396496 0.088172 272.541 
-1.67242e-06 -1.64852e-05 2.68631e+25 -0.440303 -0.062077 272.711 
-1.69631e-05 -1.60074e-05 2.68547e+25 -0.041396 -0.0647056 272.714 
-1.50517e-05 -1.60074e-05 2.68916e+25 0.0636496 0.139939 272.429 
-1.31404e-05 -1.60074e-05 2.69011e+25 -0.0748493 -0.0129703 272.214 
-1.12291e-05 -1.60074e-05 2.68937e+25 0.0475324 0.0633292 272.332 
-9.31775e-06 -1.60074e-05 2.68784e+25 -0.384243 -0.0836424 272.414 
-7.40642e-06 -1.60074e-05 2.69073e+25 -0.438774 -0.0603376 272.174 
-5.49508e-06 -1.60074e-05 2.69033e+25 -0.64718 0.09205 272.178 
-3.58375e-06 -1.60074e-05 2.68867e+25 -0.716463 0.0825143 272.362 
-1.67242e-06 -1.60074e-05 2.68811e+25 -0.743137 -0.0729189 272.496 
-1.69631e-05 -1.55296e-05 2.68517e+25 -0.0114608 -0.0150986 272.784 
-1.50517e-05 -1.55296e-05 2.69115e+25 -0.00376729 0.200566 272.258 
