ITEM: TIMESTEP
460000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68344e+25 0.0467088 -0.0503594 272.978 
-1.50517e-05 -1.69631e-05 2.68465e+25 -0.0698534 0.0164592 272.775 
-1.31404e-05 -1.69631e-05 2.6841e+25 -0.0368086 0.029109 272.845 
-1.12291e-05 -1.69631e-05 2.68443e+25 -0.104205 0.0479611 272.762 
-9.31775e-06 -1.69631e-05 2.68557e+25 -0.150108 -0.0396166 272.748 
-7.40642e-06 -1.69631e-05 2.68568e+25 -0.0684925 -0.000356603 272.782 
-5.49508e-06 -1.69631e-05 2.68419e+25 -0.254846 -0.0023671 272.904 
-3.58375e-06 -1.69631e-05 2.68602e+25 -0.120787 0.0174878 272.826 
-1.67242e-06 -1.69631e-05 2.6846e+25 -0.167616 0.0045958 272.826 
-1.69631e-05 -1.64852e-05 2.68377e+25 0.0170107 -0.0934369 272.807 
-1.50517e-05 -1.64852e-05 2.6888e+25 -0.0390462 0.078178 272.409 
-1.31404e-05 -1.64852e-05 2.68748e+25 -0.0659048 0.066258 272.417 
-1.12291e-05 -1.64852e-05 2.68681e+25 -0.0891162 0.0115686 272.529 
-9.31775e-06 -1.64852e-05 2.6877e+25 -0.279986 -0.101966 272.535 
-7.40642e-06 -1.64852e-05 2.68841e+25 -0.17746 -0.0461895 272.361 
-5.49508e-06 -1.64852e-05 2.68721e+25 -0.359312 0.0332019 272.432 
-3.58375e-06 -1.64852e-05 2.68727e+25 -0.314854 0.0371872 272.549 
-1.67242e-06 -1.64852e-05 2.68632e+25 -0.242964 -0.00644571 272.713 
-1.69631e-05 -1.60074e-05 2.68583e+25 -0.0507175 -0.0726435 272.694 
-1.50517e-05 -1.60074e-05 2.69012e+25 0.0478637 0.171306 272.327 
-1.31404e-05 -1.60074e-05 2.69028e+25 -0.114549 0.055601 272.264 
-1.12291e-05 -1.60074e-05 2.68937e+25 0.0685656 -0.0189022 272.316 
-9.31775e-06 -1.60074e-05 2.68806e+25 -0.314796 -0.108588 272.376 
-7.40642e-06 -1.60074e-05 2.6909e+25 -0.392332 -0.0649763 272.157 
-5.49508e-06 -1.60074e-05 2.69096e+25 -0.59696 0.124395 272.153 
-3.58375e-06 -1.60074e-05 2.68864e+25 -0.608242 -0.00257433 272.363 
-1.67242e-06 -1.60074e-05 2.68692e+25 -0.525288 -0.0409745 272.576 
-1.69631e-05 -1.55296e-05 2.6857e+25 -0.0233812 -0.0116169 272.712 
-1.50517e-05 -1.55296e-05 2.69197e+25 0.040485 0.254863 272.223 
