ITEM: TIMESTEP
680000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68338e+25 0.0522356 -0.0544673 272.962 
-1.50517e-05 -1.69631e-05 2.68459e+25 -0.0643877 -0.0023216 272.805 
-1.31404e-05 -1.69631e-05 2.68386e+25 -0.00585002 0.0171074 272.891 
-1.12291e-05 -1.69631e-05 2.68407e+25 -0.0342722 0.0455286 272.801 
-9.31775e-06 -1.69631e-05 2.68454e+25 -0.0937017 0.000168052 272.801 
-7.40642e-06 -1.69631e-05 2.68566e+25 -0.0280484 0.00616056 272.79 
-5.49508e-06 -1.69631e-05 2.68464e+25 -0.187322 -0.00888249 272.84 
-3.58375e-06 -1.69631e-05 2.68543e+25 -0.155077 0.0444449 272.845 
-1.67242e-06 -1.69631e-05 2.68489e+25 -0.205678 -0.00848848 272.818 
-1.69631e-05 -1.64852e-05 2.68384e+25 -0.00176726 -0.0752238 272.847 
-1.50517e-05 -1.64852e-05 2.68761e+25 0.00462459 0.052802 272.495 
-1.31404e-05 -1.64852e-05 2.68695e+25 -0.0177849 0.0240946 272.505 
-1.12291e-05 -1.64852e-05 2.68655e+25 -0.0823667 0.0551062 272.546 
-9.31775e-06 -1.64852e-05 2.68755e+25 -0.306147 -0.036805 272.523 
-7.40642e-06 -1.64852e-05 2.6887e+25 -0.176567 -0.0363804 272.346 
-5.49508e-06 -1.64852e-05 2.68743e+25 -0.384097 0.0357463 272.416 
-3.58375e-06 -1.64852e-05 2.68741e+25 -0.409527 0.0731826 272.549 
-1.67242e-06 -1.64852e-05 2.68621e+25 -0.448103 -0.0621828 272.704 
-1.69631e-05 -1.60074e-05 2.68519e+25 -0.0267125 -0.0668179 272.759 
-1.50517e-05 -1.60074e-05 2.68869e+25 0.0530151 0.139179 272.468 
-1.31404e-05 -1.60074e-05 2.68999e+25 -0.121297 -0.0123393 272.241 
-1.12291e-05 -1.60074e-05 2.68961e+25 0.0444441 0.0385326 272.314 
-9.31775e-06 -1.60074e-05 2.68827e+25 -0.374721 -0.0667843 272.377 
-7.40642e-06 -1.60074e-05 2.69034e+25 -0.439546 -0.0381279 272.184 
-5.49508e-06 -1.60074e-05 2.68986e+25 -0.665088 0.0883724 272.196 
-3.58375e-06 -1.60074e-05 2.68853e+25 -0.746156 0.0776889 272.373 
-1.67242e-06 -1.60074e-05 2.68838e+25 -0.785978 -0.0696927 272.476 
-1.69631e-05 -1.55296e-05 2.68455e+25 -0.00824042 -0.0250821 272.831 
-1.50517e-05 -1.55296e-05 2.69082e+25 -0.0141488 0.201224 272.288 
