ITEM: TIMESTEP
130000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68152e+25 0.0598308 -0.0539629 273.045 
-1.50517e-05 -1.69631e-05 2.68269e+25 0.0194759 0.0384544 272.934 
-1.31404e-05 -1.69631e-05 2.68163e+25 -0.0082068 0.0254598 272.893 
-1.12291e-05 -1.69631e-05 2.68433e+25 -0.115038 0.00636294 272.637 
-9.31775e-06 -1.69631e-05 2.68696e+25 -0.0641995 -0.0543323 272.626 
-7.40642e-06 -1.69631e-05 2.68508e+25 -0.0421018 -0.0327981 272.772 
-5.49508e-06 -1.69631e-05 2.68236e+25 -0.262643 -0.0468131 273.04 
-3.58375e-06 -1.69631e-05 2.68551e+25 0.232544 0.0603193 272.924 
-1.67242e-06 -1.69631e-05 2.68334e+25 -0.136066 0.0188384 272.805 
-1.69631e-05 -1.64852e-05 2.68608e+25 -0.0424038 -0.0175795 272.679 
-1.50517e-05 -1.64852e-05 2.69041e+25 -0.0167778 -0.000831962 272.277 
-1.31404e-05 -1.64852e-05 2.68411e+25 -0.148704 0.173608 272.628 
-1.12291e-05 -1.64852e-05 2.68396e+25 -0.113369 -0.124456 272.646 
-9.31775e-06 -1.64852e-05 2.68892e+25 -0.163786 -0.108296 272.413 
-7.40642e-06 -1.64852e-05 2.6926e+25 0.26497 -0.114707 272.156 
-5.49508e-06 -1.64852e-05 2.68356e+25 -0.0880457 0.0405095 272.627 
-3.58375e-06 -1.64852e-05 2.68955e+25 0.160476 0.142185 272.404 
-1.67242e-06 -1.64852e-05 2.68533e+25 -0.260075 0.109968 272.791 
-1.69631e-05 -1.60074e-05 2.68839e+25 -0.00359822 0.00910357 272.541 
-1.50517e-05 -1.60074e-05 2.69019e+25 -0.0317769 0.0219166 272.157 
-1.31404e-05 -1.60074e-05 2.68852e+25 -0.156831 0.225728 272.434 
-1.12291e-05 -1.60074e-05 2.68904e+25 -0.156588 -0.283049 272.331 
-9.31775e-06 -1.60074e-05 2.68583e+25 -0.159593 -0.0386912 272.486 
-7.40642e-06 -1.60074e-05 2.69194e+25 -0.0501292 -0.156215 271.898 
-5.49508e-06 -1.60074e-05 2.68801e+25 -0.199127 -0.153209 272.386 
-3.58375e-06 -1.60074e-05 2.69126e+25 0.0474444 0.0746831 272.289 
-1.67242e-06 -1.60074e-05 2.68197e+25 -0.601091 0.161181 272.933 
-1.69631e-05 -1.55296e-05 2.68562e+25 -0.0323519 0.00799642 272.742 
-1.50517e-05 -1.55296e-05 2.69455e+25 -0.0798677 0.137198 272.047 
-1.31404e-05 -1.55296e-05 2.69024e+25 -0.107446 0.103921 272.267 
