ITEM: TIMESTEP
750000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68333e+25 0.0418335 -0.0482768 272.98 
-1.50517e-05 -1.69631e-05 2.68421e+25 -0.0174221 -0.012756 272.811 
-1.31404e-05 -1.69631e-05 2.68365e+25 -0.0125221 0.0243916 272.895 
-1.12291e-05 -1.69631e-05 2.68403e+25 -0.0369242 0.042218 272.791 
-9.31775e-06 -1.69631e-05 2.68474e+25 -0.0829894 0.00211813 272.778 
-7.40642e-06 -1.69631e-05 2.68525e+25 -0.0375624 -0.00793048 272.804 
-5.49508e-06 -1.69631e-05 2.6848e+25 -0.172175 -0.013311 272.807 
-3.58375e-06 -1.69631e-05 2.68487e+25 -0.139868 0.045009 272.874 
-1.67242e-06 -1.69631e-05 2.68451e+25 -0.230414 -0.00521057 272.83 
-1.69631e-05 -1.64852e-05 2.6839e+25 -0.00607151 -0.0655762 272.851 
-1.50517e-05 -1.64852e-05 2.68763e+25 0.0321675 0.0310495 272.482 
-1.31404e-05 -1.64852e-05 2.68671e+25 0.0133599 0.0339383 272.493 
-1.12291e-05 -1.64852e-05 2.68664e+25 -0.0503599 0.0332335 272.516 
-9.31775e-06 -1.64852e-05 2.6876e+25 -0.233165 -0.0140616 272.514 
-7.40642e-06 -1.64852e-05 2.68834e+25 -0.162265 -0.0468737 272.377 
-5.49508e-06 -1.64852e-05 2.68733e+25 -0.383772 0.0290832 272.431 
-3.58375e-06 -1.64852e-05 2.6867e+25 -0.406188 0.0901107 272.595 
-1.67242e-06 -1.64852e-05 2.68615e+25 -0.460958 -0.0527934 272.693 
-1.69631e-05 -1.60074e-05 2.68508e+25 -0.0218179 -0.0468375 272.764 
-1.50517e-05 -1.60074e-05 2.68877e+25 0.0592224 0.108996 272.446 
-1.31404e-05 -1.60074e-05 2.69053e+25 -0.0502673 0.000965145 272.189 
-1.12291e-05 -1.60074e-05 2.68971e+25 0.0894104 0.0191522 272.292 
-9.31775e-06 -1.60074e-05 2.68825e+25 -0.319591 -0.0323467 272.361 
-7.40642e-06 -1.60074e-05 2.68983e+25 -0.386302 -0.0235712 272.198 
-5.49508e-06 -1.60074e-05 2.68987e+25 -0.63858 0.0641534 272.19 
-3.58375e-06 -1.60074e-05 2.68837e+25 -0.745859 0.0957325 272.385 
-1.67242e-06 -1.60074e-05 2.6883e+25 -0.779562 -0.0570196 272.473 
-1.69631e-05 -1.55296e-05 2.68438e+25 -0.0144221 -0.00785724 272.828 
-1.50517e-05 -1.55296e-05 2.69051e+25 -0.0384741 0.156972 272.257 
