ITEM: TIMESTEP
180000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68239e+25 0.0157014 -0.039077 272.954 
-1.50517e-05 -1.69631e-05 2.68197e+25 0.0147883 0.0208333 273.011 
-1.31404e-05 -1.69631e-05 2.68147e+25 0.039124 0.0595933 272.897 
-1.12291e-05 -1.69631e-05 2.68444e+25 -0.223942 0.06466 272.668 
-9.31775e-06 -1.69631e-05 2.68482e+25 -0.153547 -0.0798587 272.726 
-7.40642e-06 -1.69631e-05 2.68396e+25 -0.044412 0.00237959 272.856 
-5.49508e-06 -1.69631e-05 2.68179e+25 -0.380613 0.0203908 273.021 
-3.58375e-06 -1.69631e-05 2.68393e+25 0.0115734 0.0148605 272.964 
-1.67242e-06 -1.69631e-05 2.68456e+25 -0.271292 -0.00815103 272.802 
-1.69631e-05 -1.64852e-05 2.68469e+25 -0.0124927 0.0115304 272.736 
-1.50517e-05 -1.64852e-05 2.68765e+25 -0.110939 -0.027355 272.429 
-1.31404e-05 -1.64852e-05 2.68422e+25 -0.021458 0.144156 272.673 
-1.12291e-05 -1.64852e-05 2.6845e+25 -0.118521 -0.0169233 272.591 
-9.31775e-06 -1.64852e-05 2.68674e+25 -0.259628 -0.181636 272.578 
-7.40642e-06 -1.64852e-05 2.69082e+25 -0.000511008 -0.0471841 272.23 
-5.49508e-06 -1.64852e-05 2.68339e+25 -0.358526 0.126016 272.664 
-3.58375e-06 -1.64852e-05 2.68865e+25 -0.190442 0.0962474 272.447 
-1.67242e-06 -1.64852e-05 2.68636e+25 -0.342744 0.0505947 272.727 
-1.69631e-05 -1.60074e-05 2.68534e+25 0.00294506 0.0237979 272.744 
-1.50517e-05 -1.60074e-05 2.68841e+25 0.00672186 -0.00791871 272.383 
-1.31404e-05 -1.60074e-05 2.68805e+25 -0.0407114 0.184581 272.503 
-1.12291e-05 -1.60074e-05 2.68776e+25 -0.077601 -0.16768 272.416 
-9.31775e-06 -1.60074e-05 2.68661e+25 -0.242708 -0.117702 272.454 
-7.40642e-06 -1.60074e-05 2.6919e+25 -0.267106 -0.0450298 271.965 
-5.49508e-06 -1.60074e-05 2.68809e+25 -0.548569 0.0461476 272.396 
-3.58375e-06 -1.60074e-05 2.6888e+25 -0.373516 -0.0101059 272.418 
-1.67242e-06 -1.60074e-05 2.68496e+25 -0.659064 0.0463177 272.73 
-1.69631e-05 -1.55296e-05 2.68381e+25 -0.0166346 0.0335923 272.866 
-1.50517e-05 -1.55296e-05 2.69161e+25 -0.0180668 0.0944076 272.259 
-1.31404e-05 -1.55296e-05 2.68827e+25 -0.139091 0.0910665 272.392 
