ITEM: TIMESTEP
430000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.6829e+25 0.0530607 -0.0510249 272.997 
-1.50517e-05 -1.69631e-05 2.68467e+25 -0.0594932 0.0294426 272.778 
-1.31404e-05 -1.69631e-05 2.68418e+25 -0.038508 0.0218332 272.84 
-1.12291e-05 -1.69631e-05 2.68478e+25 -0.128248 0.0427871 272.755 
-9.31775e-06 -1.69631e-05 2.68549e+25 -0.142125 -0.0444682 272.779 
-7.40642e-06 -1.69631e-05 2.68605e+25 -0.0599855 0.0031345 272.772 
-5.49508e-06 -1.69631e-05 2.68472e+25 -0.269335 -0.00771955 272.896 
-3.58375e-06 -1.69631e-05 2.68636e+25 -0.101936 0.0133655 272.827 
-1.67242e-06 -1.69631e-05 2.68456e+25 -0.148737 0.00727783 272.858 
-1.69631e-05 -1.64852e-05 2.68373e+25 0.0284405 -0.109199 272.822 
-1.50517e-05 -1.64852e-05 2.68919e+25 -0.0511427 0.105499 272.415 
-1.31404e-05 -1.64852e-05 2.68771e+25 -0.113362 0.0563973 272.397 
-1.12291e-05 -1.64852e-05 2.68689e+25 -0.0663194 0.0231998 272.534 
-9.31775e-06 -1.64852e-05 2.68746e+25 -0.269779 -0.101576 272.58 
-7.40642e-06 -1.64852e-05 2.68925e+25 -0.166675 -0.0342798 272.303 
-5.49508e-06 -1.64852e-05 2.6873e+25 -0.371662 0.0256309 272.451 
-3.58375e-06 -1.64852e-05 2.68799e+25 -0.28005 0.0394132 272.532 
-1.67242e-06 -1.64852e-05 2.68635e+25 -0.254625 0.0123828 272.711 
-1.69631e-05 -1.60074e-05 2.68624e+25 -0.0399851 -0.106319 272.674 
-1.50517e-05 -1.60074e-05 2.68998e+25 0.0260712 0.219898 272.346 
-1.31404e-05 -1.60074e-05 2.69039e+25 -0.162936 0.0721678 272.285 
-1.12291e-05 -1.60074e-05 2.6893e+25 0.0811496 -0.00981806 272.362 
-9.31775e-06 -1.60074e-05 2.68857e+25 -0.283341 -0.104502 272.373 
-7.40642e-06 -1.60074e-05 2.69156e+25 -0.364 -0.0654795 272.106 
-5.49508e-06 -1.60074e-05 2.69126e+25 -0.636006 0.106524 272.164 
-3.58375e-06 -1.60074e-05 2.68903e+25 -0.568191 -0.0157483 272.353 
-1.67242e-06 -1.60074e-05 2.6872e+25 -0.554798 -0.0228921 272.577 
-1.69631e-05 -1.55296e-05 2.6862e+25 -0.0425799 -0.0465623 272.688 
-1.50517e-05 -1.55296e-05 2.69196e+25 0.00779229 0.306297 272.237 
-1.31404e-05 -1.55296e-05 2.68998e+25 -0.164996 0.0218629 272.327 
