ITEM: TIMESTEP
410000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68269e+25 0.050266 -0.0564309 273.001 
-1.50517e-05 -1.69631e-05 2.68446e+25 -0.0706391 0.0150727 272.775 
-1.31404e-05 -1.69631e-05 2.68404e+25 -0.0402237 0.0244578 272.831 
-1.12291e-05 -1.69631e-05 2.68466e+25 -0.111503 0.0356784 272.751 
-9.31775e-06 -1.69631e-05 2.68561e+25 -0.158075 -0.0340325 272.769 
-7.40642e-06 -1.69631e-05 2.68579e+25 -0.0503503 0.00157638 272.78 
-5.49508e-06 -1.69631e-05 2.68478e+25 -0.270917 -0.0015329 272.886 
-3.58375e-06 -1.69631e-05 2.68586e+25 -0.113039 0.0197564 272.857 
-1.67242e-06 -1.69631e-05 2.68491e+25 -0.167091 0.0153061 272.841 
-1.69631e-05 -1.64852e-05 2.68365e+25 0.0310244 -0.10747 272.836 
-1.50517e-05 -1.64852e-05 2.68909e+25 -0.0464907 0.0879633 272.433 
-1.31404e-05 -1.64852e-05 2.68768e+25 -0.143113 0.0736686 272.379 
-1.12291e-05 -1.64852e-05 2.68698e+25 -0.080546 -0.00285759 272.516 
-9.31775e-06 -1.64852e-05 2.68764e+25 -0.299652 -0.0920756 272.572 
-7.40642e-06 -1.64852e-05 2.68925e+25 -0.162319 -0.057799 272.318 
-5.49508e-06 -1.64852e-05 2.68725e+25 -0.394961 0.0322734 272.452 
-3.58375e-06 -1.64852e-05 2.68778e+25 -0.319485 0.0448239 272.54 
-1.67242e-06 -1.64852e-05 2.68664e+25 -0.284482 0.00467049 272.695 
-1.69631e-05 -1.60074e-05 2.68627e+25 -0.0360198 -0.110654 272.696 
-1.50517e-05 -1.60074e-05 2.68971e+25 0.0398015 0.22115 272.365 
-1.31404e-05 -1.60074e-05 2.69057e+25 -0.217432 0.104613 272.261 
-1.12291e-05 -1.60074e-05 2.68942e+25 0.0301159 -0.0615767 272.353 
-9.31775e-06 -1.60074e-05 2.6889e+25 -0.287095 -0.0992192 272.35 
-7.40642e-06 -1.60074e-05 2.69184e+25 -0.36909 -0.0925562 272.09 
-5.49508e-06 -1.60074e-05 2.69088e+25 -0.668858 0.111309 272.201 
-3.58375e-06 -1.60074e-05 2.68908e+25 -0.581946 -0.00633786 272.347 
-1.67242e-06 -1.60074e-05 2.68727e+25 -0.617511 -0.052329 272.56 
-1.69631e-05 -1.55296e-05 2.68555e+25 -0.0440381 -0.0510655 272.732 
-1.50517e-05 -1.55296e-05 2.69179e+25 0.0387165 0.332811 272.248 
