ITEM: TIMESTEP
290000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68179e+25 0.0362864 -0.0467879 272.98 
-1.50517e-05 -1.69631e-05 2.68322e+25 0.018413 0.0140071 272.878 
-1.31404e-05 -1.69631e-05 2.68348e+25 -0.0597534 0.0453984 272.814 
-1.12291e-05 -1.69631e-05 2.68533e+25 -0.181987 0.0627243 272.673 
-9.31775e-06 -1.69631e-05 2.68513e+25 -0.117884 -0.0264785 272.729 
-7.40642e-06 -1.69631e-05 2.68437e+25 -0.0339224 -0.0178678 272.814 
-5.49508e-06 -1.69631e-05 2.6829e+25 -0.231217 0.0390067 272.967 
-3.58375e-06 -1.69631e-05 2.68472e+25 -0.0407005 -0.000455931 272.972 
-1.67242e-06 -1.69631e-05 2.68373e+25 -0.166314 0.0115387 272.838 
-1.69631e-05 -1.64852e-05 2.68433e+25 0.0124913 -0.0614093 272.826 
-1.50517e-05 -1.64852e-05 2.68841e+25 -0.0437589 0.00174114 272.434 
-1.31404e-05 -1.64852e-05 2.68663e+25 -0.101396 0.0841537 272.455 
-1.12291e-05 -1.64852e-05 2.68688e+25 -0.0601907 -0.0031521 272.464 
-9.31775e-06 -1.64852e-05 2.68704e+25 -0.238209 -0.0667082 272.586 
-7.40642e-06 -1.64852e-05 2.68853e+25 -0.126637 -0.0775257 272.336 
-5.49508e-06 -1.64852e-05 2.6856e+25 -0.294143 0.0993433 272.487 
-3.58375e-06 -1.64852e-05 2.68684e+25 -0.221106 0.0929457 272.562 
-1.67242e-06 -1.64852e-05 2.68573e+25 -0.262682 0.0300617 272.738 
-1.69631e-05 -1.60074e-05 2.6857e+25 -0.0175566 -0.0577152 272.762 
-1.50517e-05 -1.60074e-05 2.6888e+25 -0.0464652 0.148994 272.414 
-1.31404e-05 -1.60074e-05 2.69062e+25 -0.184278 0.147873 272.263 
-1.12291e-05 -1.60074e-05 2.68923e+25 -0.0325897 -0.0857736 272.337 
-9.31775e-06 -1.60074e-05 2.6885e+25 -0.298313 -0.0912602 272.384 
-7.40642e-06 -1.60074e-05 2.69107e+25 -0.377122 -0.0655642 272.103 
-5.49508e-06 -1.60074e-05 2.69023e+25 -0.555748 0.0469629 272.204 
-3.58375e-06 -1.60074e-05 2.68856e+25 -0.427881 0.0153349 272.441 
-1.67242e-06 -1.60074e-05 2.68478e+25 -0.486681 -0.00764345 272.75 
-1.69631e-05 -1.55296e-05 2.68429e+25 -0.0445833 -0.00219311 272.785 
-1.50517e-05 -1.55296e-05 2.69212e+25 -0.132448 0.265041 272.16 
