ITEM: TIMESTEP
390000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.6826e+25 0.0441827 -0.0539102 273 
-1.50517e-05 -1.69631e-05 2.68427e+25 -0.0824155 0.0151925 272.803 
-1.31404e-05 -1.69631e-05 2.68357e+25 -0.0591905 0.0212348 272.839 
-1.12291e-05 -1.69631e-05 2.68481e+25 -0.108207 0.0435395 272.728 
-9.31775e-06 -1.69631e-05 2.68532e+25 -0.150206 -0.0136467 272.778 
-7.40642e-06 -1.69631e-05 2.68571e+25 -0.0602682 -0.00848883 272.797 
-5.49508e-06 -1.69631e-05 2.68425e+25 -0.268542 0.0116033 272.93 
-3.58375e-06 -1.69631e-05 2.68559e+25 -0.120258 0.0139628 272.89 
-1.67242e-06 -1.69631e-05 2.68497e+25 -0.167975 0.0231115 272.832 
-1.69631e-05 -1.64852e-05 2.68348e+25 0.0139818 -0.0849651 272.851 
-1.50517e-05 -1.64852e-05 2.68895e+25 -0.0393051 0.071829 272.449 
-1.31404e-05 -1.64852e-05 2.68739e+25 -0.154885 0.0837755 272.408 
-1.12291e-05 -1.64852e-05 2.68702e+25 -0.0644929 -0.00212595 272.513 
-9.31775e-06 -1.64852e-05 2.68773e+25 -0.303991 -0.0436734 272.548 
-7.40642e-06 -1.64852e-05 2.68917e+25 -0.173344 -0.0791701 272.339 
-5.49508e-06 -1.64852e-05 2.68681e+25 -0.37194 0.0543279 272.472 
-3.58375e-06 -1.64852e-05 2.68763e+25 -0.317591 0.0604594 272.562 
-1.67242e-06 -1.64852e-05 2.68651e+25 -0.248266 0.0104009 272.702 
-1.69631e-05 -1.60074e-05 2.68632e+25 -0.0338533 -0.0720169 272.703 
-1.50517e-05 -1.60074e-05 2.68958e+25 -0.00516519 0.216139 272.371 
-1.31404e-05 -1.60074e-05 2.69052e+25 -0.2134 0.0953154 272.282 
-1.12291e-05 -1.60074e-05 2.68916e+25 0.0199987 -0.0738776 272.377 
-9.31775e-06 -1.60074e-05 2.68913e+25 -0.272151 -0.0443592 272.332 
-7.40642e-06 -1.60074e-05 2.6916e+25 -0.37824 -0.0992836 272.114 
-5.49508e-06 -1.60074e-05 2.69105e+25 -0.663482 0.125304 272.188 
-3.58375e-06 -1.60074e-05 2.68868e+25 -0.586373 -0.0165126 272.398 
-1.67242e-06 -1.60074e-05 2.68681e+25 -0.564082 -0.0448585 272.595 
-1.69631e-05 -1.55296e-05 2.68563e+25 -0.0391217 -0.0115129 272.724 
-1.50517e-05 -1.55296e-05 2.69193e+25 -0.0457545 0.337057 272.195 
