ITEM: TIMESTEP
810000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68322e+25 0.0337659 -0.0333136 272.983 
-1.50517e-05 -1.69631e-05 2.684e+25 0.00114278 -0.0175958 272.806 
-1.31404e-05 -1.69631e-05 2.68362e+25 0.00760265 0.0274599 272.884 
-1.12291e-05 -1.69631e-05 2.68361e+25 -0.0493121 0.045614 272.819 
-9.31775e-06 -1.69631e-05 2.68451e+25 -0.110215 0.00561909 272.794 
-7.40642e-06 -1.69631e-05 2.68517e+25 -0.0629493 -0.0231021 272.808 
-5.49508e-06 -1.69631e-05 2.6847e+25 -0.160748 -0.00885105 272.822 
-3.58375e-06 -1.69631e-05 2.68503e+25 -0.146393 0.0270959 272.846 
-1.67242e-06 -1.69631e-05 2.68463e+25 -0.216808 -0.01064 272.83 
-1.69631e-05 -1.64852e-05 2.6841e+25 -0.0032585 -0.0450364 272.822 
-1.50517e-05 -1.64852e-05 2.68739e+25 0.0371134 0.0118207 272.505 
-1.31404e-05 -1.64852e-05 2.68655e+25 0.0371582 0.0495614 272.494 
-1.12291e-05 -1.64852e-05 2.68614e+25 -0.0344994 0.0331343 272.531 
-9.31775e-06 -1.64852e-05 2.68773e+25 -0.248808 -0.0068147 272.482 
-7.40642e-06 -1.64852e-05 2.68793e+25 -0.1988 -0.0748159 272.404 
-5.49508e-06 -1.64852e-05 2.68739e+25 -0.405752 0.0227028 272.441 
-3.58375e-06 -1.64852e-05 2.68672e+25 -0.426911 0.0808012 272.591 
-1.67242e-06 -1.64852e-05 2.68632e+25 -0.452906 -0.0506018 272.676 
-1.69631e-05 -1.60074e-05 2.68512e+25 -0.0151477 -0.0405907 272.746 
-1.50517e-05 -1.60074e-05 2.68849e+25 0.0841332 0.0792419 272.472 
-1.31404e-05 -1.60074e-05 2.69025e+25 -0.00936343 0.0312017 272.221 
-1.12291e-05 -1.60074e-05 2.68959e+25 0.118238 0.0140776 272.294 
-9.31775e-06 -1.60074e-05 2.68833e+25 -0.334169 0.00364717 272.357 
-7.40642e-06 -1.60074e-05 2.68973e+25 -0.409974 -0.053946 272.2 
-5.49508e-06 -1.60074e-05 2.69004e+25 -0.685392 0.0469145 272.207 
-3.58375e-06 -1.60074e-05 2.68826e+25 -0.763401 0.0971108 272.404 
-1.67242e-06 -1.60074e-05 2.68861e+25 -0.75442 -0.0629402 272.426 
-1.69631e-05 -1.55296e-05 2.68426e+25 -0.0124255 -0.0107136 272.823 
-1.50517e-05 -1.55296e-05 2.69011e+25 0.00207205 0.107994 272.285 
