ITEM: TIMESTEP
800000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.6833e+25 0.0330908 -0.0348061 272.978 
-1.50517e-05 -1.69631e-05 2.68389e+25 -0.00322235 -0.0150067 272.81 
-1.31404e-05 -1.69631e-05 2.68361e+25 0.00550388 0.0287042 272.884 
-1.12291e-05 -1.69631e-05 2.68377e+25 -0.0503221 0.0455906 272.809 
-9.31775e-06 -1.69631e-05 2.6845e+25 -0.106436 0.00269418 272.793 
-7.40642e-06 -1.69631e-05 2.68512e+25 -0.053694 -0.0219344 272.807 
-5.49508e-06 -1.69631e-05 2.68457e+25 -0.166344 -0.00669381 272.829 
-3.58375e-06 -1.69631e-05 2.68498e+25 -0.148223 0.033188 272.852 
-1.67242e-06 -1.69631e-05 2.68474e+25 -0.222586 -0.0106334 272.823 
-1.69631e-05 -1.64852e-05 2.684e+25 -0.00336918 -0.0472252 272.827 
-1.50517e-05 -1.64852e-05 2.68736e+25 0.0389433 0.0235229 272.507 
-1.31404e-05 -1.64852e-05 2.68655e+25 0.0317227 0.0510194 272.498 
-1.12291e-05 -1.64852e-05 2.68619e+25 -0.0461528 0.0344632 272.527 
-9.31775e-06 -1.64852e-05 2.68761e+25 -0.24677 -0.00879242 272.485 
-7.40642e-06 -1.64852e-05 2.68789e+25 -0.190942 -0.0688878 272.399 
-5.49508e-06 -1.64852e-05 2.68739e+25 -0.397185 0.0200301 272.435 
-3.58375e-06 -1.64852e-05 2.6867e+25 -0.423743 0.086138 272.59 
-1.67242e-06 -1.64852e-05 2.68622e+25 -0.465935 -0.0563746 272.68 
-1.69631e-05 -1.60074e-05 2.68506e+25 -0.0126823 -0.0438597 272.749 
-1.50517e-05 -1.60074e-05 2.68825e+25 0.0836322 0.0898219 272.489 
-1.31404e-05 -1.60074e-05 2.69024e+25 -0.0174647 0.0317598 272.22 
-1.12291e-05 -1.60074e-05 2.68953e+25 0.10938 0.0173387 272.293 
-9.31775e-06 -1.60074e-05 2.68809e+25 -0.330636 -0.00502441 272.368 
-7.40642e-06 -1.60074e-05 2.68974e+25 -0.409346 -0.0500962 272.201 
-5.49508e-06 -1.60074e-05 2.69006e+25 -0.653783 0.0354866 272.191 
-3.58375e-06 -1.60074e-05 2.68832e+25 -0.752632 0.115899 272.391 
-1.67242e-06 -1.60074e-05 2.6885e+25 -0.766004 -0.0648754 272.439 
-1.69631e-05 -1.55296e-05 2.68413e+25 -0.0130547 -0.0149096 272.827 
-1.50517e-05 -1.55296e-05 2.68988e+25 -0.0116635 0.112701 272.307 
