ITEM: TIMESTEP
660000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68366e+25 0.0555385 -0.0606273 272.944 
-1.50517e-05 -1.69631e-05 2.6846e+25 -0.0597717 -0.00384687 272.796 
-1.31404e-05 -1.69631e-05 2.68377e+25 0.00370657 0.0201398 272.885 
-1.12291e-05 -1.69631e-05 2.68391e+25 -0.0524925 0.0456165 272.815 
-9.31775e-06 -1.69631e-05 2.68469e+25 -0.110365 -0.00047408 272.802 
-7.40642e-06 -1.69631e-05 2.68607e+25 -0.038071 0.00885056 272.761 
-5.49508e-06 -1.69631e-05 2.68476e+25 -0.194447 -0.00597062 272.833 
-3.58375e-06 -1.69631e-05 2.68527e+25 -0.163979 0.0447722 272.856 
-1.67242e-06 -1.69631e-05 2.68478e+25 -0.214042 -0.00932798 272.839 
-1.69631e-05 -1.64852e-05 2.68405e+25 -0.00153731 -0.0834286 272.826 
-1.50517e-05 -1.64852e-05 2.68752e+25 0.000943073 0.037488 272.493 
-1.31404e-05 -1.64852e-05 2.68684e+25 -0.0129425 0.0326198 272.501 
-1.12291e-05 -1.64852e-05 2.68636e+25 -0.0854449 0.0620156 272.57 
-9.31775e-06 -1.64852e-05 2.68741e+25 -0.316365 -0.0539933 272.522 
-7.40642e-06 -1.64852e-05 2.68882e+25 -0.186301 -0.0244019 272.343 
-5.49508e-06 -1.64852e-05 2.68767e+25 -0.396097 0.0331078 272.387 
-3.58375e-06 -1.64852e-05 2.6873e+25 -0.423511 0.0847096 272.548 
-1.67242e-06 -1.64852e-05 2.68606e+25 -0.432576 -0.059185 272.727 
-1.69631e-05 -1.60074e-05 2.68527e+25 -0.0331958 -0.0692904 272.736 
-1.50517e-05 -1.60074e-05 2.68878e+25 0.037664 0.136954 272.453 
-1.31404e-05 -1.60074e-05 2.68989e+25 -0.126904 -0.0140941 272.246 
-1.12291e-05 -1.60074e-05 2.68938e+25 0.038724 0.0516431 272.335 
-9.31775e-06 -1.60074e-05 2.68813e+25 -0.395877 -0.0744206 272.384 
-7.40642e-06 -1.60074e-05 2.69049e+25 -0.453378 -0.0352462 272.172 
-5.49508e-06 -1.60074e-05 2.69022e+25 -0.685353 0.0819576 272.168 
-3.58375e-06 -1.60074e-05 2.68864e+25 -0.731066 0.0778672 272.365 
-1.67242e-06 -1.60074e-05 2.68806e+25 -0.763974 -0.0616962 272.498 
-1.69631e-05 -1.55296e-05 2.68484e+25 -0.00659021 -0.0233512 272.81 
-1.50517e-05 -1.55296e-05 2.69085e+25 -0.0486302 0.213564 272.285 
