ITEM: TIMESTEP
580000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68342e+25 0.0614505 -0.0635299 272.969 
-1.50517e-05 -1.69631e-05 2.68505e+25 -0.055493 0.00579013 272.758 
-1.31404e-05 -1.69631e-05 2.68424e+25 -0.016464 0.0179738 272.881 
-1.12291e-05 -1.69631e-05 2.68398e+25 -0.0263654 0.0556056 272.833 
-9.31775e-06 -1.69631e-05 2.68488e+25 -0.132689 -0.0173953 272.794 
-7.40642e-06 -1.69631e-05 2.68617e+25 -0.0446975 -0.00548077 272.758 
-5.49508e-06 -1.69631e-05 2.68451e+25 -0.201907 -0.0102119 272.851 
-3.58375e-06 -1.69631e-05 2.68597e+25 -0.126253 0.040614 272.806 
-1.67242e-06 -1.69631e-05 2.68518e+25 -0.20355 -0.013098 272.796 
-1.69631e-05 -1.64852e-05 2.68355e+25 0.0066141 -0.104541 272.831 
-1.50517e-05 -1.64852e-05 2.68856e+25 -0.00148222 0.055681 272.431 
-1.31404e-05 -1.64852e-05 2.68724e+25 -0.00806248 0.0371468 272.473 
-1.12291e-05 -1.64852e-05 2.68615e+25 -0.029162 0.0767913 272.602 
-9.31775e-06 -1.64852e-05 2.68744e+25 -0.320062 -0.0728316 272.524 
-7.40642e-06 -1.64852e-05 2.68859e+25 -0.149997 -0.0567903 272.37 
-5.49508e-06 -1.64852e-05 2.68755e+25 -0.321444 0.0275973 272.42 
-3.58375e-06 -1.64852e-05 2.68783e+25 -0.340715 0.0706704 272.501 
-1.67242e-06 -1.64852e-05 2.68665e+25 -0.357297 -0.0532006 272.685 
-1.69631e-05 -1.60074e-05 2.68565e+25 -0.0448513 -0.0737193 272.724 
-1.50517e-05 -1.60074e-05 2.68927e+25 0.0806132 0.160485 272.429 
-1.31404e-05 -1.60074e-05 2.68989e+25 -0.0428926 -0.00579229 272.239 
-1.12291e-05 -1.60074e-05 2.68901e+25 0.0652506 0.0603601 272.361 
-9.31775e-06 -1.60074e-05 2.68779e+25 -0.367044 -0.0934579 272.429 
-7.40642e-06 -1.60074e-05 2.69103e+25 -0.385511 -0.0698598 272.153 
-5.49508e-06 -1.60074e-05 2.69045e+25 -0.574113 0.104336 272.188 
-3.58375e-06 -1.60074e-05 2.68898e+25 -0.651284 0.0686948 272.339 
-1.67242e-06 -1.60074e-05 2.68821e+25 -0.676491 -0.0531014 272.463 
-1.69631e-05 -1.55296e-05 2.68538e+25 -0.0147034 -0.0178271 272.775 
-1.50517e-05 -1.55296e-05 2.69125e+25 0.0646961 0.219435 272.257 
