ITEM: TIMESTEP
120000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68063e+25 0.033936 -0.0307047 273.119 
-1.50517e-05 -1.69631e-05 2.68337e+25 -0.0286384 0.0436519 272.943 
-1.31404e-05 -1.69631e-05 2.68108e+25 -0.00145824 0.0441335 272.908 
-1.12291e-05 -1.69631e-05 2.68441e+25 -0.153845 0.0184734 272.593 
-9.31775e-06 -1.69631e-05 2.68598e+25 -0.128517 -0.0611825 272.666 
-7.40642e-06 -1.69631e-05 2.6844e+25 -0.0280044 -0.033929 272.769 
-5.49508e-06 -1.69631e-05 2.68158e+25 -0.28965 -0.0346846 273.081 
-3.58375e-06 -1.69631e-05 2.6853e+25 0.199904 0.026457 272.89 
-1.67242e-06 -1.69631e-05 2.68287e+25 -0.18868 0.0141154 272.82 
-1.69631e-05 -1.64852e-05 2.68548e+25 -0.0310529 0.0427158 272.697 
-1.50517e-05 -1.64852e-05 2.68992e+25 -0.141096 0.0213932 272.273 
-1.31404e-05 -1.64852e-05 2.68389e+25 -0.205043 0.207323 272.613 
-1.12291e-05 -1.64852e-05 2.68578e+25 -0.195857 -0.0933566 272.53 
-9.31775e-06 -1.64852e-05 2.68875e+25 -0.329965 -0.0873963 272.449 
-7.40642e-06 -1.64852e-05 2.6914e+25 0.251923 -0.0945324 272.226 
-5.49508e-06 -1.64852e-05 2.68262e+25 -0.159456 0.0526843 272.688 
-3.58375e-06 -1.64852e-05 2.68909e+25 0.200445 0.134749 272.436 
-1.67242e-06 -1.64852e-05 2.68559e+25 -0.34607 0.122973 272.771 
-1.69631e-05 -1.60074e-05 2.68847e+25 -0.0235383 0.0678964 272.531 
-1.50517e-05 -1.60074e-05 2.69081e+25 -0.0919338 0.0735353 272.093 
-1.31404e-05 -1.60074e-05 2.68982e+25 -0.324615 0.300554 272.322 
-1.12291e-05 -1.60074e-05 2.68984e+25 -0.335277 -0.267514 272.228 
-9.31775e-06 -1.60074e-05 2.68545e+25 -0.289445 -0.0312006 272.504 
-7.40642e-06 -1.60074e-05 2.69163e+25 -0.0976532 -0.126872 271.934 
-5.49508e-06 -1.60074e-05 2.68827e+25 -0.293071 -0.205239 272.372 
-3.58375e-06 -1.60074e-05 2.6903e+25 0.0980497 0.119719 272.343 
-1.67242e-06 -1.60074e-05 2.68283e+25 -0.706859 0.215874 272.869 
-1.69631e-05 -1.55296e-05 2.68541e+25 -0.020255 0.0623027 272.754 
-1.50517e-05 -1.55296e-05 2.69425e+25 -0.134539 0.187927 271.959 
-1.31404e-05 -1.55296e-05 2.69136e+25 -0.295924 0.191351 272.155 
