ITEM: TIMESTEP
620000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.6836e+25 0.0618822 -0.0631769 272.949 
-1.50517e-05 -1.69631e-05 2.68471e+25 -0.0445621 0.000792822 272.782 
-1.31404e-05 -1.69631e-05 2.68431e+25 0.0104207 0.0182591 272.866 
-1.12291e-05 -1.69631e-05 2.68394e+25 -0.0186477 0.0443682 272.829 
-9.31775e-06 -1.69631e-05 2.68489e+25 -0.107403 -0.0098555 272.794 
-7.40642e-06 -1.69631e-05 2.68618e+25 -0.043374 0.00563394 272.766 
-5.49508e-06 -1.69631e-05 2.68459e+25 -0.184027 -0.0112819 272.838 
-3.58375e-06 -1.69631e-05 2.68567e+25 -0.137312 0.0468176 272.844 
-1.67242e-06 -1.69631e-05 2.68496e+25 -0.225487 -0.0151301 272.825 
-1.69631e-05 -1.64852e-05 2.684e+25 0.00415331 -0.097034 272.803 
-1.50517e-05 -1.64852e-05 2.68806e+25 0.00227593 0.0379958 272.464 
-1.31404e-05 -1.64852e-05 2.6871e+25 0.0233694 0.028168 272.472 
-1.12291e-05 -1.64852e-05 2.68618e+25 -0.0458427 0.0523337 272.592 
-9.31775e-06 -1.64852e-05 2.68745e+25 -0.308109 -0.0636396 272.514 
-7.40642e-06 -1.64852e-05 2.6884e+25 -0.168431 -0.0358911 272.389 
-5.49508e-06 -1.64852e-05 2.68781e+25 -0.347551 0.0276926 272.394 
-3.58375e-06 -1.64852e-05 2.68744e+25 -0.368623 0.0911959 272.532 
-1.67242e-06 -1.64852e-05 2.68629e+25 -0.439582 -0.0640202 272.718 
-1.69631e-05 -1.60074e-05 2.68556e+25 -0.0381905 -0.0777221 272.714 
-1.50517e-05 -1.60074e-05 2.68929e+25 0.0853705 0.138783 272.421 
-1.31404e-05 -1.60074e-05 2.69005e+25 -0.0503929 -0.0181972 272.217 
-1.12291e-05 -1.60074e-05 2.68924e+25 0.057448 0.061678 272.338 
-9.31775e-06 -1.60074e-05 2.68788e+25 -0.375293 -0.0905425 272.407 
-7.40642e-06 -1.60074e-05 2.69059e+25 -0.438487 -0.0459709 272.191 
-5.49508e-06 -1.60074e-05 2.69041e+25 -0.631332 0.0875099 272.181 
-3.58375e-06 -1.60074e-05 2.68884e+25 -0.682989 0.0959429 272.351 
-1.67242e-06 -1.60074e-05 2.68803e+25 -0.717285 -0.0779761 272.504 
-1.69631e-05 -1.55296e-05 2.68507e+25 -0.0128589 -0.0307655 272.784 
-1.50517e-05 -1.55296e-05 2.69131e+25 0.00777921 0.197824 272.249 
