ITEM: TIMESTEP
550000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68347e+25 0.0654513 -0.0688876 272.964 
-1.50517e-05 -1.69631e-05 2.68492e+25 -0.0468728 0.0152426 272.759 
-1.31404e-05 -1.69631e-05 2.68394e+25 -0.00807384 0.0303216 272.886 
-1.12291e-05 -1.69631e-05 2.68413e+25 -0.0143512 0.0423992 272.81 
-9.31775e-06 -1.69631e-05 2.68479e+25 -0.147435 -0.0306217 272.785 
-7.40642e-06 -1.69631e-05 2.68607e+25 -0.0611443 -0.0108601 272.749 
-5.49508e-06 -1.69631e-05 2.6847e+25 -0.214443 -0.00493358 272.832 
-3.58375e-06 -1.69631e-05 2.68589e+25 -0.12243 0.0262687 272.818 
-1.67242e-06 -1.69631e-05 2.68495e+25 -0.202599 -0.00802258 272.802 
-1.69631e-05 -1.64852e-05 2.6839e+25 0.00709615 -0.113546 272.807 
-1.50517e-05 -1.64852e-05 2.68824e+25 0.00275418 0.0583877 272.43 
-1.31404e-05 -1.64852e-05 2.68734e+25 -0.0179617 0.045832 272.459 
-1.12291e-05 -1.64852e-05 2.68622e+25 -0.0207013 0.046104 272.584 
-9.31775e-06 -1.64852e-05 2.68751e+25 -0.31079 -0.0934668 272.52 
-7.40642e-06 -1.64852e-05 2.68852e+25 -0.156992 -0.0623682 272.386 
-5.49508e-06 -1.64852e-05 2.68773e+25 -0.371729 0.0465121 272.387 
-3.58375e-06 -1.64852e-05 2.68737e+25 -0.337099 0.0474197 272.531 
-1.67242e-06 -1.64852e-05 2.68653e+25 -0.326838 -0.0387966 272.668 
-1.69631e-05 -1.60074e-05 2.68552e+25 -0.0514906 -0.0770081 272.731 
-1.50517e-05 -1.60074e-05 2.68948e+25 0.0902674 0.146295 272.406 
-1.31404e-05 -1.60074e-05 2.69028e+25 -0.0628057 0.0116928 272.221 
-1.12291e-05 -1.60074e-05 2.68895e+25 0.0412907 0.0313819 272.374 
-9.31775e-06 -1.60074e-05 2.68797e+25 -0.326351 -0.101376 272.415 
-7.40642e-06 -1.60074e-05 2.69068e+25 -0.358305 -0.081808 272.185 
-5.49508e-06 -1.60074e-05 2.69087e+25 -0.584559 0.132463 272.153 
-3.58375e-06 -1.60074e-05 2.68882e+25 -0.643426 0.0315486 272.346 
-1.67242e-06 -1.60074e-05 2.68781e+25 -0.664106 -0.0394984 272.491 
-1.69631e-05 -1.55296e-05 2.68534e+25 -0.0184962 -0.0185207 272.774 
-1.50517e-05 -1.55296e-05 2.69153e+25 0.0748156 0.209691 272.245 
