ITEM: TIMESTEP
830000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68306e+25 0.0349812 -0.0313533 272.986 
-1.50517e-05 -1.69631e-05 2.6838e+25 -0.00262973 -0.0177765 272.817 
-1.31404e-05 -1.69631e-05 2.68364e+25 -0.00270245 0.0320838 272.888 
-1.12291e-05 -1.69631e-05 2.68357e+25 -0.0351057 0.0412161 272.819 
-9.31775e-06 -1.69631e-05 2.68441e+25 -0.117026 0.00408031 272.804 
-7.40642e-06 -1.69631e-05 2.68504e+25 -0.0461201 -0.0227973 272.803 
-5.49508e-06 -1.69631e-05 2.68442e+25 -0.150014 -0.00718094 272.828 
-3.58375e-06 -1.69631e-05 2.68491e+25 -0.140201 0.0322605 272.857 
-1.67242e-06 -1.69631e-05 2.68448e+25 -0.217217 -0.0117334 272.833 
-1.69631e-05 -1.64852e-05 2.68406e+25 -0.0067894 -0.0456279 272.816 
-1.50517e-05 -1.64852e-05 2.6872e+25 0.0202873 0.0122838 272.516 
-1.31404e-05 -1.64852e-05 2.68648e+25 0.0178106 0.0528002 272.503 
-1.12291e-05 -1.64852e-05 2.68596e+25 -0.0131479 0.0247572 272.548 
-9.31775e-06 -1.64852e-05 2.68749e+25 -0.233928 -0.0108086 272.502 
-7.40642e-06 -1.64852e-05 2.68789e+25 -0.158613 -0.0778169 272.409 
-5.49508e-06 -1.64852e-05 2.68726e+25 -0.385385 0.0256597 272.438 
-3.58375e-06 -1.64852e-05 2.68677e+25 -0.425303 0.097005 272.588 
-1.67242e-06 -1.64852e-05 2.6862e+25 -0.469468 -0.0520222 272.678 
-1.69631e-05 -1.60074e-05 2.68517e+25 -0.017146 -0.0334623 272.746 
-1.50517e-05 -1.60074e-05 2.68842e+25 0.0560964 0.083381 272.468 
-1.31404e-05 -1.60074e-05 2.69012e+25 -0.024349 0.0163135 272.231 
-1.12291e-05 -1.60074e-05 2.68953e+25 0.122491 0.00280533 272.299 
-9.31775e-06 -1.60074e-05 2.6884e+25 -0.29071 0.00124834 272.352 
-7.40642e-06 -1.60074e-05 2.68964e+25 -0.365394 -0.0585421 272.204 
-5.49508e-06 -1.60074e-05 2.69e+25 -0.63862 0.0610426 272.213 
-3.58375e-06 -1.60074e-05 2.68843e+25 -0.741129 0.110893 272.398 
-1.67242e-06 -1.60074e-05 2.68863e+25 -0.763686 -0.0614543 272.428 
-1.69631e-05 -1.55296e-05 2.68432e+25 -0.0148349 5.36806e-05 272.816 
-1.50517e-05 -1.55296e-05 2.69018e+25 -0.00703606 0.11725 272.273 
