ITEM: TIMESTEP
190000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68234e+25 0.0273169 -0.0450484 272.983 
-1.50517e-05 -1.69631e-05 2.68214e+25 0.0245974 0.0305604 272.996 
-1.31404e-05 -1.69631e-05 2.6821e+25 0.00655643 0.0213801 272.867 
-1.12291e-05 -1.69631e-05 2.68396e+25 -0.206281 0.0498429 272.7 
-9.31775e-06 -1.69631e-05 2.68443e+25 -0.130765 -0.0741997 272.741 
-7.40642e-06 -1.69631e-05 2.68384e+25 -0.0950271 0.00244797 272.871 
-5.49508e-06 -1.69631e-05 2.6821e+25 -0.398981 0.0265648 272.978 
-3.58375e-06 -1.69631e-05 2.68426e+25 -0.0509373 0.0294182 272.931 
-1.67242e-06 -1.69631e-05 2.6839e+25 -0.243613 -0.00831482 272.843 
-1.69631e-05 -1.64852e-05 2.68463e+25 -0.0292182 0.0229178 272.758 
-1.50517e-05 -1.64852e-05 2.68785e+25 -0.0606876 -0.0287747 272.435 
-1.31404e-05 -1.64852e-05 2.68479e+25 -0.00101709 0.0797549 272.611 
-1.12291e-05 -1.64852e-05 2.68458e+25 -0.0944814 -0.0564803 272.597 
-9.31775e-06 -1.64852e-05 2.68668e+25 -0.302223 -0.153038 272.605 
-7.40642e-06 -1.64852e-05 2.69013e+25 -0.0859809 -0.0304757 272.257 
-5.49508e-06 -1.64852e-05 2.6842e+25 -0.424669 0.127283 272.594 
-3.58375e-06 -1.64852e-05 2.68905e+25 -0.244312 0.123801 272.411 
-1.67242e-06 -1.64852e-05 2.68637e+25 -0.336758 0.0453397 272.744 
-1.69631e-05 -1.60074e-05 2.68574e+25 0.0249558 0.0303199 272.732 
-1.50517e-05 -1.60074e-05 2.68887e+25 0.0105482 -0.00550952 272.36 
-1.31404e-05 -1.60074e-05 2.68882e+25 -0.0782227 0.155422 272.435 
-1.12291e-05 -1.60074e-05 2.68746e+25 -0.118987 -0.18302 272.435 
-9.31775e-06 -1.60074e-05 2.68617e+25 -0.35366 -0.0722481 272.507 
-7.40642e-06 -1.60074e-05 2.69214e+25 -0.395293 -0.0186211 271.945 
-5.49508e-06 -1.60074e-05 2.68888e+25 -0.624519 0.0409531 272.305 
-3.58375e-06 -1.60074e-05 2.68878e+25 -0.479223 -0.00378437 272.38 
-1.67242e-06 -1.60074e-05 2.68449e+25 -0.683179 0.011046 272.753 
-1.69631e-05 -1.55296e-05 2.68413e+25 -0.0202273 0.0293493 272.842 
-1.50517e-05 -1.55296e-05 2.69194e+25 0.00768019 0.0904826 272.224 
