ITEM: TIMESTEP
880000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68287e+25 0.0316964 -0.024887 273.004 
-1.50517e-05 -1.69631e-05 2.68361e+25 0.0274582 -0.0149214 272.83 
-1.31404e-05 -1.69631e-05 2.68388e+25 -0.00813955 0.0284026 272.873 
-1.12291e-05 -1.69631e-05 2.68355e+25 -0.0488722 0.036398 272.82 
-9.31775e-06 -1.69631e-05 2.68488e+25 -0.100607 0.00613404 272.779 
-7.40642e-06 -1.69631e-05 2.68518e+25 -0.0360503 -0.0233869 272.808 
-5.49508e-06 -1.69631e-05 2.68419e+25 -0.13767 -0.0127661 272.847 
-3.58375e-06 -1.69631e-05 2.68461e+25 -0.152885 0.0394814 272.875 
-1.67242e-06 -1.69631e-05 2.68436e+25 -0.230819 -0.0073252 272.846 
-1.69631e-05 -1.64852e-05 2.68414e+25 -0.00625917 -0.0395471 272.821 
-1.50517e-05 -1.64852e-05 2.6869e+25 0.0458706 0.0180664 272.536 
-1.31404e-05 -1.64852e-05 2.68648e+25 0.0155545 0.0518358 272.505 
-1.12291e-05 -1.64852e-05 2.68581e+25 -0.0328021 0.0191251 272.55 
-9.31775e-06 -1.64852e-05 2.68769e+25 -0.226385 -0.0149514 272.483 
-7.40642e-06 -1.64852e-05 2.68781e+25 -0.153878 -0.0801876 272.435 
-5.49508e-06 -1.64852e-05 2.68704e+25 -0.384185 0.0235312 272.459 
-3.58375e-06 -1.64852e-05 2.68638e+25 -0.430053 0.0936169 272.599 
-1.67242e-06 -1.64852e-05 2.68632e+25 -0.503834 -0.0550852 272.674 
-1.69631e-05 -1.60074e-05 2.68536e+25 -0.0189681 -0.0280552 272.741 
-1.50517e-05 -1.60074e-05 2.68847e+25 0.0678265 0.071803 272.463 
-1.31404e-05 -1.60074e-05 2.6902e+25 -0.0350608 0.0427736 272.242 
-1.12291e-05 -1.60074e-05 2.68948e+25 0.0845796 -0.0116196 272.327 
-9.31775e-06 -1.60074e-05 2.68886e+25 -0.300802 -0.0349351 272.319 
-7.40642e-06 -1.60074e-05 2.68976e+25 -0.390549 -0.0501203 272.209 
-5.49508e-06 -1.60074e-05 2.6898e+25 -0.680704 0.0658942 272.224 
-3.58375e-06 -1.60074e-05 2.68825e+25 -0.751088 0.104091 272.417 
-1.67242e-06 -1.60074e-05 2.68827e+25 -0.820057 -0.0606965 272.456 
-1.69631e-05 -1.55296e-05 2.68449e+25 -0.0144318 0.0111387 272.798 
-1.50517e-05 -1.55296e-05 2.69e+25 -0.00549596 0.0933063 272.269 
