ITEM: TIMESTEP
870000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68278e+25 0.0306067 -0.024505 273.006 
-1.50517e-05 -1.69631e-05 2.68354e+25 0.035886 -0.0149449 272.825 
-1.31404e-05 -1.69631e-05 2.68383e+25 -0.00133523 0.0276631 272.872 
-1.12291e-05 -1.69631e-05 2.68353e+25 -0.0476449 0.0358468 272.819 
-9.31775e-06 -1.69631e-05 2.68473e+25 -0.0947701 0.00611911 272.79 
-7.40642e-06 -1.69631e-05 2.68505e+25 -0.04333 -0.0200684 272.808 
-5.49508e-06 -1.69631e-05 2.68423e+25 -0.142687 -0.00837577 272.841 
-3.58375e-06 -1.69631e-05 2.68455e+25 -0.151042 0.0390856 272.873 
-1.67242e-06 -1.69631e-05 2.68442e+25 -0.223154 -0.00436647 272.842 
-1.69631e-05 -1.64852e-05 2.684e+25 -0.00476789 -0.040137 272.821 
-1.50517e-05 -1.64852e-05 2.68698e+25 0.0546571 0.0185499 272.533 
-1.31404e-05 -1.64852e-05 2.68644e+25 0.0305804 0.0525372 272.499 
-1.12291e-05 -1.64852e-05 2.68576e+25 -0.0176754 0.0252294 272.552 
-9.31775e-06 -1.64852e-05 2.68752e+25 -0.219085 -0.0139593 272.497 
-7.40642e-06 -1.64852e-05 2.68784e+25 -0.164535 -0.072303 272.425 
-5.49508e-06 -1.64852e-05 2.68703e+25 -0.380679 0.0317001 272.46 
-3.58375e-06 -1.64852e-05 2.68641e+25 -0.416813 0.0933071 272.595 
-1.67242e-06 -1.64852e-05 2.68633e+25 -0.489084 -0.0445165 272.665 
-1.69631e-05 -1.60074e-05 2.68526e+25 -0.01593 -0.03132 272.739 
-1.50517e-05 -1.60074e-05 2.6884e+25 0.0677463 0.0710826 272.461 
-1.31404e-05 -1.60074e-05 2.69008e+25 -0.0212387 0.0402999 272.241 
-1.12291e-05 -1.60074e-05 2.68941e+25 0.10495 0.00288615 272.327 
-9.31775e-06 -1.60074e-05 2.68866e+25 -0.298807 -0.0230229 272.327 
-7.40642e-06 -1.60074e-05 2.68973e+25 -0.40149 -0.0459565 272.209 
-5.49508e-06 -1.60074e-05 2.68975e+25 -0.676169 0.0718137 272.225 
-3.58375e-06 -1.60074e-05 2.68823e+25 -0.741414 0.100659 272.419 
-1.67242e-06 -1.60074e-05 2.68841e+25 -0.791821 -0.0500653 272.444 
-1.69631e-05 -1.55296e-05 2.68429e+25 -0.0126941 0.00408297 272.805 
-1.50517e-05 -1.55296e-05 2.68994e+25 -0.00558151 0.097041 272.262 
