ITEM: TIMESTEP
280000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68171e+25 0.0318136 -0.0504933 273.004 
-1.50517e-05 -1.69631e-05 2.68313e+25 0.0187203 0.0144362 272.885 
-1.31404e-05 -1.69631e-05 2.68338e+25 -0.0360468 0.0373532 272.834 
-1.12291e-05 -1.69631e-05 2.68484e+25 -0.191769 0.0679238 272.702 
-9.31775e-06 -1.69631e-05 2.68495e+25 -0.110877 -0.0224681 272.759 
-7.40642e-06 -1.69631e-05 2.68405e+25 -0.0408426 -0.0301985 272.832 
-5.49508e-06 -1.69631e-05 2.6829e+25 -0.205003 0.0397425 272.972 
-3.58375e-06 -1.69631e-05 2.68491e+25 -0.0390139 0.000680981 272.982 
-1.67242e-06 -1.69631e-05 2.68428e+25 -0.179192 0.0112274 272.811 
-1.69631e-05 -1.64852e-05 2.68425e+25 0.00427253 -0.0528571 272.844 
-1.50517e-05 -1.64852e-05 2.68828e+25 -0.0684545 -0.00814743 272.438 
-1.31404e-05 -1.64852e-05 2.68634e+25 -0.0737008 0.0622673 272.488 
-1.12291e-05 -1.64852e-05 2.68689e+25 -0.0627255 0.00332282 272.462 
-9.31775e-06 -1.64852e-05 2.68693e+25 -0.23294 -0.0791055 272.592 
-7.40642e-06 -1.64852e-05 2.68859e+25 -0.100795 -0.0996238 272.336 
-5.49508e-06 -1.64852e-05 2.68494e+25 -0.252122 0.0941196 272.538 
-3.58375e-06 -1.64852e-05 2.68702e+25 -0.197346 0.0998561 272.569 
-1.67242e-06 -1.64852e-05 2.6859e+25 -0.281557 0.0252057 272.719 
-1.69631e-05 -1.60074e-05 2.6853e+25 -0.0168908 -0.0361412 272.775 
-1.50517e-05 -1.60074e-05 2.68887e+25 -0.0433009 0.127841 272.429 
-1.31404e-05 -1.60074e-05 2.69e+25 -0.160943 0.117891 272.32 
-1.12291e-05 -1.60074e-05 2.68895e+25 -0.0416396 -0.0832831 272.336 
-9.31775e-06 -1.60074e-05 2.68795e+25 -0.283401 -0.0989971 272.435 
-7.40642e-06 -1.60074e-05 2.69124e+25 -0.354583 -0.100413 272.081 
-5.49508e-06 -1.60074e-05 2.68972e+25 -0.483404 0.0370794 272.258 
-3.58375e-06 -1.60074e-05 2.68875e+25 -0.381956 0.0312531 272.429 
-1.67242e-06 -1.60074e-05 2.68503e+25 -0.500747 0.00471099 272.724 
-1.69631e-05 -1.55296e-05 2.68432e+25 -0.0420261 0.0186492 272.785 
-1.50517e-05 -1.55296e-05 2.69163e+25 -0.123967 0.232059 272.208 
