ITEM: TIMESTEP
820000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.6831e+25 0.0368588 -0.0352669 272.986 
-1.50517e-05 -1.69631e-05 2.68395e+25 0.00272656 -0.0176437 272.809 
-1.31404e-05 -1.69631e-05 2.68361e+25 0.00673775 0.0272485 272.896 
-1.12291e-05 -1.69631e-05 2.68355e+25 -0.0470493 0.0465064 272.821 
-9.31775e-06 -1.69631e-05 2.68454e+25 -0.111339 0.00339236 272.797 
-7.40642e-06 -1.69631e-05 2.68515e+25 -0.0484135 -0.0207667 272.799 
-5.49508e-06 -1.69631e-05 2.68464e+25 -0.154724 -0.00584714 272.818 
-3.58375e-06 -1.69631e-05 2.68504e+25 -0.145726 0.0292613 272.849 
-1.67242e-06 -1.69631e-05 2.68457e+25 -0.214761 -0.0153914 272.83 
-1.69631e-05 -1.64852e-05 2.68412e+25 -0.00673835 -0.0494984 272.817 
-1.50517e-05 -1.64852e-05 2.68734e+25 0.0284575 0.0101192 272.506 
-1.31404e-05 -1.64852e-05 2.68646e+25 0.0305417 0.0504873 272.506 
-1.12291e-05 -1.64852e-05 2.68596e+25 -0.0298757 0.0328649 272.545 
-9.31775e-06 -1.64852e-05 2.68766e+25 -0.238443 -0.0144612 272.487 
-7.40642e-06 -1.64852e-05 2.68787e+25 -0.175143 -0.0721401 272.406 
-5.49508e-06 -1.64852e-05 2.68732e+25 -0.39319 0.0281184 272.44 
-3.58375e-06 -1.64852e-05 2.68669e+25 -0.426478 0.0847992 272.589 
-1.67242e-06 -1.64852e-05 2.68626e+25 -0.452968 -0.0583138 272.674 
-1.69631e-05 -1.60074e-05 2.68505e+25 -0.0190631 -0.0363581 272.753 
-1.50517e-05 -1.60074e-05 2.68847e+25 0.0683591 0.0769842 272.469 
-1.31404e-05 -1.60074e-05 2.6901e+25 -0.0187642 0.0321768 272.238 
-1.12291e-05 -1.60074e-05 2.68942e+25 0.112524 0.0137391 272.306 
-9.31775e-06 -1.60074e-05 2.68838e+25 -0.305636 -0.0032491 272.357 
-7.40642e-06 -1.60074e-05 2.6897e+25 -0.384171 -0.0533032 272.197 
-5.49508e-06 -1.60074e-05 2.69004e+25 -0.65092 0.0594528 272.213 
-3.58375e-06 -1.60074e-05 2.68837e+25 -0.742871 0.102091 272.396 
-1.67242e-06 -1.60074e-05 2.68865e+25 -0.753967 -0.0647628 272.423 
-1.69631e-05 -1.55296e-05 2.68425e+25 -0.0122029 -0.00324587 272.822 
-1.50517e-05 -1.55296e-05 2.6901e+25 0.00612031 0.111034 272.284 
