ITEM: TIMESTEP
650000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68375e+25 0.0592945 -0.0665231 272.946 
-1.50517e-05 -1.69631e-05 2.68468e+25 -0.0534981 -0.0027716 272.791 
-1.31404e-05 -1.69631e-05 2.68393e+25 -4.64873e-05 0.0207574 272.885 
-1.12291e-05 -1.69631e-05 2.68375e+25 -0.0462469 0.0455653 272.823 
-9.31775e-06 -1.69631e-05 2.68461e+25 -0.111233 -0.00475542 272.811 
-7.40642e-06 -1.69631e-05 2.68608e+25 -0.0304812 0.011191 272.762 
-5.49508e-06 -1.69631e-05 2.68469e+25 -0.195452 -0.0109321 272.835 
-3.58375e-06 -1.69631e-05 2.68545e+25 -0.160273 0.0445992 272.847 
-1.67242e-06 -1.69631e-05 2.68476e+25 -0.218429 -0.0116292 272.841 
-1.69631e-05 -1.64852e-05 2.68405e+25 -0.00437988 -0.0872742 272.818 
-1.50517e-05 -1.64852e-05 2.68768e+25 0.0025293 0.0367039 272.479 
-1.31404e-05 -1.64852e-05 2.68693e+25 -0.0184386 0.0324417 272.497 
-1.12291e-05 -1.64852e-05 2.68643e+25 -0.0929039 0.0563038 272.571 
-9.31775e-06 -1.64852e-05 2.68741e+25 -0.314291 -0.0564625 272.531 
-7.40642e-06 -1.64852e-05 2.68888e+25 -0.189007 -0.0263473 272.346 
-5.49508e-06 -1.64852e-05 2.68765e+25 -0.377909 0.0250798 272.391 
-3.58375e-06 -1.64852e-05 2.68734e+25 -0.417498 0.0805004 272.541 
-1.67242e-06 -1.64852e-05 2.68612e+25 -0.435749 -0.0588265 272.732 
-1.69631e-05 -1.60074e-05 2.6855e+25 -0.0353152 -0.0672462 272.721 
-1.50517e-05 -1.60074e-05 2.68896e+25 0.0354794 0.133849 272.437 
-1.31404e-05 -1.60074e-05 2.68988e+25 -0.131016 -0.0142852 272.244 
-1.12291e-05 -1.60074e-05 2.6894e+25 0.0232914 0.0449834 272.34 
-9.31775e-06 -1.60074e-05 2.6881e+25 -0.40356 -0.0808729 272.397 
-7.40642e-06 -1.60074e-05 2.69056e+25 -0.469608 -0.038875 272.175 
-5.49508e-06 -1.60074e-05 2.69037e+25 -0.684804 0.0761512 272.168 
-3.58375e-06 -1.60074e-05 2.68855e+25 -0.728572 0.0768634 272.376 
-1.67242e-06 -1.60074e-05 2.68821e+25 -0.764537 -0.0588268 272.493 
-1.69631e-05 -1.55296e-05 2.68496e+25 -0.00757656 -0.0226092 272.803 
-1.50517e-05 -1.55296e-05 2.69097e+25 -0.046706 0.210652 272.273 
