ITEM: TIMESTEP
890000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68292e+25 0.0315755 -0.0240945 273.002 
-1.50517e-05 -1.69631e-05 2.68357e+25 0.0180763 -0.0177675 272.829 
-1.31404e-05 -1.69631e-05 2.68389e+25 -0.00329669 0.026807 272.877 
-1.12291e-05 -1.69631e-05 2.68373e+25 -0.0537939 0.03574 272.81 
-9.31775e-06 -1.69631e-05 2.68479e+25 -0.10418 0.00675317 272.788 
-7.40642e-06 -1.69631e-05 2.68528e+25 -0.0402973 -0.0230358 272.796 
-5.49508e-06 -1.69631e-05 2.68418e+25 -0.148916 -0.012678 272.855 
-3.58375e-06 -1.69631e-05 2.68478e+25 -0.152763 0.0351681 272.864 
-1.67242e-06 -1.69631e-05 2.68435e+25 -0.227649 -0.00741587 272.844 
-1.69631e-05 -1.64852e-05 2.68411e+25 -0.00496237 -0.0397837 272.811 
-1.50517e-05 -1.64852e-05 2.68682e+25 0.0433804 0.0156376 272.528 
-1.31404e-05 -1.64852e-05 2.68645e+25 0.0216822 0.0484183 272.509 
-1.12291e-05 -1.64852e-05 2.68585e+25 -0.0514335 0.024033 272.549 
-9.31775e-06 -1.64852e-05 2.68751e+25 -0.230711 -0.0253494 272.5 
-7.40642e-06 -1.64852e-05 2.68798e+25 -0.164142 -0.074734 272.423 
-5.49508e-06 -1.64852e-05 2.68697e+25 -0.403712 0.0253587 272.465 
-3.58375e-06 -1.64852e-05 2.68647e+25 -0.435469 0.0858533 272.593 
-1.67242e-06 -1.64852e-05 2.68639e+25 -0.493001 -0.0521043 272.672 
-1.69631e-05 -1.60074e-05 2.68535e+25 -0.0185949 -0.0271683 272.739 
-1.50517e-05 -1.60074e-05 2.68849e+25 0.0631536 0.0690619 272.456 
-1.31404e-05 -1.60074e-05 2.69019e+25 -0.0393021 0.0412377 272.245 
-1.12291e-05 -1.60074e-05 2.68957e+25 0.0655054 -0.00535834 272.32 
-9.31775e-06 -1.60074e-05 2.68893e+25 -0.317048 -0.0469912 272.322 
-7.40642e-06 -1.60074e-05 2.69001e+25 -0.396672 -0.0381666 272.19 
-5.49508e-06 -1.60074e-05 2.68972e+25 -0.696389 0.0695451 272.228 
-3.58375e-06 -1.60074e-05 2.68822e+25 -0.753306 0.0998604 272.414 
-1.67242e-06 -1.60074e-05 2.68839e+25 -0.81872 -0.0506491 272.454 
-1.69631e-05 -1.55296e-05 2.68455e+25 -0.0164432 0.0103721 272.792 
-1.50517e-05 -1.55296e-05 2.69003e+25 -0.000325497 0.0875213 272.268 
