ITEM: TIMESTEP
200000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.682e+25 0.0261422 -0.0482989 272.987 
-1.50517e-05 -1.69631e-05 2.68186e+25 -0.00261402 0.0303625 273.001 
-1.31404e-05 -1.69631e-05 2.68225e+25 -0.0600532 0.0267786 272.859 
-1.12291e-05 -1.69631e-05 2.68448e+25 -0.252821 0.0426216 272.675 
-9.31775e-06 -1.69631e-05 2.68434e+25 -0.10859 -0.0728444 272.746 
-7.40642e-06 -1.69631e-05 2.6837e+25 -0.114598 0.0117599 272.885 
-5.49508e-06 -1.69631e-05 2.68263e+25 -0.339815 0.0167056 272.941 
-3.58375e-06 -1.69631e-05 2.68488e+25 -0.0157441 0.0256795 272.914 
-1.67242e-06 -1.69631e-05 2.68381e+25 -0.216323 -0.00993859 272.848 
-1.69631e-05 -1.64852e-05 2.68481e+25 -0.0314165 0.0130395 272.776 
-1.50517e-05 -1.64852e-05 2.68792e+25 -0.103278 -0.0189755 272.455 
-1.31404e-05 -1.64852e-05 2.68548e+25 -0.0678499 0.11733 272.576 
-1.12291e-05 -1.64852e-05 2.68529e+25 -0.186186 -0.0498027 272.536 
-9.31775e-06 -1.64852e-05 2.68689e+25 -0.258774 -0.185762 272.599 
-7.40642e-06 -1.64852e-05 2.68967e+25 -0.048373 -0.0112238 272.249 
-5.49508e-06 -1.64852e-05 2.68495e+25 -0.353639 0.111698 272.536 
-3.58375e-06 -1.64852e-05 2.68869e+25 -0.1999 0.130821 272.425 
-1.67242e-06 -1.64852e-05 2.68601e+25 -0.331967 0.0507726 272.777 
-1.69631e-05 -1.60074e-05 2.68563e+25 0.00906795 0.0294615 272.755 
-1.50517e-05 -1.60074e-05 2.68886e+25 -0.023506 0.0226353 272.399 
-1.31404e-05 -1.60074e-05 2.68885e+25 -0.0971845 0.207077 272.42 
-1.12291e-05 -1.60074e-05 2.68804e+25 -0.154807 -0.187663 272.39 
-9.31775e-06 -1.60074e-05 2.68634e+25 -0.312183 -0.132849 272.49 
-7.40642e-06 -1.60074e-05 2.69203e+25 -0.318167 0.00335566 271.958 
-5.49508e-06 -1.60074e-05 2.6895e+25 -0.550211 0.0239081 272.262 
-3.58375e-06 -1.60074e-05 2.68886e+25 -0.400388 0.0122376 272.347 
-1.67242e-06 -1.60074e-05 2.68368e+25 -0.625088 0.0486577 272.818 
-1.69631e-05 -1.55296e-05 2.68395e+25 -0.0212534 0.0513453 272.847 
-1.50517e-05 -1.55296e-05 2.6919e+25 -0.0328693 0.119494 272.239 
-1.31404e-05 -1.55296e-05 2.68922e+25 -0.186524 0.143754 272.31 
