ITEM: TIMESTEP
530000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68341e+25 0.0612903 -0.0630317 272.972 
-1.50517e-05 -1.69631e-05 2.68486e+25 -0.0368012 0.0109867 272.772 
-1.31404e-05 -1.69631e-05 2.68393e+25 0.000442976 0.0291882 272.889 
-1.12291e-05 -1.69631e-05 2.68398e+25 -0.0446434 0.0438839 272.815 
-9.31775e-06 -1.69631e-05 2.68489e+25 -0.144299 -0.0413361 272.783 
-7.40642e-06 -1.69631e-05 2.68581e+25 -0.0545143 -0.00431962 272.771 
-5.49508e-06 -1.69631e-05 2.68468e+25 -0.238264 -0.0162193 272.846 
-3.58375e-06 -1.69631e-05 2.68586e+25 -0.103133 0.0216107 272.832 
-1.67242e-06 -1.69631e-05 2.68491e+25 -0.186199 -0.00707127 272.797 
-1.69631e-05 -1.64852e-05 2.68416e+25 0.00573526 -0.109359 272.795 
-1.50517e-05 -1.64852e-05 2.68842e+25 0.0134192 0.0494134 272.43 
-1.31404e-05 -1.64852e-05 2.68737e+25 -0.00579228 0.0496278 272.455 
-1.12291e-05 -1.64852e-05 2.68627e+25 -0.0335013 0.0357118 272.576 
-9.31775e-06 -1.64852e-05 2.68755e+25 -0.289258 -0.109822 272.537 
-7.40642e-06 -1.64852e-05 2.68834e+25 -0.144443 -0.0528678 272.4 
-5.49508e-06 -1.64852e-05 2.68758e+25 -0.34716 0.0233261 272.39 
-3.58375e-06 -1.64852e-05 2.68729e+25 -0.297732 0.0424828 272.535 
-1.67242e-06 -1.64852e-05 2.68666e+25 -0.296209 -0.0375335 272.668 
-1.69631e-05 -1.60074e-05 2.68554e+25 -0.055722 -0.0643255 272.739 
-1.50517e-05 -1.60074e-05 2.68938e+25 0.118785 0.119922 272.428 
-1.31404e-05 -1.60074e-05 2.69028e+25 -0.0611819 0.0332161 272.242 
-1.12291e-05 -1.60074e-05 2.68898e+25 0.0512131 0.0237358 272.389 
-9.31775e-06 -1.60074e-05 2.68778e+25 -0.322634 -0.11516 272.423 
-7.40642e-06 -1.60074e-05 2.69046e+25 -0.367611 -0.063788 272.197 
-5.49508e-06 -1.60074e-05 2.69114e+25 -0.538201 0.10079 272.142 
-3.58375e-06 -1.60074e-05 2.6887e+25 -0.6081 0.0177581 272.364 
-1.67242e-06 -1.60074e-05 2.68773e+25 -0.612243 -0.0396347 272.503 
-1.69631e-05 -1.55296e-05 2.68507e+25 -0.0153552 -0.00679872 272.789 
-1.50517e-05 -1.55296e-05 2.69153e+25 0.102307 0.189691 272.258 
