ITEM: TIMESTEP
940000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68321e+25 0.0301219 -0.0195919 272.99 
-1.50517e-05 -1.69631e-05 2.68359e+25 0.0138733 -0.0164035 272.814 
-1.31404e-05 -1.69631e-05 2.6837e+25 -0.0115463 0.0191381 272.892 
-1.12291e-05 -1.69631e-05 2.68389e+25 -0.0593901 0.0339202 272.802 
-9.31775e-06 -1.69631e-05 2.68462e+25 -0.113108 0.00959899 272.809 
-7.40642e-06 -1.69631e-05 2.68517e+25 -0.0743244 -0.0226311 272.795 
-5.49508e-06 -1.69631e-05 2.68431e+25 -0.157417 -0.00989622 272.859 
-3.58375e-06 -1.69631e-05 2.68461e+25 -0.155309 0.025701 272.868 
-1.67242e-06 -1.69631e-05 2.68415e+25 -0.232748 -0.00972483 272.848 
-1.69631e-05 -1.64852e-05 2.68394e+25 -0.00408302 -0.0330092 272.823 
-1.50517e-05 -1.64852e-05 2.68677e+25 0.0469185 0.0166708 272.515 
-1.31404e-05 -1.64852e-05 2.68629e+25 0.0137604 0.0338073 272.516 
-1.12291e-05 -1.64852e-05 2.68578e+25 -0.0818475 0.0402763 272.555 
-9.31775e-06 -1.64852e-05 2.68729e+25 -0.258122 -0.0289334 272.527 
-7.40642e-06 -1.64852e-05 2.68807e+25 -0.192843 -0.0701306 272.421 
-5.49508e-06 -1.64852e-05 2.68701e+25 -0.418731 0.0402149 272.454 
-3.58375e-06 -1.64852e-05 2.68657e+25 -0.447959 0.0767374 272.582 
-1.67242e-06 -1.64852e-05 2.68657e+25 -0.50233 -0.0468594 272.646 
-1.69631e-05 -1.60074e-05 2.68503e+25 -0.0181263 -0.0252585 272.755 
-1.50517e-05 -1.60074e-05 2.68856e+25 0.048976 0.0875044 272.443 
-1.31404e-05 -1.60074e-05 2.68973e+25 -0.0479531 0.0376991 272.277 
-1.12291e-05 -1.60074e-05 2.68915e+25 0.0220841 0.0140033 272.349 
-9.31775e-06 -1.60074e-05 2.68824e+25 -0.359581 -0.0504555 272.375 
-7.40642e-06 -1.60074e-05 2.68973e+25 -0.432865 -0.0433526 272.197 
-5.49508e-06 -1.60074e-05 2.68967e+25 -0.682159 0.0841984 272.225 
-3.58375e-06 -1.60074e-05 2.68828e+25 -0.775266 0.088651 272.406 
-1.67242e-06 -1.60074e-05 2.68839e+25 -0.83707 -0.0407971 272.447 
-1.69631e-05 -1.55296e-05 2.68448e+25 -0.0134697 0.0143191 272.794 
-1.50517e-05 -1.55296e-05 2.69012e+25 -0.0230595 0.10757 272.244 
