TITLE = "cavity_20000"
VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
ZONE T="cavity", I=72, J=72, K=1, F=POINT
-8.3621e-06,8.8399e-06,2.6886e+25,-1.5635,8.4556,271.95
-8.3621e-06,9.3178e-06,2.689e+25,-1.4237,8.286,271.93
-8.3621e-06,9.7956e-06,2.6899e+25,-1.2297,8.1302,271.85
-8.3621e-06,1.0273e-05,2.6889e+25,-1.0704,7.8985,271.98
-8.3621e-06,1.0751e-05,2.6887e+25,-0.84433,7.6701,272.02
-8.3621e-06,1.1229e-05,2.6889e+25,-0.46645,7.319,272.03
-8.3621e-06,1.1707e-05,2.6882e+25,0.11309,6.9163,271.99
-8.3621e-06,1.2185e-05,2.6884e+25,0.8151,6.464,272.08
-8.3621e-06,1.2663e-05,2.6877e+25,1.6403,5.8931,272.09
-8.3621e-06,1.314e-05,2.6875e+25,2.9723,5.2403,272.14
-8.3621e-06,1.3618e-05,2.6875e+25,4.5269,4.5278,272.21
-8.3621e-06,1.4096e-05,2.6873e+25,6.4809,3.7553,272.25
-8.3621e-06,1.4574e-05,2.687e+25,9.1191,2.955,272.28
-8.3621e-06,1.5052e-05,2.6851e+25,12.532,2.1403,272.37
-8.3621e-06,1.553e-05,2.6844e+25,16.603,1.3712,272.55
-8.3621e-06,1.6007e-05,2.6842e+25,21.219,0.74835,272.61
-8.3621e-06,1.6485e-05,2.6839e+25,26.438,0.26527,272.71
-8.3621e-06,1.6963e-05,2.683e+25,31.488,0.027625,272.9
-7.8842e-06,-1.6963e-05,2.6853e+25,-0.15876,-0.027017,272.79
-7.8842e-06,-1.6485e-05,2.6868e+25,-0.17647,-0.047177,272.52
-7.8842e-06,-1.6007e-05,2.688e+25,-0.35658,0.056008,272.39
-7.8842e-06,-1.553e-05,2.6897e+25,-0.49931,0.15826,272.22
-7.8842e-06,-1.5052e-05,2.6904e+25,-0.77067,0.19389,272.14
-7.8842e-06,-1.4574e-05,2.6904e+25,-1.0301,0.23995,272.13
-7.8842e-06,-1.4096e-05,2.6905e+25,-1.1133,0.35016,272.09
-7.8842e-06,-1.3618e-05,2.692e+25,-1.2867,0.47727,272.07
-7.8842e-06,-1.314e-05,2.6922e+25,-1.4179,0.60772,272.02
-7.8842e-06,-1.2663e-05,2.6925e+25,-1.5282,0.74808,271.89
-7.8842e-06,-1.2185e-05,2.6931e+25,-1.685,0.85585,271.91
-7.8842e-06,-1.1707e-05,2.6914e+25,-1.8845,1.0032,271.98
-7.8842e-06,-1.1229e-05,2.6923e+25,-2.0319,1.1313,271.97
-7.8842e-06,-1.0751e-05,2.692e+25,-2.2583,1.2131,272
-7.8842e-06,-1.0273e-05,2.6919e+25,-2.4433,1.3264,272
-7.8842e-06,-9.7956e-06,2.6918e+25,-2.4071,1.4279,272.04
-7.8842e-06,-9.3178e-06,2.6918e+25,-2.497,1.5589,272.03
-7.8842e-06,-8.8399e-06,2.6908e+25,-2.528,1.7517,272.09
-7.8842e-06,-8.3621e-06,2.691e+25,-2.7582,1.9866,271.99
-7.8842e-06,-7.8842e-06,2.6931e+25,-2.9583,2.2523,271.86
-7.8842e-06,-7.4064e-06,2.6923e+25,-3.0706,2.4824,271.88
-7.8842e-06,-6.9286e-06,2.6924e+25,-3.0976,2.686,271.95
-7.8842e-06,-6.4508e-06,2.693e+25,-3.1851,2.8511,271.9
-7.8842e-06,-5.9729e-06,2.6933e+25,-3.3378,2.9903,271.88
-7.8842e-06,-5.4951e-06,2.6939e+25,-3.45,3.176,271.81
-7.8842e-06,-5.0173e-06,2.6942e+25,-3.5238,3.3925,271.75
-7.8842e-06,-4.5394e-06,2.6928e+25,-3.5596,3.6907,271.83
-7.8842e-06,-4.0616e-06,2.6929e+25,-3.6539,3.9194,271.83
-7.8842e-06,-3.5838e-06,2.6921e+25,-3.6458,4.1183,271.93
-7.8842e-06,-3.1059e-06,2.6928e+25,-3.515,4.3189,271.85
-7.8842e-06,-2.6281e-06,2.6926e+25,-3.5195,4.6514,271.84
-7.8842e-06,-2.1502e-06,2.6936e+25,-3.6072,4.944,271.82
-7.8842e-06,-1.6724e-06,2.6927e+25,-3.5615,5.2644,271.84
-7.8842e-06,-1.1946e-06,2.6932e+25,-3.54,5.5222,271.78
-7.8842e-06,-7.1675e-07,2.6928e+25,-3.488,5.7214,271.82
-7.8842e-06,-2.3892e-07,2.69e+25,-3.5385,5.9773,271.86
-7.8842e-06,2.3892e-07,2.6902e+25,-3.5321,6.1544,271.86
-7.8842e-06,7.1675e-07,2.692e+25,-3.463,6.288,271.87
-7.8842e-06,1.1946e-06,2.692e+25,-3.3272,6.5215,271.81
-7.8842e-06,1.6724e-06,2.6928e+25,-3.2949,6.7475,271.78
-7.8842e-06,2.1502e-06,2.6926e+25,-3.263,7.0352,271.73
-7.8842e-06,2.6281e-06,2.6925e+25,-3.1259,7.28,271.72
-7.8842e-06,3.1059e-06,2.6917e+25,-3.1459,7.4733,271.76
-7.8842e-06,3.5838e-06,2.6917e+25,-3.1212,7.6509,271.82
-7.8842e-06,4.0616e-06,2.69e+25,-2.9587,7.881,271.88
-7.8842e-06,4.5394e-06,2.6895e+25,-2.7633,8.0357,271.95
-7.8842e-06,5.0173e-06,2.6892e+25,-2.5272,8.2,271.98
-7.8842e-06,5.4951e-06,2.6898e+25,-2.4198,8.3816,271.89
-7.8842e-06,5.9729e-06,2.6896e+25,-2.3491,8.4868,271.88
-7.8842e-06,6.4508e-06,2.69e+25,-2.1735,8.5799,271.88
-7.8842e-06,6.9286e-06,2.6907e+25,-1.942,8.5908,271.8
-7.8842e-06,7.4064e-06,2.6906e+25,-1.724,8.5808,271.83
-7.8842e-06,7.8842e-06,2.6904e+25,-1.6261,8.4893,271.84
-7.8842e-06,8.3621e-06,2.6898e+25,-1.587,8.3953,271.82
-7.8842e-06,8.8399e-06,2.6892e+25,-1.4165,8.2515,271.89
-7.8842e-06,9.3178e-06,2.6889e+25,-1.2582,8.1078,271.9
-7.8842e-06,9.7956e-06,2.6903e+25,-1.0358,7.902,271.9
-7.8842e-06,1.0273e-05,2.688e+25,-0.84303,7.6915,271.96
-7.8842e-06,1.0751e-05,2.6874e+25,-0.59458,7.4719,272.08
-7.8842e-06,1.1229e-05,2.6876e+25,-0.023168,7.1235,272.09
-7.8842e-06,1.1707e-05,2.688e+25,0.56354,6.6387,272.07
-7.8842e-06,1.2185e-05,2.6875e+25,1.2957,6.176,272.13
-7.8842e-06,1.2663e-05,2.6878e+25,2.2761,5.6306,272.13
-7.8842e-06,1.314e-05,2.6872e+25,3.6364,5.0183,272.13
-7.8842e-06,1.3618e-05,2.687e+25,5.2827,4.3101,272.19
-7.8842e-06,1.4096e-05,2.6872e+25,7.3134,3.5323,272.22
-7.8842e-06,1.4574e-05,2.6872e+25,9.903,2.738,272.32
-7.8842e-06,1.5052e-05,2.6854e+25,13.281,1.9745,272.46
-7.8842e-06,1.553e-05,2.6841e+25,17.289,1.296,272.58
-7.8842e-06,1.6007e-05,2.6838e+25,21.732,0.70239,272.67
-7.8842e-06,1.6485e-05,2.6836e+25,26.81,0.30281,272.7
-7.8842e-06,1.6963e-05,2.6821e+25,31.613,0.052318,272.87
-7.4064e-06,-1.6963e-05,2.6852e+25,-0.085267,-0.030199,272.79
-7.4064e-06,-1.6485e-05,2.688e+25,-0.20556,-0.07272,272.43
-7.4064e-06,-1.6007e-05,2.6896e+25,-0.44435,-0.040684,272.22
-7.4064e-06,-1.553e-05,2.6908e+25,-0.60986,0.041668,272.16
-7.4064e-06,-1.5052e-05,2.6903e+25,-0.83272,0.18351,272.13
-7.4064e-06,-1.4574e-05,2.6904e+25,-1.0837,0.2616,272.15
-7.4064e-06,-1.4096e-05,2.6904e+25,-1.2173,0.29844,272.13
-7.4064e-06,-1.3618e-05,2.693e+25,-1.4423,0.4143,271.91
-7.4064e-06,-1.314e-05,2.6933e+25,-1.5403,0.56813,271.92
-7.4064e-06,-1.2663e-05,2.6922e+25,-1.6593,0.69434,271.93
-7.4064e-06,-1.2185e-05,2.6925e+25,-1.832,0.82656,271.9
-7.4064e-06,-1.1707e-05,2.6917e+25,-2.0193,0.92752,271.98
-7.4064e-06,-1.1229e-05,2.6924e+25,-2.1054,1.0361,272
-7.4064e-06,-1.0751e-05,2.6917e+25,-2.3619,1.1281,272.01
-7.4064e-06,-1.0273e-05,2.6913e+25,-2.4815,1.1729,272
-7.4064e-06,-9.7956e-06,2.6909e+25,-2.5598,1.2879,272.02
-7.4064e-06,-9.3178e-06,2.6914e+25,-2.6788,1.4555,272.04
-7.4064e-06,-8.8399e-06,2.6912e+25,-2.8114,1.7409,272.05
-7.4064e-06,-8.3621e-06,2.6914e+25,-3.0252,2.0196,272.01
-7.4064e-06,-7.8842e-06,2.6931e+25,-3.1573,2.2026,271.93
-7.4064e-06,-7.4064e-06,2.6928e+25,-3.2619,2.387,271.93
-7.4064e-06,-6.9286e-06,2.6921e+25,-3.3187,2.5979,271.99
-7.4064e-06,-6.4508e-06,2.6918e+25,-3.3093,2.7793,271.96
-7.4064e-06,-5.9729e-06,2.6926e+25,-3.5225,2.9791,271.87
-7.4064e-06,-5.4951e-06,2.6934e+25,-3.6577,3.1915,271.79
-7.4064e-06,-5.0173e-06,2.6922e+25,-3.7685,3.394,271.89
-7.4064e-06,-4.5394e-06,2.6928e+25,-3.8713,3.6705,271.9
-7.4064e-06,-4.0616e-06,2.6916e+25,-3.8244,3.9245,271.94
-7.4064e-06,-3.5838e-06,2.6917e+25,-3.8235,4.0713,271.99
-7.4064e-06,-3.1059e-06,2.6913e+25,-3.7841,4.3195,271.99
-7.4064e-06,-2.6281e-06,2.6922e+25,-3.8161,4.541,271.91
-7.4064e-06,-2.1502e-06,2.6917e+25,-3.8497,4.7899,271.93
-7.4064e-06,-1.6724e-06,2.6911e+25,-3.8797,5.0215,271.92
-7.4064e-06,-1.1946e-06,2.692e+25,-3.7831,5.3203,271.85
-7.4064e-06,-7.1675e-07,2.6915e+25,-3.7723,5.6105,271.91
-7.4064e-06,-2.3892e-07,2.6894e+25,-3.7303,5.8672,271.93
-7.4064e-06,2.3892e-07,2.69e+25,-3.6846,6.0272,271.84
-7.4064e-06,7.1675e-07,2.6923e+25,-3.6896,6.2792,271.79
-7.4064e-06,1.1946e-06,2.6909e+25,-3.5795,6.564,271.86
-7.4064e-06,1.6724e-06,2.6925e+25,-3.5427,6.8021,271.75
-7.4064e-06,2.1502e-06,2.693e+25,-3.5599,7.043,271.69
-7.4064e-06,2.6281e-06,2.6923e+25,-3.4089,7.4065,271.7
-7.4064e-06,3.1059e-06,2.6926e+25,-3.3054,7.6453,271.75
-7.4064e-06,3.5838e-06,2.6919e+25,-3.278,7.7622,271.76
-7.4064e-06,4.0616e-06,2.6903e+25,-3.1231,7.8804,271.88
-7.4064e-06,4.5394e-06,2.6896e+25,-2.8878,7.9917,271.94
-7.4064e-06,5.0173e-06,2.6895e+25,-2.6687,8.1246,271.96
-7.4064e-06,5.4951e-06,2.6905e+25,-2.5369,8.2361,271.89
-7.4064e-06,5.9729e-06,2.6893e+25,-2.4043,8.2932,271.88
-7.4064e-06,6.4508e-06,2.6902e+25,-2.2272,8.295,271.85
-7.4064e-06,6.9286e-06,2.6905e+25,-1.9416,8.3157,271.8
-7.4064e-06,7.4064e-06,2.6922e+25,-1.7125,8.3054,271.69
-7.4064e-06,7.8842e-06,2.6904e+25,-1.5501,8.3161,271.84
-7.4064e-06,8.3621e-06,2.6898e+25,-1.397,8.1872,271.87
-7.4064e-06,8.8399e-06,2.6884e+25,-1.2656,8.0263,271.95
-7.4064e-06,9.3178e-06,2.6888e+25,-1.1399,7.8931,272
-7.4064e-06,9.7956e-06,2.6893e+25,-0.78343,7.6966,271.95
-7.4064e-06,1.0273e-05,2.6884e+25,-0.67507,7.5,271.98
-7.4064e-06,1.0751e-05,2.6878e+25,-0.25012,7.214,272.07
-7.4064e-06,1.1229e-05,2.6888e+25,0.37878,6.8038,272.03
-7.4064e-06,1.1707e-05,2.6884e+25,1.0505,6.3704,272.09
-7.4064e-06,1.2185e-05,2.6875e+25,1.805,5.8506,272.14
-7.4064e-06,1.2663e-05,2.688e+25,2.8225,5.3258,272.1
-7.4064e-06,1.314e-05,2.6865e+25,4.232,4.8188,272.13
-7.4064e-06,1.3618e-05,2.6881e+25,6.0224,4.167,272.07
-7.4064e-06,1.4096e-05,2.6881e+25,8.0475,3.441,272.15
-7.4064e-06,1.4574e-05,2.6862e+25,10.734,2.6593,272.3
-7.4064e-06,1.5052e-05,2.6851e+25,13.947,1.9337,272.48
-7.4064e-06,1.553e-05,2.684e+25,17.923,1.2984,272.6
-7.4064e-06,1.6007e-05,2.6832e+25,22.247,0.73358,272.69
-7.4064e-06,1.6485e-05,2.6827e+25,27.16,0.266,272.8
-7.4064e-06,1.6963e-05,2.6821e+25,31.763,0.03322,272.98
-6.9286e-06,-1.6963e-05,2.6849e+25,-0.048282,0.012026,272.78
-6.9286e-06,-1.6485e-05,2.6871e+25,-0.23372,0.035336,272.44
-6.9286e-06,-1.6007e-05,2.6897e+25,-0.48427,0.076013,272.22
-6.9286e-06,-1.553e-05,2.691e+25,-0.75167,0.14395,272.02
-6.9286e-06,-1.5052e-05,2.6914e+25,-0.95129,0.27474,272.09
-6.9286e-06,-1.4574e-05,2.6903e+25,-1.1127,0.35285,272.14
-6.9286e-06,-1.4096e-05,2.6911e+25,-1.2672,0.39851,272.02
-6.9286e-06,-1.3618e-05,2.6914e+25,-1.5631,0.4746,271.97
-6.9286e-06,-1.314e-05,2.6938e+25,-1.6682,0.54287,271.85
-6.9286e-06,-1.2663e-05,2.6925e+25,-1.7931,0.6911,271.94
-6.9286e-06,-1.2185e-05,2.691e+25,-1.9369,0.8467,271.99
-6.9286e-06,-1.1707e-05,2.6925e+25,-2.0858,0.89717,271.99
-6.9286e-06,-1.1229e-05,2.6924e+25,-2.1845,0.94572,271.98
-6.9286e-06,-1.0751e-05,2.6924e+25,-2.432,1.0134,271.89
-6.9286e-06,-1.0273e-05,2.6921e+25,-2.5896,1.1078,271.95
-6.9286e-06,-9.7956e-06,2.6909e+25,-2.729,1.2463,272.02
-6.9286e-06,-9.3178e-06,2.6913e+25,-2.8715,1.4306,272.05
-6.9286e-06,-8.8399e-06,2.6913e+25,-3.1309,1.6555,272.09
-6.9286e-06,-8.3621e-06,2.6915e+25,-3.1871,1.8873,272.03
-6.9286e-06,-7.8842e-06,2.6914e+25,-3.3303,2.0383,272
-6.9286e-06,-7.4064e-06,2.6914e+25,-3.4451,2.2113,272.01
-6.9286e-06,-6.9286e-06,2.6924e+25,-3.5172,2.3774,271.99
-6.9286e-06,-6.4508e-06,2.6923e+25,-3.5576,2.6081,271.96
-6.9286e-06,-5.9729e-06,2.6929e+25,-3.7522,2.879,271.83
-6.9286e-06,-5.4951e-06,2.6922e+25,-3.8857,3.1188,271.82
-6.9286e-06,-5.0173e-06,2.6919e+25,-4.019,3.4132,271.84
-6.9286e-06,-4.5394e-06,2.6917e+25,-4.1251,3.6486,271.92
-6.9286e-06,-4.0616e-06,2.6904e+25,-3.9876,3.813,272.05
-6.9286e-06,-3.5838e-06,2.6908e+25,-3.9604,3.9566,272.04
-6.9286e-06,-3.1059e-06,2.6911e+25,-4.0403,4.1312,271.95
-6.9286e-06,-2.6281e-06,2.6916e+25,-4.0962,4.4451,271.97
-6.9286e-06,-2.1502e-06,2.6918e+25,-4.0829,4.7403,272.01
-6.9286e-06,-1.6724e-06,2.6904e+25,-4.1705,4.9906,271.99
-6.9286e-06,-1.1946e-06,2.6926e+25,-4.068,5.2776,271.87
-6.9286e-06,-7.1675e-07,2.6914e+25,-4.0536,5.5617,271.86
-6.9286e-06,-2.3892e-07,2.6884e+25,-3.9438,5.8291,271.88
-6.9286e-06,2.3892e-07,2.6905e+25,-3.919,6.0682,271.83
-6.9286e-06,7.1675e-07,2.6918e+25,-3.9477,6.2924,271.85
-6.9286e-06,1.1946e-06,2.692e+25,-3.827,6.4901,271.84
-6.9286e-06,1.6724e-06,2.6917e+25,-3.7675,6.7142,271.84
-6.9286e-06,2.1502e-06,2.6926e+25,-3.8601,7.0172,271.76
-6.9286e-06,2.6281e-06,2.6917e+25,-3.743,7.2922,271.8
-6.9286e-06,3.1059e-06,2.6915e+25,-3.4694,7.5661,271.89
-6.9286e-06,3.5838e-06,2.69e+25,-3.3556,7.6734,271.9
-6.9286e-06,4.0616e-06,2.691e+25,-3.2091,7.7114,271.9
-6.9286e-06,4.5394e-06,2.6891e+25,-2.995,7.8302,271.96
-6.9286e-06,5.0173e-06,2.6889e+25,-2.8364,7.9809,272.04
-6.9286e-06,5.4951e-06,2.6894e+25,-2.6103,8.0981,271.98
-6.9286e-06,5.9729e-06,2.689e+25,-2.4088,8.1034,271.88
-6.9286e-06,6.4508e-06,2.6888e+25,-2.1877,8.0866,271.92
-6.9286e-06,6.9286e-06,2.6903e+25,-1.9626,8.0778,271.79
-6.9286e-06,7.4064e-06,2.6914e+25,-1.7142,8.0847,271.74
-6.9286e-06,7.8842e-06,2.6903e+25,-1.5095,8.0771,271.81
-6.9286e-06,8.3621e-06,2.6899e+25,-1.2986,8.0311,271.83
-6.9286e-06,8.8399e-06,2.688e+25,-1.0837,7.8943,272.03
-6.9286e-06,9.3178e-06,2.6877e+25,-0.92446,7.6405,272.04
-6.9286e-06,9.7956e-06,2.6898e+25,-0.64607,7.4835,271.92
-6.9286e-06,1.0273e-05,2.6892e+25,-0.35905,7.2569,271.89
-6.9286e-06,1.0751e-05,2.6887e+25,0.10859,6.9058,271.94
-6.9286e-06,1.1229e-05,2.6895e+25,0.73502,6.5435,271.97
-6.9286e-06,1.1707e-05,2.6888e+25,1.5566,6.1686,272.04
-6.9286e-06,1.2185e-05,2.6874e+25,2.3149,5.6817,272.09
-6.9286e-06,1.2663e-05,2.6875e+25,3.3512,5.1814,272.12
-6.9286e-06,1.314e-05,2.6865e+25,4.8253,4.575,272.24
-6.9286e-06,1.3618e-05,2.687e+25,6.6854,3.968,272.21
-6.9286e-06,1.4096e-05,2.687e+25,8.7806,3.2759,272.24
-6.9286e-06,1.4574e-05,2.6848e+25,11.506,2.539,272.42
-6.9286e-06,1.5052e-05,2.6853e+25,14.639,1.8071,272.42
-6.9286e-06,1.553e-05,2.6856e+25,18.499,1.1703,272.51
-6.9286e-06,1.6007e-05,2.6832e+25,22.744,0.64794,272.7
-6.9286e-06,1.6485e-05,2.6836e+25,27.493,0.28744,272.83
-6.9286e-06,1.6963e-05,2.682e+25,31.871,0.047019,272.96
-6.4508e-06,-1.6963e-05,2.6851e+25,-0.10145,0.028978,272.74
-6.4508e-06,-1.6485e-05,2.6874e+25,-0.27908,0.11627,272.45
-6.4508e-06,-1.6007e-05,2.689e+25,-0.54299,0.1805,272.27
-6.4508e-06,-1.553e-05,2.6904e+25,-0.82503,0.25155,272.14
-6.4508e-06,-1.5052e-05,2.6906e+25,-1.0724,0.31359,272.14
-6.4508e-06,-1.4574e-05,2.6907e+25,-1.1996,0.43335,272.07
-6.4508e-06,-1.4096e-05,2.6924e+25,-1.3388,0.55539,271.96
-6.4508e-06,-1.3618e-05,2.6925e+25,-1.5971,0.58135,271.93
-6.4508e-06,-1.314e-05,2.6921e+25,-1.7482,0.61524,271.94
-6.4508e-06,-1.2663e-05,2.692e+25,-1.959,0.72919,271.98
-6.4508e-06,-1.2185e-05,2.6926e+25,-2.0434,0.8343,271.94
-6.4508e-06,-1.1707e-05,2.693e+25,-2.1499,0.94329,271.97
-6.4508e-06,-1.1229e-05,2.6923e+25,-2.2892,1.0625,271.98
-6.4508e-06,-1.0751e-05,2.6927e+25,-2.4392,1.1145,271.96
-6.4508e-06,-1.0273e-05,2.6921e+25,-2.7017,1.1184,271.95
-6.4508e-06,-9.7956e-06,2.6914e+25,-2.8862,1.2478,272.01
-6.4508e-06,-9.3178e-06,2.692e+25,-3.0469,1.4102,271.99
-6.4508e-06,-8.8399e-06,2.6915e+25,-3.3287,1.5987,271.99
-6.4508e-06,-8.3621e-06,2.6923e+25,-3.3885,1.7402,271.98
-6.4508e-06,-7.8842e-06,2.6926e+25,-3.4729,1.9278,271.91
-6.4508e-06,-7.4064e-06,2.6924e+25,-3.6003,2.062,271.96
-6.4508e-06,-6.9286e-06,2.6912e+25,-3.7166,2.2313,271.97
-6.4508e-06,-6.4508e-06,2.6926e+25,-3.8255,2.451,271.94
-6.4508e-06,-5.9729e-06,2.6922e+25,-4.0056,2.7243,271.92
-6.4508e-06,-5.4951e-06,2.692e+25,-4.1493,2.9625,271.91
-6.4508e-06,-5.0173e-06,2.6917e+25,-4.2837,3.217,271.92
-6.4508e-06,-4.5394e-06,2.6922e+25,-4.3082,3.4396,271.94
-6.4508e-06,-4.0616e-06,2.6905e+25,-4.171,3.6265,271.98
-6.4508e-06,-3.5838e-06,2.6913e+25,-4.1479,3.8601,271.99
-6.4508e-06,-3.1059e-06,2.6908e+25,-4.2983,4.1479,272.04
-6.4508e-06,-2.6281e-06,2.6909e+25,-4.3841,4.3561,272
-6.4508e-06,-2.1502e-06,2.6907e+25,-4.3719,4.6464,272.04
-6.4508e-06,-1.6724e-06,2.69e+25,-4.4341,4.9634,272.07
-6.4508e-06,-1.1946e-06,2.6916e+25,-4.3845,5.2291,271.97
-6.4508e-06,-7.1675e-07,2.6913e+25,-4.2458,5.4594,271.92
-6.4508e-06,-2.3892e-07,2.6881e+25,-4.2518,5.7221,271.92
-6.4508e-06,2.3892e-07,2.6897e+25,-4.2051,5.9914,271.86
-6.4508e-06,7.1675e-07,2.6918e+25,-4.1182,6.2184,271.8
-6.4508e-06,1.1946e-06,2.6927e+25,-3.9926,6.3889,271.79
-6.4508e-06,1.6724e-06,2.6915e+25,-4.0565,6.6333,271.83
-6.4508e-06,2.1502e-06,2.6924e+25,-4.1487,6.8687,271.77
-6.4508e-06,2.6281e-06,2.6917e+25,-3.961,7.0689,271.78
-6.4508e-06,3.1059e-06,2.6912e+25,-3.6776,7.2583,271.88
-6.4508e-06,3.5838e-06,2.6898e+25,-3.4722,7.4777,271.87
-6.4508e-06,4.0616e-06,2.6896e+25,-3.2794,7.6099,271.96
-6.4508e-06,4.5394e-06,2.689e+25,-3.134,7.724,272
-6.4508e-06,5.0173e-06,2.6883e+25,-2.9398,7.8063,272.04
-6.4508e-06,5.4951e-06,2.6891e+25,-2.6705,7.8621,271.95
-6.4508e-06,5.9729e-06,2.6892e+25,-2.4127,7.9285,271.91
-6.4508e-06,6.4508e-06,2.6903e+25,-2.205,7.9629,271.85
-6.4508e-06,6.9286e-06,2.69e+25,-1.9705,7.9805,271.82
-6.4508e-06,7.4064e-06,2.6905e+25,-1.7117,7.9974,271.74
-6.4508e-06,7.8842e-06,2.691e+25,-1.4744,7.9469,271.74
-6.4508e-06,8.3621e-06,2.6903e+25,-1.1713,7.8538,271.84
-6.4508e-06,8.8399e-06,2.6887e+25,-0.91826,7.7344,271.93
-6.4508e-06,9.3178e-06,2.6896e+25,-0.69335,7.5513,271.89
-6.4508e-06,9.7956e-06,2.6896e+25,-0.42631,7.2848,271.89
-6.4508e-06,1.0273e-05,2.6896e+25,-0.074493,7.0062,271.87
-6.4508e-06,1.0751e-05,2.6896e+25,0.46319,6.6945,271.89
-6.4508e-06,1.1229e-05,2.6891e+25,1.1221,6.3313,271.97
-6.4508e-06,1.1707e-05,2.688e+25,1.9561,5.9079,272.05
-6.4508e-06,1.2185e-05,2.6884e+25,2.8026,5.486,272.05
-6.4508e-06,1.2663e-05,2.6875e+25,3.9177,4.9463,272.11
-6.4508e-06,1.314e-05,2.6869e+25,5.3914,4.3908,272.23
-6.4508e-06,1.3618e-05,2.6858e+25,7.2788,3.8699,272.25
-6.4508e-06,1.4096e-05,2.6868e+25,9.5209,3.2232,272.28
-6.4508e-06,1.4574e-05,2.6858e+25,12.248,2.4664,272.35
-6.4508e-06,1.5052e-05,2.6864e+25,15.337,1.7533,272.35
-6.4508e-06,1.553e-05,2.6844e+25,19.055,1.1182,272.46
-6.4508e-06,1.6007e-05,2.6834e+25,23.213,0.62526,272.62
-6.4508e-06,1.6485e-05,2.6828e+25,27.791,0.23024,272.78
-6.4508e-06,1.6963e-05,2.6827e+25,31.986,0.058398,272.93
-5.9729e-06,-1.6963e-05,2.6857e+25,-0.15657,0.0025934,272.71
-5.9729e-06,-1.6485e-05,2.687e+25,-0.34559,0.034443,272.51
-5.9729e-06,-1.6007e-05,2.6896e+25,-0.62025,0.14678,272.22
-5.9729e-06,-1.553e-05,2.6915e+25,-0.90599,0.23214,272.08
-5.9729e-06,-1.5052e-05,2.691e+25,-1.1393,0.34908,272.11
-5.9729e-06,-1.4574e-05,2.6916e+25,-1.3203,0.41027,272.03
-5.9729e-06,-1.4096e-05,2.6921e+25,-1.4734,0.54267,271.97
-5.9729e-06,-1.3618e-05,2.691e+25,-1.5596,0.58671,272.06
-5.9729e-06,-1.314e-05,2.692e+25,-1.8239,0.6243,271.96
-5.9729e-06,-1.2663e-05,2.6921e+25,-2.0142,0.6244,272.01
-5.9729e-06,-1.2185e-05,2.6916e+25,-2.1539,0.69197,271.99
-5.9729e-06,-1.1707e-05,2.6918e+25,-2.3065,0.81979,271.99
-5.9729e-06,-1.1229e-05,2.6925e+25,-2.3806,0.93962,271.95
-5.9729e-06,-1.0751e-05,2.6929e+25,-2.4907,1.0669,271.93
-5.9729e-06,-1.0273e-05,2.6924e+25,-2.734,1.1312,271.89
-5.9729e-06,-9.7956e-06,2.6918e+25,-3.0279,1.226,271.98
-5.9729e-06,-9.3178e-06,2.693e+25,-3.2455,1.3646,271.87
-5.9729e-06,-8.8399e-06,2.6933e+25,-3.448,1.5249,271.85
-5.9729e-06,-8.3621e-06,2.6931e+25,-3.5205,1.6498,271.9
-5.9729e-06,-7.8842e-06,2.6933e+25,-3.6526,1.8006,271.9
-5.9729e-06,-7.4064e-06,2.6929e+25,-3.762,1.9968,271.96
-5.9729e-06,-6.9286e-06,2.6905e+25,-3.8845,2.1492,272.07
-5.9729e-06,-6.4508e-06,2.6917e+25,-4.0544,2.3424,271.98
-5.9729e-06,-5.9729e-06,2.6924e+25,-4.2485,2.5568,271.94
-5.9729e-06,-5.4951e-06,2.6918e+25,-4.3919,2.8055,271.99
-5.9729e-06,-5.0173e-06,2.6914e+25,-4.5059,3.0044,271.97
-5.9729e-06,-4.5394e-06,2.692e+25,-4.5253,3.2036,271.91
-5.9729e-06,-4.0616e-06,2.6917e+25,-4.3599,3.4424,271.92
-5.9729e-06,-3.5838e-06,2.6907e+25,-4.4925,3.7281,272.04
-5.9729e-06,-3.1059e-06,2.6899e+25,-4.5278,4.0239,272.04
-5.9729e-06,-2.6281e-06,2.691e+25,-4.6214,4.2555,272.01
-5.9729e-06,-2.1502e-06,2.6899e+25,-4.696,4.5572,271.96
-5.9729e-06,-1.6724e-06,2.6905e+25,-4.6977,4.8461,272.01
-5.9729e-06,-1.1946e-06,2.6911e+25,-4.6079,5.0431,271.95
-5.9729e-06,-7.1675e-07,2.6921e+25,-4.4862,5.2987,271.86
-5.9729e-06,-2.3892e-07,2.6903e+25,-4.5303,5.5804,271.81
-5.9729e-06,2.3892e-07,2.6906e+25,-4.4221,5.8139,271.8
-5.9729e-06,7.1675e-07,2.6919e+25,-4.3114,6.0456,271.81
-5.9729e-06,1.1946e-06,2.6921e+25,-4.2442,6.3183,271.78
-5.9729e-06,1.6724e-06,2.6922e+25,-4.2721,6.5504,271.77
-5.9729e-06,2.1502e-06,2.6917e+25,-4.2912,6.6801,271.78
-5.9729e-06,2.6281e-06,2.6916e+25,-4.1513,6.8248,271.81
-5.9729e-06,3.1059e-06,2.691e+25,-3.913,7.0756,271.81
