ITEM: TIMESTEP
470000
ITEM: NUMBER OF CELLS
5184
ITEM: BOX BOUNDS ss ss pp
-1.7202e-05 1.7202e-05
-1.7202e-05 1.7202e-05
-0.5 0.5
ITEM: CELLS xc yc f_1[1] f_1[2] f_1[3] f_1[4] 
-1.69631e-05 -1.69631e-05 2.68365e+25 0.0501423 -0.053172 272.969 
-1.50517e-05 -1.69631e-05 2.68458e+25 -0.0618852 0.0193257 272.785 
-1.31404e-05 -1.69631e-05 2.68393e+25 -0.0213635 0.0298888 272.854 
-1.12291e-05 -1.69631e-05 2.68435e+25 -0.0848209 0.0539879 272.778 
-9.31775e-06 -1.69631e-05 2.68525e+25 -0.145009 -0.0333356 272.756 
-7.40642e-06 -1.69631e-05 2.68578e+25 -0.0685451 -0.000811944 272.786 
-5.49508e-06 -1.69631e-05 2.6843e+25 -0.257391 -0.00681625 272.888 
-3.58375e-06 -1.69631e-05 2.68589e+25 -0.132438 0.0163691 272.826 
-1.67242e-06 -1.69631e-05 2.68475e+25 -0.178727 -0.00329906 272.819 
-1.69631e-05 -1.64852e-05 2.68376e+25 0.0217052 -0.101183 272.801 
-1.50517e-05 -1.64852e-05 2.68854e+25 -0.0404475 0.0712838 272.419 
-1.31404e-05 -1.64852e-05 2.6872e+25 -0.0594719 0.0595696 272.424 
-1.12291e-05 -1.64852e-05 2.6866e+25 -0.0736759 0.0223226 272.536 
-9.31775e-06 -1.64852e-05 2.68766e+25 -0.258052 -0.0893774 272.54 
-7.40642e-06 -1.64852e-05 2.68821e+25 -0.181389 -0.043642 272.375 
-5.49508e-06 -1.64852e-05 2.68713e+25 -0.36597 0.0295205 272.415 
-3.58375e-06 -1.64852e-05 2.68733e+25 -0.315248 0.0525957 272.549 
-1.67242e-06 -1.64852e-05 2.68635e+25 -0.247359 -0.0222515 272.698 
-1.69631e-05 -1.60074e-05 2.68574e+25 -0.0527624 -0.0752866 272.702 
-1.50517e-05 -1.60074e-05 2.68974e+25 0.0586831 0.171053 272.364 
-1.31404e-05 -1.60074e-05 2.69025e+25 -0.11615 0.0435963 272.249 
-1.12291e-05 -1.60074e-05 2.68939e+25 0.0603692 -0.0148878 272.331 
-9.31775e-06 -1.60074e-05 2.6881e+25 -0.301983 -0.0951276 272.362 
-7.40642e-06 -1.60074e-05 2.69048e+25 -0.367585 -0.0621335 272.197 
-5.49508e-06 -1.60074e-05 2.6909e+25 -0.585658 0.124365 272.156 
-3.58375e-06 -1.60074e-05 2.68855e+25 -0.626656 0.0125108 272.368 
-1.67242e-06 -1.60074e-05 2.68699e+25 -0.532352 -0.056208 272.568 
-1.69631e-05 -1.55296e-05 2.68544e+25 -0.0279423 -0.0105585 272.74 
-1.50517e-05 -1.55296e-05 2.69174e+25 0.06127 0.249543 272.226 
