ITEM: TIMESTEP
100000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78233 19.0469 272.961 101311 
5 2.22939e-07 1.78037 17.986 272.939 101192 
9 4.21107e-07 1.78545 15.7577 272.335 101256 
13 6.19275e-07 1.78915 13.4666 271.36 101103 
17 8.17443e-07 1.78668 12.0692 272.066 101226 
21 1.01561e-06 1.78186 10.723 272.626 101160 
25 1.21378e-06 1.78227 9.11133 272.689 101207 
2 7.4313e-08 1.78373 18.6586 272.674 101284 
6 2.72481e-07 1.78081 17.7307 272.877 101194 
10 4.70649e-07 1.78716 15.2239 271.653 101099 
14 6.68817e-07 1.79099 13.5638 271.233 101159 
18 8.66985e-07 1.78584 12.0197 272.22 101235 
22 1.06515e-06 1.78278 10.0119 272.616 101209 
3 1.23855e-07 1.78239 17.7247 272.968 101318 
7 3.22023e-07 1.78345 16.825 272.5 101204 
11 5.20191e-07 1.78906 14.8885 271.58 101180 
15 7.18359e-07 1.78878 13.0839 271.625 101180 
19 9.16527e-07 1.78653 11.5585 272.055 101213 
23 1.11469e-06 1.7817 9.43219 272.545 101121 
4 1.73397e-07 1.77963 18.1489 272.913 101140 
8 3.71565e-07 1.78197 16.3325 272.552 101139 
12 5.69733e-07 1.78986 14.1494 271.487 101190 
16 7.67901e-07 1.78659 12.3078 272.059 101218 
20 9.66069e-07 1.78645 10.8875 272.089 101221 
24 1.16424e-06 1.78276 9.21152 272.693 101236 
26 1.26332e-06 1.78478 8.51897 272.551 101298 
30 1.46149e-06 1.78521 7.24642 272.465 101291 
34 1.65966e-06 1.78102 4.95384 273.188 101321 
38 1.85782e-06 1.7811 3.78022 273.171 101319 
42 2.05599e-06 1.77849 2.0928 273.167 101169 
46 2.25416e-06 1.77535 1.57548 274.204 101375 
50 2.45233e-06 1.77764 0.258515 273.314 101176 
29 1.41195e-06 1.78421 8.04148 272.375 101200 
33 1.61012e-06 1.78212 5.80696 272.931 101288 
37 1.80828e-06 1.77801 4.07861 273.433 101241 
41 2.00645e-06 1.77862 2.12059 272.904 101080 
45 2.20462e-06 1.77605 1.32217 274.008 101342 
49 2.40279e-06 1.77939 0.16585 273.183 101226 
27 1.31286e-06 1.78424 8.3905 272.397 101210 
31 1.51103e-06 1.78572 6.81218 272.589 101366 
35 1.7092e-06 1.77927 4.01718 273.319 101270 
39 1.90737e-06 1.78127 3.09692 273.224 101349 
43 2.10553e-06 1.77895 1.93673 273.18 101200 
47 2.3037e-06 1.77817 1.15318 273.682 101342 
28 1.3624e-06 1.78195 8.43822 272.876 101259 
32 1.56057e-06 1.78193 6.56356 272.731 101203 
36 1.75874e-06 1.77906 3.78819 273.4 101288 
40 1.95691e-06 1.77931 2.23027 273.151 101210 
44 2.15508e-06 1.7759 1.91607 273.858 101278 
48 2.35324e-06 1.77933 0.909919 273.267 101254 
51 2.50187e-06 1.77822 0.187321 273.496 101276 
55 2.70004e-06 1.77889 -1.20508 273.017 101136 
59 2.89821e-06 1.77655 -3.00171 273.423 101154 
63 3.09637e-06 1.78415 -4.26096 272.236 101145 
67 3.29454e-06 1.78508 -6.1332 272.303 101223 
71 3.49271e-06 1.78898 -8.5601 271.886 101289 
75 3.69088e-06 1.78701 -9.84186 272.01 101223 
53 2.60096e-06 1.77641 -0.839761 273.487 101170 
57 2.79912e-06 1.77981 -2.26591 273.095 101218 
61 2.99729e-06 1.78305 -3.54087 272.546 101198 
65 3.19546e-06 1.78136 -5.29306 272.839 101211 
69 3.39363e-06 1.78619 -7.1868 271.958 101157 
73 3.5918e-06 1.78935 -9.1176 271.676 101232 
54 2.6505e-06 1.77765 -0.962198 273.528 101255 
58 2.84867e-06 1.77954 -2.80852 273.173 101231 
62 3.04683e-06 1.78437 -3.99033 272.377 101210 
66 3.245e-06 1.78431 -5.93661 272.297 101177 
70 3.44317e-06 1.78844 -7.32869 271.793 101224 
74 3.64134e-06 1.78581 -9.46789 272.099 101189 
52 2.55141e-06 1.77817 -0.0263797 273.349 101219 
56 2.74958e-06 1.7792 -1.85585 273.001 101148 
60 2.94775e-06 1.77865 -3.07688 273.31 101232 
64 3.14592e-06 1.78372 -4.67075 272.354 101165 
68 3.34408e-06 1.78601 -6.83393 272.273 101264 
72 3.54225e-06 1.78938 -8.78972 271.91 101321 
76 3.74042e-06 1.78285 -9.9034 272.308 101098 
80 3.93859e-06 1.78746 -12.7605 271.696 101132 
84 4.13676e-06 1.78658 -14.042 272.198 101269 
88 4.33492e-06 1.78254 -15.1433 272.37 101104 
92 4.53309e-06 1.78335 -15.784 272.657 101256 
96 4.73126e-06 1.78333 -17.7045 272.425 101169 
100 4.92943e-06 1.78197 -19.2475 272.9 101268 
77 3.78996e-06 1.78787 -10.6813 271.863 101218 
81 3.98813e-06 1.78883 -12.8246 271.835 101261 
85 4.1863e-06 1.78396 -14.4543 272.463 101219 
89 4.38447e-06 1.78116 -15.4463 272.757 101169 
93 4.58263e-06 1.78374 -16.1753 272.36 101169 
97 4.7808e-06 1.78182 -18.3311 272.696 101184 
78 3.8395e-06 1.78727 -11.25 271.622 101094 
82 4.03767e-06 1.78989 -13.3453 271.945 101362 
86 4.23584e-06 1.78419 -14.5858 272.416 101215 
90 4.43401e-06 1.78024 -15.2758 272.753 101116 
94 4.63218e-06 1.78516 -16.2326 272.415 101269 
98 4.83034e-06 1.78218 -18.7143 272.609 101172 
79 3.88905e-06 1.78813 -12.0775 271.72 101179 
83 4.08721e-06 1.78969 -13.6523 272.042 101387 
87 4.28538e-06 1.7853 -14.8567 272.253 101217 
91 4.48355e-06 1.78132 -15.4255 272.874 101222 
95 4.68172e-06 1.78504 -16.7924 272.371 101246 
99 4.87989e-06 1.78151 -18.8573 272.487 101089 
