ITEM: TIMESTEP
110000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78363 18.8231 272.988 101395 
5 2.22939e-07 1.78316 17.9853 273.004 101374 
9 4.21107e-07 1.78415 16.6629 273.178 101495 
13 6.19275e-07 1.78302 15.3141 273.296 101475 
17 8.17443e-07 1.7825 13.8592 273.122 101381 
21 1.01561e-06 1.78285 12.0914 273.184 101424 
25 1.21378e-06 1.78212 10.4471 273.121 101359 
2 7.4313e-08 1.78464 18.5185 272.988 101453 
6 2.72481e-07 1.78382 17.6218 273.136 101461 
10 4.70649e-07 1.78233 16.1957 273.108 101366 
14 6.68817e-07 1.78293 14.8477 273.181 101427 
18 8.66985e-07 1.78276 13.2651 273.196 101423 
22 1.06515e-06 1.78339 11.6235 273.094 101421 
3 1.23855e-07 1.78429 18.4948 273.214 101517 
7 3.22023e-07 1.78347 17.1698 272.972 101380 
11 5.20191e-07 1.78397 16.09 273.049 101438 
15 7.18359e-07 1.78359 14.4223 273.188 101468 
19 9.16527e-07 1.78362 12.743 273.108 101439 
23 1.11469e-06 1.78307 11.4276 273.271 101469 
4 1.73397e-07 1.78274 18.3354 273 101349 
8 3.71565e-07 1.78379 17.0067 273.199 101483 
12 5.69733e-07 1.78371 15.5578 273.098 101441 
16 7.67901e-07 1.78292 14.2451 272.95 101341 
20 9.66069e-07 1.78237 12.5494 273.246 101420 
24 1.16424e-06 1.78227 10.8192 273.131 101371 
26 1.26332e-06 1.78279 10.2399 273.166 101414 
30 1.46149e-06 1.78227 8.34697 273.242 101413 
34 1.65966e-06 1.78207 6.428 273.374 101450 
38 1.85782e-06 1.78327 5.16495 273.091 101413 
42 2.05599e-06 1.78335 3.33432 273.176 101449 
46 2.25416e-06 1.78298 1.88909 273.116 101406 
50 2.45233e-06 1.78353 0.244375 273.094 101429 
29 1.41195e-06 1.78135 8.85301 273.196 101343 
33 1.61012e-06 1.78408 6.94567 273.25 101518 
37 1.80828e-06 1.78279 5.52259 273.272 101453 
41 2.00645e-06 1.78334 3.79929 273.341 101510 
45 2.20462e-06 1.78261 2.12961 273.077 101371 
49 2.40279e-06 1.78334 0.530029 273.237 101471 
27 1.31286e-06 1.7819 9.66406 273.237 101390 
31 1.51103e-06 1.78279 8.00519 273.296 101462 
35 1.7092e-06 1.7827 6.34325 273.14 101399 
39 1.90737e-06 1.7829 4.55986 273.132 101408 
43 2.10553e-06 1.78366 2.99341 273.193 101473 
47 2.3037e-06 1.78316 1.27214 273.116 101417 
28 1.3624e-06 1.78304 9.27908 273.254 101460 
32 1.56057e-06 1.7825 7.54051 273.148 101391 
36 1.75874e-06 1.78283 5.96979 273.127 101401 
40 1.95691e-06 1.78336 4.17949 273.157 101443 
44 2.15508e-06 1.78271 2.49365 273.161 101407 
48 2.35324e-06 1.78304 0.973766 273.172 101430 
51 2.50187e-06 1.78293 -0.16096 273.155 101418 
55 2.70004e-06 1.78248 -2.0149 273.154 101392 
59 2.89821e-06 1.78234 -3.6334 273.145 101380 
63 3.09637e-06 1.78318 -5.24593 273.061 101397 
67 3.29454e-06 1.78255 -6.93442 273.29 101446 
71 3.49271e-06 1.78242 -8.62666 273.153 101388 
75 3.69088e-06 1.78225 -10.165 273.213 101401 
53 2.60096e-06 1.78297 -1.08477 273.235 101449 
57 2.79912e-06 1.78404 -2.75344 273.14 101475 
61 2.99729e-06 1.78177 -4.40975 273.228 101378 
65 3.19546e-06 1.7845 -6.07512 273.123 101495 
69 3.39363e-06 1.78358 -7.83439 273.19 101467 
73 3.5918e-06 1.78235 -9.53358 273.15 101383 
54 2.6505e-06 1.78175 -1.59918 273.263 101390 
58 2.84867e-06 1.78197 -3.30931 273.165 101367 
62 3.04683e-06 1.78365 -4.67197 273.349 101530 
66 3.245e-06 1.78396 -6.6134 273.266 101517 
70 3.44317e-06 1.78368 -8.22429 273.113 101445 
74 3.64134e-06 1.78345 -9.90798 273.163 101450 
52 2.55141e-06 1.78271 -0.741092 273.012 101352 
56 2.74958e-06 1.78353 -2.14606 273.147 101449 
60 2.94775e-06 1.78446 -4.00233 273.038 101461 
64 3.14592e-06 1.78221 -5.85971 273.264 101417 
68 3.34408e-06 1.78337 -7.4039 273.245 101476 
72 3.54225e-06 1.78337 -9.06586 273.05 101404 
76 3.74042e-06 1.78287 -10.7654 273.125 101403 
80 3.93859e-06 1.78188 -12.2941 273.213 101379 
84 4.13676e-06 1.78247 -13.8739 273.074 101361 
88 4.33492e-06 1.78431 -15.554 273.137 101489 
92 4.53309e-06 1.78324 -17.0888 273.129 101426 
96 4.73126e-06 1.78304 -18.1844 273.166 101428 
100 4.92943e-06 1.78387 -19.1431 273.152 101470 
77 3.78996e-06 1.78472 -11.1178 273.227 101546 
81 3.98813e-06 1.78169 -12.7864 273.093 101324 
85 4.1863e-06 1.78359 -14.3067 273.144 101451 
89 4.38447e-06 1.78318 -15.9125 273.156 101432 
93 4.58263e-06 1.78338 -17.3409 273.315 101503 
97 4.7808e-06 1.7833 -18.3802 273.177 101447 
78 3.8395e-06 1.78245 -11.5767 273.156 101391 
82 4.03767e-06 1.78389 -13.3993 273.315 101532 
86 4.23584e-06 1.78228 -14.8611 273.16 101382 
90 4.43401e-06 1.78194 -16.2167 273.097 101340 
94 4.63218e-06 1.78358 -17.4564 273.085 101429 
98 4.83034e-06 1.78315 -18.6035 273.09 101406 
79 3.88905e-06 1.78361 -11.9498 273.055 101419 
83 4.08721e-06 1.78348 -13.6396 273.256 101486 
87 4.28538e-06 1.78334 -15.1999 273.144 101437 
91 4.48355e-06 1.78417 -16.5595 273.131 101480 
95 4.68172e-06 1.78488 -17.9406 273.157 101529 
99 4.87989e-06 1.78406 -18.7631 272.96 101409 
