ITEM: TIMESTEP
80000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_4[1] f_4[2] f_4[3] 
1 2.4771e-08 -6401.84 10957.6 -20259.4 
5 2.22939e-07 15895.3 -19079.9 -12221.6 
9 4.21107e-07 33989.3 25287.6 14572.8 
13 6.19275e-07 -622.96 2930.07 4768.77 
17 8.17443e-07 1675.31 -7736.61 -3600.93 
21 1.01561e-06 28881.3 -12002.1 13093.2 
25 1.21378e-06 -13886.9 1602.48 -7627.34 
2 7.4313e-08 23366 -4095.08 2578.3 
6 2.72481e-07 -16625.9 17007.3 8402.18 
10 4.70649e-07 1662.33 -4072.93 -6375.54 
14 6.68817e-07 12541.7 20297.4 -1151.79 
18 8.66985e-07 -39580.2 7388.29 -11571.6 
22 1.06515e-06 -2309.68 -33272.1 -11265.3 
3 1.23855e-07 16344.4 -3614.61 7027.74 
7 3.22023e-07 26125.1 26123.2 -6999.57 
11 5.20191e-07 5826.46 5924.05 -8035.48 
15 7.18359e-07 -4723.54 -28798.7 635.511 
19 9.16527e-07 -16195.7 9946.16 -5389.35 
23 1.11469e-06 -18069.6 -14416 -3195.98 
4 1.73397e-07 7740.49 -25165.9 -7566.06 
8 3.71565e-07 13177.3 -12301.1 1245.84 
12 5.69733e-07 -4325.94 -15481.5 552.686 
16 7.67901e-07 -3916.93 -2381.64 -19274.8 
20 9.66069e-07 11164.6 23759.4 10283.5 
24 1.16424e-06 -18042.3 361.507 43727.4 
26 1.26332e-06 17287.6 26347.6 -11290.2 
30 1.46149e-06 22346.6 -27609.5 -23747.2 
34 1.65966e-06 14584.3 41920.6 -2717.42 
38 1.85782e-06 1003.85 -18779.6 -21487.3 
42 2.05599e-06 -15862.2 -30783.1 31787 
46 2.25416e-06 1723.07 3432.32 15373.7 
50 2.45233e-06 -7088.32 8803 22382 
29 1.41195e-06 -12542.2 -36070.4 -22657.2 
