ITEM: TIMESTEP
200000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.7851 18.9581 273.063 101507 
5 2.22939e-07 1.78347 17.7135 273.086 101423 
9 4.21107e-07 1.78479 16.733 273.178 101532 
13 6.19275e-07 1.78254 15.1241 273.098 101374 
17 8.17443e-07 1.78374 13.5624 273.267 101505 
21 1.01561e-06 1.78192 11.8814 273.261 101400 
25 1.21378e-06 1.78407 10.2505 273.36 101559 
2 7.4313e-08 1.78468 18.6593 272.978 101451 
6 2.72481e-07 1.78332 17.5961 272.923 101354 
10 4.70649e-07 1.78421 16.2351 272.913 101400 
14 6.68817e-07 1.78279 14.6856 273.298 101462 
18 8.66985e-07 1.78271 13.0905 273.244 101438 
22 1.06515e-06 1.78263 11.4121 273.24 101432 
3 1.23855e-07 1.78266 18.4374 273.041 101360 
7 3.22023e-07 1.78501 17.3729 273.088 101511 
11 5.20191e-07 1.78463 15.8852 273.184 101525 
15 7.18359e-07 1.78353 14.3235 273.201 101469 
19 9.16527e-07 1.78276 12.7738 273.197 101423 
23 1.11469e-06 1.78399 11.0085 273.177 101486 
4 1.73397e-07 1.78414 18.1914 273.232 101515 
8 3.71565e-07 1.78376 17.0997 272.974 101398 
12 5.69733e-07 1.78235 15.4423 273.147 101381 
16 7.67901e-07 1.78341 13.9941 273.209 101465 
20 9.66069e-07 1.78247 12.1326 273.295 101443 
24 1.16424e-06 1.78218 10.6571 273.301 101429 
26 1.26332e-06 1.78175 9.95692 273.171 101356 
30 1.46149e-06 1.78302 8.16377 273.374 101504 
34 1.65966e-06 1.78318 6.83965 273.321 101493 
38 1.85782e-06 1.78165 5.24143 273.194 101359 
42 2.05599e-06 1.78304 3.65554 273.469 101540 
46 2.25416e-06 1.78218 2.14003 273.272 101418 
50 2.45233e-06 1.7819 0.697484 273.262 101399 
29 1.41195e-06 1.78293 8.8515 273.271 101460 
33 1.61012e-06 1.78229 7.19559 273.335 101448 
37 1.80828e-06 1.78349 5.67797 273.526 101587 
41 2.00645e-06 1.78174 4.07355 273.298 101403 
45 2.20462e-06 1.78265 2.58954 273.258 101440 
49 2.40279e-06 1.78228 0.947871 273.199 101397 
27 1.31286e-06 1.78154 9.54137 273.337 101406 
31 1.51103e-06 1.78337 7.92404 273.203 101460 
35 1.7092e-06 1.78184 6.37543 273.354 101429 
39 1.90737e-06 1.7823 4.85829 273.143 101377 
43 2.10553e-06 1.7827 3.32021 273.423 101504 
47 2.3037e-06 1.78224 1.63263 273.286 101427 
28 1.3624e-06 1.78339 9.1795 273.17 101449 
32 1.56057e-06 1.78363 7.59332 273.14 101452 
36 1.75874e-06 1.78279 6.17741 273.202 101427 
40 1.95691e-06 1.78215 4.34551 273.351 101446 
44 2.15508e-06 1.78253 2.82955 273.371 101475 
48 2.35324e-06 1.78312 1.35087 273.324 101491 
51 2.50187e-06 1.78258 0.0414827 273.249 101432 
55 2.70004e-06 1.78267 -1.31461 273.184 101413 
59 2.89821e-06 1.78291 -2.9556 273.268 101458 
63 3.09637e-06 1.78459 -4.52011 273.286 101560 
67 3.29454e-06 1.78225 -6.05867 273.348 101450 
71 3.49271e-06 1.78079 -7.69808 273.316 101356 
75 3.69088e-06 1.78367 -9.49062 273.36 101536 
53 2.60096e-06 1.78453 -0.455913 273.303 101564 
57 2.79912e-06 1.78318 -2.2096 273.213 101453 
61 2.99729e-06 1.7831 -3.74656 273.314 101486 
65 3.19546e-06 1.78416 -5.34597 273.131 101478 
69 3.39363e-06 1.78183 -7.02062 273.174 101362 
73 3.5918e-06 1.78158 -8.54694 273.278 101387 
54 2.6505e-06 1.78236 -0.964936 273.202 101402 
58 2.84867e-06 1.78276 -2.47742 273.28 101454 
62 3.04683e-06 1.78211 -3.97502 273.16 101373 
66 3.245e-06 1.78414 -5.68643 273.1 101466 
70 3.44317e-06 1.78271 -7.38446 273.263 101445 
74 3.64134e-06 1.78202 -9.03885 273.414 101462 
52 2.55141e-06 1.78396 -0.26516 273.344 101546 
56 2.74958e-06 1.78168 -1.6296 273.354 101420 
60 2.94775e-06 1.78298 -3.42032 273.1 101400 
64 3.14592e-06 1.78294 -4.73563 273.407 101512 
68 3.34408e-06 1.78282 -6.38457 273.292 101462 
72 3.54225e-06 1.78342 -8.10286 273.445 101553 
76 3.74042e-06 1.78331 -9.99671 273.385 101524 
80 3.93859e-06 1.78236 -11.7374 273.248 101419 
84 4.13676e-06 1.78193 -13.2816 273.103 101341 
88 4.33492e-06 1.78396 -14.9806 273.161 101478 
92 4.53309e-06 1.78284 -16.5807 273.22 101436 
96 4.73126e-06 1.78324 -17.8837 273.132 101427 
100 4.92943e-06 1.78489 -18.9828 273.01 101475 
77 3.78996e-06 1.78201 -10.2331 273.404 101458 
81 3.98813e-06 1.78293 -12.0255 273.232 101446 
85 4.1863e-06 1.78427 -13.7286 273.4 101585 
89 4.38447e-06 1.78324 -15.4796 273.213 101457 
93 4.58263e-06 1.7834 -16.6476 273.215 101466 
97 4.7808e-06 1.78541 -18.0462 273.236 101589 
78 3.8395e-06 1.78327 -10.6626 273.08 101409 
82 4.03767e-06 1.78416 -12.4931 273.156 101488 
86 4.23584e-06 1.78428 -14.1606 273.139 101489 
90 4.43401e-06 1.78311 -15.7436 273.221 101452 
94 4.63218e-06 1.78325 -17.1985 273.001 101378 
98 4.83034e-06 1.7843 -18.3541 272.99 101434 
79 3.88905e-06 1.78357 -11.3271 273.139 101448 
83 4.08721e-06 1.78405 -12.9273 273.301 101535 
87 4.28538e-06 1.78394 -14.7447 273.174 101482 
91 4.48355e-06 1.78381 -16.0406 273.029 101421 
95 4.68172e-06 1.78326 -17.5053 272.996 101377 
99 4.87989e-06 1.78428 -18.7362 273.015 101442 
