ITEM: TIMESTEP
100000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78478 18.9878 272.963 101451 
5 2.22939e-07 1.785 17.9872 272.906 101443 
9 4.21107e-07 1.78402 16.9454 273.081 101452 
13 6.19275e-07 1.78411 15.3714 273.069 101453 
17 8.17443e-07 1.78136 13.6561 273.146 101325 
21 1.01561e-06 1.78383 12.0353 273.171 101475 
25 1.21378e-06 1.78232 10.5159 273.254 101420 
2 7.4313e-08 1.78322 18.6219 272.761 101288 
6 2.72481e-07 1.78421 17.7323 273.01 101437 
10 4.70649e-07 1.78464 16.5226 272.888 101415 
14 6.68817e-07 1.78301 14.9138 273.243 101455 
18 8.66985e-07 1.78082 13.4005 273.163 101300 
22 1.06515e-06 1.78248 11.6639 273.165 101396 
3 1.23855e-07 1.78398 18.6042 272.971 101409 
7 3.22023e-07 1.78455 17.393 272.835 101390 
11 5.20191e-07 1.78386 15.9879 272.962 101399 
15 7.18359e-07 1.78336 14.7568 273.288 101491 
19 9.16527e-07 1.78242 12.9839 273.119 101375 
23 1.11469e-06 1.78334 11.3996 273.225 101467 
4 1.73397e-07 1.78403 18.3418 273.17 101486 
8 3.71565e-07 1.78462 17.1636 272.955 101439 
12 5.69733e-07 1.78292 15.7402 273.107 101399 
16 7.67901e-07 1.78311 14.2146 273.164 101431 
20 9.66069e-07 1.78369 12.436 273.273 101505 
24 1.16424e-06 1.78272 10.8401 273.036 101361 
26 1.26332e-06 1.78324 10.2753 273.274 101480 
30 1.46149e-06 1.78146 8.34362 273.125 101323 
34 1.65966e-06 1.7841 6.9081 273.153 101483 
38 1.85782e-06 1.78159 4.99103 273.191 101355 
42 2.05599e-06 1.78218 3.42376 273.14 101369 
46 2.25416e-06 1.78361 1.81469 273.097 101435 
50 2.45233e-06 1.78215 -0.0975032 273.061 101338 
29 1.41195e-06 1.78323 8.89946 273.317 101495 
33 1.61012e-06 1.78362 7.16332 273.21 101477 
37 1.80828e-06 1.78404 5.55406 273.177 101488 
41 2.00645e-06 1.78356 3.90814 273.184 101464 
45 2.20462e-06 1.78252 2.14228 273.137 101387 
49 2.40279e-06 1.78166 0.236682 273.182 101355 
27 1.31286e-06 1.78161 9.61698 273.327 101406 
31 1.51103e-06 1.78226 8.05952 273.026 101331 
35 1.7092e-06 1.78372 6.41831 273.276 101507 
39 1.90737e-06 1.7834 4.6832 273.155 101444 
43 2.10553e-06 1.78432 3.04413 273.093 101474 
47 2.3037e-06 1.78183 1.33668 273.174 101362 
28 1.3624e-06 1.78264 9.34667 273.347 101472 
32 1.56057e-06 1.78312 7.62935 273.22 101453 
36 1.75874e-06 1.78333 5.97482 273.285 101489 
40 1.95691e-06 1.78422 4.1907 273.206 101510 
44 2.15508e-06 1.78307 2.44094 273.188 101437 
48 2.35324e-06 1.78216 0.885699 273.314 101433 
51 2.50187e-06 1.7815 -0.522387 273.151 101335 
55 2.70004e-06 1.78288 -2.19382 273.161 101417 
59 2.89821e-06 1.78274 -3.86513 273.193 101421 
63 3.09637e-06 1.78264 -5.19168 273.328 101465 
67 3.29454e-06 1.7832 -6.98741 273.173 101440 
71 3.49271e-06 1.78398 -8.4508 273.161 101480 
75 3.69088e-06 1.78149 -10.09 273.151 101334 
53 2.60096e-06 1.78213 -1.24911 273.361 101448 
57 2.79912e-06 1.78235 -2.84507 273.091 101361 
61 2.99729e-06 1.78278 -4.41544 273.383 101494 
65 3.19546e-06 1.78267 -6.2682 273.063 101369 
69 3.39363e-06 1.78427 -7.89445 273.411 101589 
73 3.5918e-06 1.7831 -9.59419 273.117 101414 
54 2.6505e-06 1.78254 -1.72763 273.27 101438 
58 2.84867e-06 1.78338 -3.27394 273.32 101504 
62 3.04683e-06 1.78385 -4.98162 273.512 101602 
66 3.245e-06 1.78353 -6.4912 273.219 101475 
70 3.44317e-06 1.782 -8.13626 273.169 101369 
74 3.64134e-06 1.78422 -10.0334 273.093 101468 
52 2.55141e-06 1.78333 -0.838372 273.265 101482 
56 2.74958e-06 1.7823 -2.6098 273.237 101412 
60 2.94775e-06 1.78313 -4.16401 273.145 101425 
64 3.14592e-06 1.78311 -5.81747 273.119 101414 
68 3.34408e-06 1.78128 -7.32825 273.23 101351 
72 3.54225e-06 1.7823 -9.03022 273.363 101459 
76 3.74042e-06 1.78429 -10.757 273.044 101453 
80 3.93859e-06 1.78367 -12.3007 273.089 101435 
84 4.13676e-06 1.78194 -13.7721 273.176 101369 
88 4.33492e-06 1.78266 -15.2045 273.238 101433 
92 4.53309e-06 1.78326 -16.9047 273.104 101417 
96 4.73126e-06 1.78467 -17.9224 273.124 101505 
100 4.92943e-06 1.78482 -18.7656 272.881 101423 
77 3.78996e-06 1.78284 -10.7513 273.24 101444 
81 3.98813e-06 1.78207 -12.5639 273.074 101339 
85 4.1863e-06 1.78303 -14.1008 273.19 101436 
89 4.38447e-06 1.78299 -15.6985 273.175 101429 
93 4.58263e-06 1.78426 -16.871 273.039 101450 
97 4.7808e-06 1.78373 -18.2155 273.033 101418 
78 3.8395e-06 1.78319 -11.3218 273.081 101405 
82 4.03767e-06 1.78336 -12.9992 273.222 101467 
86 4.23584e-06 1.78201 -14.4862 273.132 101357 
90 4.43401e-06 1.78371 -16.137 273.195 101477 
94 4.63218e-06 1.78419 -17.4004 272.971 101421 
98 4.83034e-06 1.78376 -18.6011 273.048 101425 
79 3.88905e-06 1.78312 -11.7221 273.11 101412 
83 4.08721e-06 1.78118 -13.2775 273.256 101356 
87 4.28538e-06 1.78444 -14.861 273.153 101503 
91 4.48355e-06 1.78286 -16.4818 273.255 101451 
95 4.68172e-06 1.78216 -17.7768 272.967 101304 
99 4.87989e-06 1.78341 -18.833 273.051 101406 
