ITEM: TIMESTEP
40000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78344 19.0744 272.813 101320 
5 2.22939e-07 1.78374 18.0903 272.926 101379 
9 4.21107e-07 1.7839 16.9153 273.159 101474 
13 6.19275e-07 1.78371 15.3485 273.249 101497 
17 8.17443e-07 1.78271 13.7291 273.114 101390 
21 1.01561e-06 1.78348 12.1259 273.019 101398 
25 1.21378e-06 1.78332 10.3996 273.22 101464 
2 7.4313e-08 1.78369 18.9978 272.948 101384 
6 2.72481e-07 1.78275 17.8322 272.918 101319 
10 4.70649e-07 1.7828 16.4744 273.206 101429 
14 6.68817e-07 1.78235 14.968 273.113 101369 
18 8.66985e-07 1.78294 13.4756 273.083 101391 
22 1.06515e-06 1.78225 11.753 273.209 101399 
3 1.23855e-07 1.78511 18.6449 272.979 101476 
7 3.22023e-07 1.78305 17.4263 273.058 101388 
11 5.20191e-07 1.78427 16.1133 273.101 101474 
15 7.18359e-07 1.78345 14.5446 272.971 101379 
19 9.16527e-07 1.78289 12.8769 273.095 101393 
23 1.11469e-06 1.78237 11.3382 273.238 101417 
4 1.73397e-07 1.78385 18.5533 272.933 101387 
8 3.71565e-07 1.782 17.3828 273.035 101320 
12 5.69733e-07 1.78216 15.7098 273.294 101425 
16 7.67901e-07 1.78157 14.118 273.234 101369 
20 9.66069e-07 1.78363 12.303 273.159 101459 
24 1.16424e-06 1.78402 10.8463 273.194 101494 
26 1.26332e-06 1.78305 9.94267 273.062 101390 
30 1.46149e-06 1.78324 8.46771 273.053 101397 
34 1.65966e-06 1.7827 6.49488 273.122 101392 
38 1.85782e-06 1.78294 5.32748 273.095 101396 
42 2.05599e-06 1.78216 3.33036 273.249 101409 
46 2.25416e-06 1.78284 1.90524 273.246 101446 
50 2.45233e-06 1.78269 0.124146 273.334 101470 
29 1.41195e-06 1.78282 8.7157 273.122 101399 
33 1.61012e-06 1.78431 7.27209 273.264 101537 
37 1.80828e-06 1.78185 5.57244 273.182 101366 
41 2.00645e-06 1.7819 4.03749 273.228 101386 
45 2.20462e-06 1.78273 2.18918 273.239 101438 
49 2.40279e-06 1.78208 0.856001 273.074 101339 
27 1.31286e-06 1.78287 9.74923 273.218 101437 
31 1.51103e-06 1.7835 8.10816 273.137 101444 
35 1.7092e-06 1.78167 6.2077 273.363 101423 
39 1.90737e-06 1.78128 4.65648 273.206 101342 
43 2.10553e-06 1.78394 3.01149 273.026 101427 
47 2.3037e-06 1.78013 1.59256 273.351 101331 
28 1.3624e-06 1.78277 9.34913 273.038 101365 
32 1.56057e-06 1.78349 7.59147 273.439 101555 
36 1.75874e-06 1.78314 5.74057 273.078 101401 
40 1.95691e-06 1.78244 4.22706 273.276 101435 
44 2.15508e-06 1.78244 2.45988 273.149 101388 
48 2.35324e-06 1.78351 1.13717 273.391 101538 
51 2.50187e-06 1.78078 -0.21642 273.309 101352 
55 2.70004e-06 1.78012 -1.7311 273.298 101311 
59 2.89821e-06 1.78253 -3.24988 273.382 101479 
63 3.09637e-06 1.78178 -4.95427 273.099 101331 
67 3.29454e-06 1.78298 -6.62197 273.111 101404 
71 3.49271e-06 1.78199 -8.2494 273.001 101307 
75 3.69088e-06 1.78268 -9.89965 273.001 101346 
53 2.60096e-06 1.78253 -0.631507 273.226 101421 
57 2.79912e-06 1.78233 -2.45772 273.194 101398 
61 2.99729e-06 1.78232 -4.00042 273.134 101375 
65 3.19546e-06 1.78411 -5.89293 273.103 101466 
69 3.39363e-06 1.78299 -7.3823 273.04 101378 
73 3.5918e-06 1.78314 -9.13784 273.139 101423 
54 2.6505e-06 1.7832 -1.23679 273.191 101446 
58 2.84867e-06 1.78163 -2.82649 273.216 101366 
62 3.04683e-06 1.78301 -4.41435 273.051 101384 
66 3.245e-06 1.78335 -6.19915 272.991 101380 
70 3.44317e-06 1.78415 -7.98528 273.063 101453 
74 3.64134e-06 1.78224 -9.67311 273.292 101429 
52 2.55141e-06 1.7835 -0.693491 273.252 101486 
56 2.74958e-06 1.78236 -2.09483 273.316 101445 
60 2.94775e-06 1.78299 -3.7995 273.167 101425 
64 3.14592e-06 1.78314 -5.41128 273.196 101445 
68 3.34408e-06 1.78394 -6.99558 273.023 101426 
72 3.54225e-06 1.78434 -8.82279 273.238 101529 
76 3.74042e-06 1.78302 -10.4326 273.01 101369 
80 3.93859e-06 1.78414 -11.9702 273.06 101451 
84 4.13676e-06 1.78403 -13.5688 272.964 101409 
88 4.33492e-06 1.78495 -15.0532 273.018 101481 
92 4.53309e-06 1.78377 -16.757 272.913 101375 
96 4.73126e-06 1.78535 -17.9566 273.081 101528 
100 4.92943e-06 1.7844 -19.006 272.981 101437 
77 3.78996e-06 1.78157 -10.8432 273.073 101310 
81 3.98813e-06 1.78381 -12.3622 273.167 101472 
85 4.1863e-06 1.7825 -13.9617 273.116 101379 
89 4.38447e-06 1.78361 -15.757 273.055 101419 
93 4.58263e-06 1.78453 -17.0933 272.89 101410 
97 4.7808e-06 1.78421 -18.2212 272.987 101428 
78 3.8395e-06 1.78203 -11.1444 273.196 101381 
82 4.03767e-06 1.78382 -12.7187 272.939 101388 
86 4.23584e-06 1.78627 -14.4307 272.968 101538 
90 4.43401e-06 1.78392 -16.1117 272.977 101408 
94 4.63218e-06 1.78461 -17.4168 272.99 101452 
98 4.83034e-06 1.78353 -18.7179 272.886 101352 
79 3.88905e-06 1.78457 -11.5568 273.209 101531 
83 4.08721e-06 1.78349 -13.1626 273.018 101399 
87 4.28538e-06 1.78432 -14.8521 272.922 101410 
91 4.48355e-06 1.7841 -16.5937 272.886 101385 
95 4.68172e-06 1.78323 -17.8346 272.91 101344 
99 4.87989e-06 1.78351 -18.9639 273.048 101411 
