ITEM: TIMESTEP
160000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78545 18.8022 273.097 101539 
5 2.22939e-07 1.7835 17.8795 273.094 101428 
9 4.21107e-07 1.78529 16.8297 272.897 101456 
13 6.19275e-07 1.78378 15.2934 273.14 101460 
17 8.17443e-07 1.78272 13.6787 273.13 101396 
21 1.01561e-06 1.7839 12.1213 273.176 101481 
25 1.21378e-06 1.78293 10.5609 273.501 101546 
2 7.4313e-08 1.78403 18.7281 272.905 101387 
6 2.72481e-07 1.78654 17.7035 273.028 101575 
10 4.70649e-07 1.78465 16.2041 273.013 101463 
14 6.68817e-07 1.78327 14.8749 273.206 101456 
18 8.66985e-07 1.78417 13.2957 273.136 101481 
22 1.06515e-06 1.78278 11.5081 273.451 101519 
3 1.23855e-07 1.78393 18.4728 273.128 101464 
7 3.22023e-07 1.78513 17.4896 273.064 101509 
11 5.20191e-07 1.78413 15.9929 273.144 101482 
15 7.18359e-07 1.78401 14.3974 273.135 101471 
19 9.16527e-07 1.78203 12.9722 273.088 101341 
23 1.11469e-06 1.78296 11.0677 273.355 101494 
4 1.73397e-07 1.78524 18.3185 273.117 101535 
8 3.71565e-07 1.78332 17.2319 273.157 101440 
12 5.69733e-07 1.78506 15.5575 273.169 101544 
16 7.67901e-07 1.7829 14.238 273.042 101374 
20 9.66069e-07 1.78379 12.4364 273.334 101533 
24 1.16424e-06 1.78338 10.8251 273.458 101556 
26 1.26332e-06 1.782 10.0321 273.416 101461 
30 1.46149e-06 1.78303 8.50369 273.327 101487 
34 1.65966e-06 1.78183 6.67762 273.415 101451 
38 1.85782e-06 1.78141 5.07616 273.386 101417 
42 2.05599e-06 1.78223 3.34003 273.364 101455 
46 2.25416e-06 1.78165 1.62996 273.27 101388 
50 2.45233e-06 1.78228 0.0549264 273.43 101483 
29 1.41195e-06 1.78223 8.65126 273.632 101555 
33 1.61012e-06 1.78098 7.10991 273.487 101430 
37 1.80828e-06 1.7828 5.54368 273.37 101490 
41 2.00645e-06 1.78284 3.92524 273.279 101458 
45 2.20462e-06 1.78273 2.2287 273.459 101519 
49 2.40279e-06 1.78185 0.53964 273.631 101533 
27 1.31286e-06 1.78197 9.55487 273.43 101465 
31 1.51103e-06 1.78261 8.029 273.445 101507 
35 1.7092e-06 1.78232 6.3419 273.447 101491 
39 1.90737e-06 1.78222 4.7169 273.371 101457 
43 2.10553e-06 1.7821 2.89824 273.334 101437 
47 2.3037e-06 1.78093 1.47199 273.358 101379 
28 1.3624e-06 1.78288 9.31044 273.316 101474 
32 1.56057e-06 1.78092 7.40474 273.516 101437 
36 1.75874e-06 1.78096 5.7246 273.475 101424 
40 1.95691e-06 1.78185 4.26309 273.309 101413 
44 2.15508e-06 1.78292 2.58469 273.391 101504 
48 2.35324e-06 1.78105 1.02081 273.548 101456 
51 2.50187e-06 1.78199 -0.234627 273.574 101520 
55 2.70004e-06 1.78126 -2.17261 273.331 101388 
59 2.89821e-06 1.78174 -3.54574 273.419 101448 
63 3.09637e-06 1.78198 -5.1967 273.355 101438 
67 3.29454e-06 1.78265 -6.9321 273.477 101521 
71 3.49271e-06 1.78189 -8.42746 273.457 101470 
75 3.69088e-06 1.78193 -10.0567 273.259 101399 
53 2.60096e-06 1.78282 -1.15167 273.349 101484 
57 2.79912e-06 1.78275 -2.77846 273.519 101542 
61 2.99729e-06 1.78259 -4.36941 273.501 101527 
65 3.19546e-06 1.78083 -6.05416 273.58 101455 
69 3.39363e-06 1.78182 -7.73704 273.521 101490 
73 3.5918e-06 1.7808 -9.46253 273.318 101357 
54 2.6505e-06 1.78436 -1.41386 273.622 101673 
58 2.84867e-06 1.78224 -3.05903 273.433 101481 
62 3.04683e-06 1.78197 -5.0447 273.298 101416 
66 3.245e-06 1.77988 -6.43925 273.377 101326 
70 3.44317e-06 1.78149 -8.02416 273.561 101486 
74 3.64134e-06 1.78366 -9.70022 273.342 101529 
52 2.55141e-06 1.78232 -0.561369 273.361 101459 
56 2.74958e-06 1.78176 -2.35122 273.385 101436 
60 2.94775e-06 1.78208 -4.03023 273.542 101513 
64 3.14592e-06 1.78127 -5.59708 273.499 101451 
68 3.34408e-06 1.78267 -7.24305 273.479 101523 
72 3.54225e-06 1.78215 -8.89402 273.341 101442 
76 3.74042e-06 1.7827 -10.5117 273.366 101482 
80 3.93859e-06 1.78448 -12.1765 273.267 101548 
84 4.13676e-06 1.78479 -13.8161 273.164 101526 
88 4.33492e-06 1.78486 -15.2196 273.036 101483 
92 4.53309e-06 1.78523 -16.7828 273.064 101515 
96 4.73126e-06 1.78531 -17.9678 273.084 101526 
100 4.92943e-06 1.78482 -19.213 273.149 101523 
77 3.78996e-06 1.784 -10.9228 273.335 101545 
81 3.98813e-06 1.78424 -12.5384 273.177 101500 
85 4.1863e-06 1.78415 -14.1874 273.005 101431 
89 4.38447e-06 1.78462 -15.7486 272.956 101440 
93 4.58263e-06 1.78365 -17.2489 273.008 101404 
97 4.7808e-06 1.78368 -18.3322 273.198 101476 
78 3.8395e-06 1.78478 -11.4936 273.173 101529 
82 4.03767e-06 1.78395 -12.9356 273.272 101519 
86 4.23584e-06 1.78532 -14.5149 273.032 101508 
90 4.43401e-06 1.78593 -16.3067 273.323 101651 
94 4.63218e-06 1.78549 -17.5114 272.812 101435 
98 4.83034e-06 1.78424 -18.6673 273.023 101443 
79 3.88905e-06 1.78288 -11.8039 273.192 101428 
83 4.08721e-06 1.78523 -13.2788 273.037 101505 
87 4.28538e-06 1.78501 -14.8185 273.009 101482 
91 4.48355e-06 1.78403 -16.3347 273.068 101448 
95 4.68172e-06 1.78381 -17.7409 272.965 101397 
99 4.87989e-06 1.78378 -19.0385 272.986 101403 
