ITEM: TIMESTEP
90000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78304 18.866 273.031 101378 
5 2.22939e-07 1.7835 18.0166 273.194 101464 
9 4.21107e-07 1.78294 16.6042 273.091 101394 
13 6.19275e-07 1.78259 15.0491 273.16 101400 
17 8.17443e-07 1.78275 13.7024 272.956 101333 
21 1.01561e-06 1.78394 11.8118 273.119 101461 
25 1.21378e-06 1.78357 10.1869 273.058 101418 
2 7.4313e-08 1.78298 18.6046 273.444 101527 
6 2.72481e-07 1.78274 17.7552 273.027 101359 
10 4.70649e-07 1.7832 16.2764 273.032 101388 
14 6.68817e-07 1.78316 14.6618 273.086 101405 
18 8.66985e-07 1.78395 13.0354 273.132 101467 
22 1.06515e-06 1.78375 11.2004 273.217 101487 
3 1.23855e-07 1.78334 18.5262 273.117 101427 
7 3.22023e-07 1.78341 17.3721 273.195 101460 
11 5.20191e-07 1.78266 15.777 273.231 101430 
15 7.18359e-07 1.78413 14.2758 273.276 101531 
19 9.16527e-07 1.78262 12.4394 273.218 101423 
23 1.11469e-06 1.78413 10.8457 273.149 101483 
4 1.73397e-07 1.78387 18.3204 273.201 101488 
8 3.71565e-07 1.78332 17.0423 273.117 101426 
12 5.69733e-07 1.78403 15.4085 273.05 101441 
16 7.67901e-07 1.78376 13.7975 273.174 101472 
20 9.66069e-07 1.78251 12.2764 273.171 101399 
24 1.16424e-06 1.78251 10.2534 273.141 101388 
26 1.26332e-06 1.78482 9.60366 272.978 101459 
30 1.46149e-06 1.78244 8.2056 273.159 101391 
34 1.65966e-06 1.78365 6.25118 273.325 101521 
38 1.85782e-06 1.78293 4.71258 273.22 101442 
42 2.05599e-06 1.78212 3.15779 273.238 101402 
46 2.25416e-06 1.78117 1.34342 273.195 101332 
50 2.45233e-06 1.78205 -0.294858 273.357 101443 
29 1.41195e-06 1.78282 8.37959 273.081 101384 
33 1.61012e-06 1.78378 6.65206 273.23 101494 
37 1.80828e-06 1.78205 5.16859 273.271 101410 
41 2.00645e-06 1.78296 3.52167 273.187 101431 
45 2.20462e-06 1.78354 1.85316 273.341 101521 
49 2.40279e-06 1.78231 0.434472 273.2 101399 
27 1.31286e-06 1.78343 9.24415 273.23 101474 
31 1.51103e-06 1.78319 7.49016 273.115 101418 
35 1.7092e-06 1.78412 5.90512 273.177 101494 
39 1.90737e-06 1.7821 4.37389 273.099 101349 
43 2.10553e-06 1.782 2.73071 273.303 101420 
47 2.3037e-06 1.78253 0.929688 273.328 101459 
28 1.3624e-06 1.78312 8.96446 273.098 101407 
32 1.56057e-06 1.78405 7.15001 273.122 101469 
36 1.75874e-06 1.78304 5.50936 273.218 101447 
40 1.95691e-06 1.78165 3.90546 272.999 101286 
44 2.15508e-06 1.78176 2.13408 273.208 101371 
48 2.35324e-06 1.78421 0.57227 273.527 101629 
51 2.50187e-06 1.78337 -0.671889 273.172 101449 
55 2.70004e-06 1.78165 -2.23295 273.213 101366 
59 2.89821e-06 1.78192 -3.87619 273.437 101465 
63 3.09637e-06 1.78271 -5.42446 273.277 101451 
67 3.29454e-06 1.78266 -7.00672 273.26 101441 
71 3.49271e-06 1.78199 -8.66526 273.192 101378 
75 3.69088e-06 1.78222 -10.2438 273.069 101346 
53 2.60096e-06 1.78239 -1.35384 273.149 101385 
57 2.79912e-06 1.78269 -3.0346 273.266 101445 
61 2.99729e-06 1.78295 -4.60862 273.185 101430 
65 3.19546e-06 1.78272 -6.08687 273.279 101452 
69 3.39363e-06 1.78255 -7.68119 273.38 101480 
73 3.5918e-06 1.78255 -9.4613 273.252 101432 
54 2.6505e-06 1.78183 -1.95565 273.298 101408 
58 2.84867e-06 1.78183 -3.26766 273.18 101364 
62 3.04683e-06 1.78187 -5.04698 273.41 101452 
66 3.245e-06 1.78261 -6.62222 273.28 101446 
70 3.44317e-06 1.7831 -8.13353 273.258 101465 
74 3.64134e-06 1.78213 -9.88473 273.036 101328 
52 2.55141e-06 1.78081 -1.05129 273.215 101319 
56 2.74958e-06 1.78307 -2.50537 273.239 101457 
60 2.94775e-06 1.78471 -4.08865 273.141 101514 
64 3.14592e-06 1.78362 -5.97466 273.147 101454 
68 3.34408e-06 1.78216 -7.56597 273.217 101397 
72 3.54225e-06 1.78293 -8.95086 273.293 101469 
76 3.74042e-06 1.78376 -10.5535 273.127 101454 
80 3.93859e-06 1.78505 -12.1353 272.859 101428 
84 4.13676e-06 1.78306 -13.8864 273.157 101426 
88 4.33492e-06 1.78317 -15.6218 273.195 101446 
92 4.53309e-06 1.7833 -16.777 273.225 101465 
96 4.73126e-06 1.78415 -18.0747 273.017 101436 
100 4.92943e-06 1.78378 -18.8435 273.127 101455 
77 3.78996e-06 1.78416 -11.029 273.139 101482 
81 3.98813e-06 1.78206 -12.7411 273.256 101406 
85 4.1863e-06 1.78441 -14.4681 273.022 101452 
89 4.38447e-06 1.78407 -15.8723 273.07 101451 
93 4.58263e-06 1.78368 -17.2558 273.183 101470 
97 4.7808e-06 1.78373 -18.498 273.067 101430 
78 3.8395e-06 1.78298 -11.495 273.132 101412 
82 4.03767e-06 1.78442 -13.2788 273.137 101496 
86 4.23584e-06 1.78306 -14.7976 272.963 101353 
90 4.43401e-06 1.78336 -16.1784 273.128 101432 
94 4.63218e-06 1.78374 -17.4743 273.096 101442 
98 4.83034e-06 1.78356 -18.6573 272.912 101363 
79 3.88905e-06 1.78319 -11.8531 273.217 101455 
83 4.08721e-06 1.78512 -13.3561 273.229 101570 
87 4.28538e-06 1.78488 -15.1006 273.101 101508 
91 4.48355e-06 1.78303 -16.6264 273.368 101502 
95 4.68172e-06 1.78371 -17.999 273.124 101450 
99 4.87989e-06 1.78462 -18.8043 272.917 101425 
