ITEM: TIMESTEP
50000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78414 18.8943 273.116 101472 
5 2.22939e-07 1.78429 18.171 273.179 101504 
9 4.21107e-07 1.78383 16.9355 273.025 101420 
13 6.19275e-07 1.78393 15.3926 273.128 101464 
17 8.17443e-07 1.78374 13.7367 273.272 101507 
21 1.01561e-06 1.78348 12.2273 273.374 101530 
25 1.21378e-06 1.78288 10.4441 273.197 101430 
2 7.4313e-08 1.78537 18.9293 273.045 101516 
6 2.72481e-07 1.78438 17.7685 272.966 101430 
10 4.70649e-07 1.78372 16.49 272.992 101402 
14 6.68817e-07 1.78543 14.9629 273.083 101533 
18 8.66985e-07 1.78549 13.3977 273.317 101623 
22 1.06515e-06 1.78254 11.6299 273.111 101379 
3 1.23855e-07 1.78482 18.5637 272.972 101457 
7 3.22023e-07 1.78546 17.4338 272.929 101477 
11 5.20191e-07 1.78542 15.9877 273.25 101595 
15 7.18359e-07 1.78527 14.3788 273.152 101550 
19 9.16527e-07 1.78359 12.8069 273.236 101485 
23 1.11469e-06 1.7831 11.232 273.389 101514 
4 1.73397e-07 1.78639 18.4333 273.152 101614 
8 3.71565e-07 1.78488 17.1237 273.007 101474 
12 5.69733e-07 1.78531 15.6749 273.211 101574 
16 7.67901e-07 1.78477 14.1013 273.295 101574 
20 9.66069e-07 1.78401 12.621 273.153 101478 
24 1.16424e-06 1.78266 10.9526 273.253 101439 
26 1.26332e-06 1.78297 9.94611 273.301 101474 
30 1.46149e-06 1.78296 8.39276 273.304 101475 
34 1.65966e-06 1.78299 6.84659 273.405 101514 
38 1.85782e-06 1.78205 5.05691 273.495 101493 
42 2.05599e-06 1.78075 3.63046 273.362 101370 
46 2.25416e-06 1.7824 2.06249 273.38 101471 
50 2.45233e-06 1.78235 0.349334 273.436 101489 
29 1.41195e-06 1.78269 8.81043 273.413 101500 
33 1.61012e-06 1.78243 7.18764 273.351 101462 
37 1.80828e-06 1.78423 5.58156 273.688 101689 
41 2.00645e-06 1.78304 4.1724 273.419 101521 
45 2.20462e-06 1.78246 2.39205 273.571 101545 
49 2.40279e-06 1.78226 0.906879 273.531 101519 
27 1.31286e-06 1.78244 9.62772 273.431 101492 
31 1.51103e-06 1.7813 8.08412 273.566 101477 
35 1.7092e-06 1.78178 6.41906 273.272 101395 
39 1.90737e-06 1.78261 4.73515 273.337 101467 
43 2.10553e-06 1.78211 3.19894 273.551 101518 
47 2.3037e-06 1.78247 1.52874 273.271 101434 
28 1.3624e-06 1.78254 9.35867 273.57 101549 
32 1.56057e-06 1.78127 7.66178 273.369 101402 
36 1.75874e-06 1.78227 5.94068 273.562 101531 
40 1.95691e-06 1.78273 4.24135 273.578 101563 
44 2.15508e-06 1.78216 2.94172 273.515 101507 
48 2.35324e-06 1.78207 1.2337 273.345 101439 
51 2.50187e-06 1.78181 0.0834552 273.428 101455 
55 2.70004e-06 1.7813 -1.59829 273.357 101400 
59 2.89821e-06 1.78292 -3.19092 273.386 101503 
63 3.09637e-06 1.78329 -4.83179 273.376 101520 
67 3.29454e-06 1.78236 -6.58169 273.626 101560 
71 3.49271e-06 1.78171 -8.28639 273.376 101431 
75 3.69088e-06 1.78303 -9.81844 273.44 101529 
53 2.60096e-06 1.78349 -0.649072 273.444 101557 
57 2.79912e-06 1.78108 -2.43121 273.457 101424 
61 2.99729e-06 1.781 -3.99524 273.37 101387 
65 3.19546e-06 1.78053 -5.73306 273.563 101432 
69 3.39363e-06 1.78286 -7.37658 273.574 101569 
73 3.5918e-06 1.78319 -9.06344 273.421 101531 
54 2.6505e-06 1.78237 -1.32877 273.302 101440 
58 2.84867e-06 1.78193 -2.72991 273.391 101448 
62 3.04683e-06 1.7815 -4.35209 273.407 101430 
66 3.245e-06 1.78242 -6.20918 273.461 101502 
70 3.44317e-06 1.78081 -7.91042 273.428 101398 
74 3.64134e-06 1.78062 -9.41147 273.312 101344 
52 2.55141e-06 1.7824 -0.387631 273.383 101472 
56 2.74958e-06 1.78286 -1.87897 273.538 101556 
60 2.94775e-06 1.78383 -3.62513 273.417 101566 
64 3.14592e-06 1.78267 -5.32396 273.524 101540 
68 3.34408e-06 1.78193 -6.82551 273.558 101510 
72 3.54225e-06 1.7823 -8.6657 273.389 101468 
76 3.74042e-06 1.78276 -10.1966 273.514 101541 
80 3.93859e-06 1.78324 -12.1399 273.342 101505 
84 4.13676e-06 1.78285 -13.5684 273.594 101576 
88 4.33492e-06 1.78256 -15.1452 273.249 101431 
92 4.53309e-06 1.78411 -16.7011 273.18 101494 
96 4.73126e-06 1.78439 -18.1645 273.113 101485 
100 4.92943e-06 1.78498 -19.1055 273.056 101497 
77 3.78996e-06 1.78212 -10.6386 273.381 101455 
81 3.98813e-06 1.78167 -12.4905 273.317 101406 
85 4.1863e-06 1.78428 -14.0457 273.207 101514 
89 4.38447e-06 1.78205 -15.6215 273.122 101356 
93 4.58263e-06 1.78493 -17.2221 273.102 101512 
97 4.7808e-06 1.78533 -18.1563 273.012 101501 
78 3.8395e-06 1.78357 -11.101 273.345 101525 
82 4.03767e-06 1.78207 -12.7076 273.268 101410 
86 4.23584e-06 1.78398 -14.4683 273.291 101528 
90 4.43401e-06 1.78363 -16.2769 273.224 101483 
94 4.63218e-06 1.7851 -17.4161 273.192 101555 
98 4.83034e-06 1.78385 -18.6575 273.122 101457 
79 3.88905e-06 1.78285 -11.6226 273.492 101538 
83 4.08721e-06 1.7828 -13.2296 273.392 101498 
87 4.28538e-06 1.78278 -14.9004 273.269 101451 
91 4.48355e-06 1.78397 -16.5199 273.242 101509 
95 4.68172e-06 1.78439 -17.7351 273.112 101485 
99 4.87989e-06 1.78465 -18.9133 273.082 101489 
