ITEM: TIMESTEP
80000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78282 18.9811 273.03 101365 
5 2.22939e-07 1.78336 18.1607 272.976 101376 
9 4.21107e-07 1.78325 16.8788 273.246 101470 
13 6.19275e-07 1.78388 15.3133 273.067 101439 
17 8.17443e-07 1.78297 13.7594 273.175 101427 
21 1.01561e-06 1.78224 12.2868 273.175 101386 
25 1.21378e-06 1.78387 10.6016 273.131 101462 
2 7.4313e-08 1.78364 18.8299 273.216 101481 
6 2.72481e-07 1.78438 17.6541 272.882 101399 
10 4.70649e-07 1.78274 16.5894 273.122 101395 
14 6.68817e-07 1.7834 15.0834 273.158 101445 
18 8.66985e-07 1.78384 13.4538 273.037 101426 
22 1.06515e-06 1.78265 11.7289 273.137 101395 
3 1.23855e-07 1.78341 18.4593 272.835 101326 
7 3.22023e-07 1.78367 17.4464 272.947 101383 
11 5.20191e-07 1.78447 16.1474 272.893 101408 
15 7.18359e-07 1.78297 14.5657 273.086 101394 
19 9.16527e-07 1.78346 13.1305 273.061 101413 
23 1.11469e-06 1.78225 11.2789 273.027 101331 
4 1.73397e-07 1.7827 18.323 273.115 101389 
8 3.71565e-07 1.78424 17.1638 273.122 101480 
12 5.69733e-07 1.78367 15.8535 273.242 101492 
16 7.67901e-07 1.78172 14.1584 273.168 101354 
20 9.66069e-07 1.78108 12.7156 273.075 101283 
24 1.16424e-06 1.78257 11.1719 273.261 101437 
26 1.26332e-06 1.78359 10.2716 273.144 101451 
30 1.46149e-06 1.78396 8.49595 273.167 101480 
34 1.65966e-06 1.78393 6.91992 272.964 101403 
38 1.85782e-06 1.78246 5.26107 273.104 101372 
42 2.05599e-06 1.78321 3.51844 273.248 101468 
46 2.25416e-06 1.78173 2.15599 273.203 101367 
50 2.45233e-06 1.78171 0.362468 273.24 101380 
29 1.41195e-06 1.7825 8.96623 272.968 101323 
33 1.61012e-06 1.78309 7.32235 273.142 101422 
37 1.80828e-06 1.78222 5.69709 273.11 101360 
41 2.00645e-06 1.78352 3.9854 273.254 101488 
45 2.20462e-06 1.78283 2.49202 273.247 101446 
49 2.40279e-06 1.78324 0.571954 273.066 101402 
27 1.31286e-06 1.78393 9.81076 272.948 101398 
31 1.51103e-06 1.7834 8.13324 273.024 101396 
35 1.7092e-06 1.78351 6.49709 273.09 101426 
39 1.90737e-06 1.78163 4.884 272.981 101279 
43 2.10553e-06 1.78288 3.21753 273.32 101476 
47 2.3037e-06 1.78148 1.65272 273.29 101385 
28 1.3624e-06 1.78343 9.42663 273.181 101456 
32 1.56057e-06 1.78359 7.85377 273.006 101400 
36 1.75874e-06 1.78409 5.88732 273.04 101441 
40 1.95691e-06 1.78153 4.37511 273.198 101354 
44 2.15508e-06 1.78282 2.77635 273.161 101414 
48 2.35324e-06 1.78242 1.09806 273.168 101393 
51 2.50187e-06 1.78307 -0.0935399 273.086 101399 
55 2.70004e-06 1.78437 -1.71409 273.126 101489 
59 2.89821e-06 1.78383 -3.52657 273.02 101419 
63 3.09637e-06 1.78427 -5.13856 273.086 101469 
67 3.29454e-06 1.7814 -6.90727 273.287 101379 
71 3.49271e-06 1.78354 -8.22079 273.113 101437 
75 3.69088e-06 1.78182 -9.84344 273.149 101352 
53 2.60096e-06 1.78272 -0.931764 273.158 101407 
57 2.79912e-06 1.78314 -2.64229 273.273 101474 
61 2.99729e-06 1.78299 -4.30806 273.164 101424 
65 3.19546e-06 1.78142 -5.93714 273.233 101360 
69 3.39363e-06 1.78137 -7.30644 273.243 101361 
73 3.5918e-06 1.78362 -9.05138 273.241 101488 
54 2.6505e-06 1.78401 -1.33056 273.142 101474 
58 2.84867e-06 1.78323 -3.17299 273.083 101408 
62 3.04683e-06 1.78418 -4.54715 273.049 101449 
66 3.245e-06 1.78152 -6.02228 272.996 101278 
70 3.44317e-06 1.78097 -7.91714 273.118 101292 
74 3.64134e-06 1.78359 -9.42256 273.151 101454 
52 2.55141e-06 1.78324 -0.621088 273.046 101395 
56 2.74958e-06 1.78343 -2.36354 273.027 101398 
60 2.94775e-06 1.78383 -4.02222 273.057 101432 
64 3.14592e-06 1.78311 -5.38023 273.171 101434 
68 3.34408e-06 1.78171 -7.05027 273.294 101400 
72 3.54225e-06 1.781 -8.65937 273.098 101287 
76 3.74042e-06 1.78327 -10.2252 273.182 101447 
80 3.93859e-06 1.78274 -11.9738 273.071 101376 
84 4.13676e-06 1.78264 -13.6056 273.091 101377 
88 4.33492e-06 1.78422 -15.2759 272.953 101416 
92 4.53309e-06 1.78372 -16.7604 272.996 101403 
96 4.73126e-06 1.78488 -18.0539 273.064 101494 
100 4.92943e-06 1.78389 -18.9698 273.033 101426 
77 3.78996e-06 1.78435 -10.5892 273.114 101483 
81 3.98813e-06 1.78348 -12.3429 273.298 101502 
85 4.1863e-06 1.78249 -14.0807 272.983 101329 
89 4.38447e-06 1.7844 -15.6347 273.014 101448 
93 4.58263e-06 1.78298 -17.1242 272.915 101331 
97 4.7808e-06 1.7839 -18.2415 272.954 101398 
78 3.8395e-06 1.78285 -11.2048 273.144 101409 
82 4.03767e-06 1.78333 -12.8354 273.106 101422 
86 4.23584e-06 1.78362 -14.4171 273.081 101429 
90 4.43401e-06 1.78369 -15.9908 273.098 101439 
94 4.63218e-06 1.78276 -17.3718 272.898 101313 
98 4.83034e-06 1.78286 -18.7897 273.122 101401 
79 3.88905e-06 1.78343 -11.7629 273.127 101436 
83 4.08721e-06 1.78361 -13.2487 273.161 101458 
87 4.28538e-06 1.78317 -14.9197 273.107 101413 
91 4.48355e-06 1.78318 -16.3435 273.018 101381 
95 4.68172e-06 1.7834 -17.5217 272.959 101372 
99 4.87989e-06 1.78513 -18.8197 273.051 101504 
