ITEM: TIMESTEP
300000
ITEM: NUMBER OF CELLS
100
ITEM: BOX BOUNDS pp ss pp
0 1
0 4.9542e-06
-0.5 0.5
ITEM: CELLS id yc f_1[1] f_1[2] f_1[3] f_1[4] 
1 2.4771e-08 1.78406 19.0494 273.07 101450 
5 2.22939e-07 1.78391 18.0754 273.018 101422 
9 4.21107e-07 1.78385 16.663 273.023 101421 
13 6.19275e-07 1.78388 15.2136 273.1 101451 
17 8.17443e-07 1.78335 13.6272 273.113 101426 
21 1.01561e-06 1.78317 12.0397 273.092 101408 
25 1.21378e-06 1.78287 10.3786 273.171 101420 
2 7.4313e-08 1.78395 18.7066 273.001 101418 
6 2.72481e-07 1.78417 17.6667 272.966 101418 
10 4.70649e-07 1.78342 16.4109 273.046 101405 
14 6.68817e-07 1.78375 14.829 273.038 101421 
18 8.66985e-07 1.7835 13.2029 273.115 101435 
22 1.06515e-06 1.78334 11.5539 273.128 101431 
3 1.23855e-07 1.78409 18.5751 273.015 101432 
7 3.22023e-07 1.78383 17.4265 273.054 101431 
11 5.20191e-07 1.78408 15.9892 273.074 101453 
15 7.18359e-07 1.78362 14.4078 273.118 101443 
19 9.16527e-07 1.78349 12.7784 273.131 101441 
23 1.11469e-06 1.7836 11.1488 273.167 101460 
4 1.73397e-07 1.78389 18.3415 273.023 101423 
8 3.71565e-07 1.78408 17.0534 273.001 101426 
12 5.69733e-07 1.78394 15.5911 273.046 101435 
16 7.67901e-07 1.78337 14.0333 273.109 101425 
20 9.66069e-07 1.78347 12.3635 273.124 101437 
24 1.16424e-06 1.78321 10.6518 273.157 101435 
26 1.26332e-06 1.78333 9.99489 273.11 101424 
30 1.46149e-06 1.78287 8.29946 273.218 101438 
34 1.65966e-06 1.78251 6.71147 273.273 101438 
38 1.85782e-06 1.78222 5.09428 273.199 101394 
42 2.05599e-06 1.78257 3.50775 273.228 101424 
46 2.25416e-06 1.78271 1.78576 273.221 101430 
50 2.45233e-06 1.78241 0.223295 273.251 101424 
29 1.41195e-06 1.78298 8.7213 273.222 101445 
33 1.61012e-06 1.78278 7.06563 273.188 101421 
37 1.80828e-06 1.78266 5.52709 273.24 101434 
41 2.00645e-06 1.78241 3.87188 273.241 101420 
45 2.20462e-06 1.78276 2.25621 273.219 101431 
49 2.40279e-06 1.78253 0.64151 273.23 101423 
27 1.31286e-06 1.78264 9.54434 273.183 101412 
31 1.51103e-06 1.78297 7.9421 273.217 101443 
35 1.7092e-06 1.78289 6.29686 273.231 101443 
39 1.90737e-06 1.78215 4.67896 273.161 101375 
43 2.10553e-06 1.78305 3.08831 273.227 101451 
47 2.3037e-06 1.78298 1.46116 273.265 101461 
28 1.3624e-06 1.78289 9.10735 273.228 101442 
32 1.56057e-06 1.78291 7.46932 273.173 101423 
36 1.75874e-06 1.78279 5.83289 273.212 101431 
40 1.95691e-06 1.78236 4.25166 273.256 101423 
44 2.15508e-06 1.7831 2.63701 273.213 101449 
48 2.35324e-06 1.7826 1.03605 273.218 101422 
51 2.50187e-06 1.78273 -0.16585 273.253 101442 
55 2.70004e-06 1.78246 -1.79515 273.254 101427 
59 2.89821e-06 1.78265 -3.38511 273.238 101432 
63 3.09637e-06 1.78249 -5.09078 273.238 101424 
67 3.29454e-06 1.78243 -6.6511 273.269 101431 
71 3.49271e-06 1.78262 -8.20584 273.228 101427 
75 3.69088e-06 1.78249 -9.91373 273.239 101424 
53 2.60096e-06 1.78286 -1.04261 273.262 101454 
57 2.79912e-06 1.78217 -2.62413 273.22 101398 
61 2.99729e-06 1.78283 -4.24415 273.264 101452 
65 3.19546e-06 1.78243 -5.81574 273.266 101431 
69 3.39363e-06 1.78251 -7.48107 273.218 101417 
73 3.5918e-06 1.78249 -9.12104 273.199 101409 
54 2.6505e-06 1.78231 -1.39513 273.231 101411 
58 2.84867e-06 1.78258 -3.00619 273.26 101437 
62 3.04683e-06 1.78225 -4.64481 273.253 101415 
66 3.245e-06 1.78265 -6.28111 273.231 101430 
70 3.44317e-06 1.78238 -7.86363 273.199 101403 
74 3.64134e-06 1.78244 -9.55025 273.213 101411 
52 2.55141e-06 1.78248 -0.61023 273.306 101448 
56 2.74958e-06 1.78267 -2.20873 273.264 101443 
60 2.94775e-06 1.78276 -3.82237 273.24 101439 
64 3.14592e-06 1.78243 -5.4633 273.244 101422 
68 3.34408e-06 1.78245 -7.07472 273.263 101430 
72 3.54225e-06 1.78257 -8.67081 273.216 101419 
76 3.74042e-06 1.7827 -10.2991 273.164 101408 
80 3.93859e-06 1.7832 -11.9627 273.177 101441 
84 4.13676e-06 1.78287 -13.6208 273.112 101398 
88 4.33492e-06 1.78337 -15.2234 273.176 101450 
92 4.53309e-06 1.78418 -16.7438 273.077 101460 
96 4.73126e-06 1.78414 -18.0416 273.034 101441 
100 4.92943e-06 1.78458 -19.0307 273.001 101454 
77 3.78996e-06 1.78327 -10.6574 273.18 101446 
81 3.98813e-06 1.78338 -12.4086 273.176 101451 
85 4.1863e-06 1.78338 -13.9659 273.141 101438 
89 4.38447e-06 1.78371 -15.6267 273.098 101441 
93 4.58263e-06 1.7839 -17.0799 272.998 101415 
97 4.7808e-06 1.78372 -18.2899 273.04 101420 
78 3.8395e-06 1.78263 -11.1516 273.232 101429 
82 4.03767e-06 1.78303 -12.7143 273.132 101414 
86 4.23584e-06 1.78388 -14.4692 273.079 101444 
90 4.43401e-06 1.78371 -16.0553 273.045 101421 
94 4.63218e-06 1.78398 -17.3731 273.037 101433 
98 4.83034e-06 1.78356 -18.6137 273.09 101429 
79 3.88905e-06 1.78311 -11.5642 273.161 101430 
83 4.08721e-06 1.78329 -13.1905 273.117 101424 
87 4.28538e-06 1.78336 -14.816 273.115 101428 
91 4.48355e-06 1.78337 -16.3892 273.056 101406 
95 4.68172e-06 1.78386 -17.7759 273.031 101424 
99 4.87989e-06 1.78409 -18.7948 272.99 101422 
